"iso","units","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
"msr","kt/1000","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00237543542669189","0.00252168934488094","0.00250678035280995","0.00250148778817692","0.00249035997920395","0.00248028311765705","0.00241815434972955","0.00244797962860749","0.00246901636452046","0.00243131703726032","0.00250923382079033","0.00262178264303797","0.00274219383632803","0.00286437710691824","0.00301614426744592","0.0030442669211479","0.00313310228757936","0.00326562350484997","0.0033620318244422","0.00341256568409344","0.00348331250791876","0.00351092665613676","0.00354581390475313","0.00354754800679398","0.00364305096295605","0.00379707786747459","0.0041321704416","0.0047375895837897","0.00560893454873126","0.00670863967864547","0.00785099836359968","0.00857708483240843","0.00885128448023761","0.00867653827000447","0.00838521283961249","0.00815384074105087","0.0080467688467093","0.00798902342675941","0.00796874676656473","0.00795179224502235","0.00791103011710075","0.00791103011710075","0.00791103011710075","0.00791103011710075"
"mtq","kt/1000","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00320629867114643","0.00411556966887093","0.00420514040555569","0.00420719886214269","0.00428360577767753","0.00302859881863464","0.00351437316304574","0.00309294335285101","0.00445574725708823","0.00353700127687862","0.00511030743626693","0.00423975210061162","0.00428065384900243","0.00507815026577674","0.00404491120405267","0.00456557531642963","0.00533771960773476","0.00605127019766051","0.005211686084504","0.0051520527238241","0.00663884465571978","0.00580042654480567","0.00579422998357049","0.00501204950134749","0.00269916680463825","0.0026391503902521","0.00413657650030651","0.00337986082676484","0.00488215191286048","0.00262017872612793","0.0018284620963366","0.00404017334076894","0.00399651250276999","0.00398567774098332","0.00397587602844147","0.00374688230551862","0.0036373340676797","0.00347749742622521","0.00334880327856638","0.00321951654232192","0.00308412013073551","0.00308412013073551","0.00308412013073551","0.00308412013073551"
"mwi","kt/1000","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000637675695559631","0.000713601572358366","0.000673881961136883","0.000806187273170096","0.000531777945466548","0.000789135703942854","0.00106628512592214","0.000749387908712979","0.00105336303276811","0.000791892994215953","0.00114777405481708","0.00125690060884946","0.00117047205128162","0.00110543306181454","0.00108396989115893","0.000761512229387139","0.00100316303763474","0.00118530001107482","0.00100936931393344","0.00105167555125664","0.00101720720330688","0.0014678099950657","0.00164291847987353","0.00152522412289182","0.00039804451175926","0.000962310981275016","0.00122662173687066","0.00130599058543504","0.00111980666347708","0.000964472400936068","0.00107555515284685","0.000595435457782855","0.00334313433591792","0.00327156968832327","0.00319133798735583","0.00310899085406272","0.00302938009894921","0.00294685851632385","0.00286303782901444","0.00278340775533294","0.00270272767183956","0.00270272767183956","0.00270272767183956","0.00270272767183956"
"nam","kt/1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000454024909263764","0.000466661370913181","0.00049300611013189","0.00050566953508715","0.000525003214759448","0.000543158715629848","0.000519773032135075","0.000512238517238573","0.00051338939486383","0.000517841589001874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ncl","kt/1000","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00137521939861938","0.00134481191005683","0.00133970219356139","0.00141377608179331","0.00127389840098083","0.00131015766557996","0.00116411951236358","0.0011790037005419","0.00103034967979129","0.00166907622157727","0.00170387418683828","0.00164552076435064","0.00171180506248636","0.00205838664583725","0.00134912976100695","0","0","0.00278907775976882","0.00277939904320188","0.00265273108695521","0.00261288485650035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ner","kt/1000","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000328396098106554","0.000322573079311573","0.000309034781742433","0.000236445512865106","0.000235294991549202","0.00025352409549434","0.000279755791206286","0.000305875126059904","0.000300801818772829","0.000302764479693663","0.000326246973317331","0.000387391748748157","0.000338805772198783","0.000339786662415141","0.000269110533770488","0.000279850577171963","0.000234682370971355","0.00027375498017414","0.000255738689068236","0.000286736133917455","0.000260984712996298","0","0.00027115210768828","0.000262500081497853","0.000323647386771763","0.000378966309296648","0.000402478166842409","0.000248493378033117","0.00025195236557667","0.000273170783604095","0.000290616425259229","0.000292792897937419","0.000283739990250076","0.000277624060199294","0.000262446127689017","0.000263130566101089","0.000260257025793235","0.000256265969751021","0.000253945842190289","0.000241468025548944","0.000244111420636767","0.000244111420636767","0.000244111420636767","0.000244111420636767"
"niu","kt/1000","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000514068233918129","0.000567255693268843","0.000566819282843241","0.000657291753480018","0.000679470341207349","0.00069996584592145","0.000722801843971631","0.000786282630151844","0.000805146628682601","0.000838123519521231","0.000843534517930629","0.000876546503667482","0.000935066542026206","0.000993240345637584","0.00103654204649524","0.00105787942541436","0.00110741663218391","0.00110460043236811","0.00112437098079281","0.00114224389937107","0.001235966432247","0.00128480733740725","0.00132206041168659","0.00133487145609319","0.00142314830685429","0.0014715828241809","0.00156038594250707","0.00161830000966651","0.00167973900596421","0.0017335092221085","0.00180187318421053","0.00201707067099567","0.00208102221111111","0.00213332694191344","0.00218010186263097","0.00230232590154211","0.00237564963297232","0.00246318812158055","0.00253730673194614","0.00261196185003073","0.00270313882788402","0.00270313882788402","0.00270313882788402","0.00270313882788402"
"omn","kt/1000","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000128490803343234","0.000126770286165953","0.000139249320241789","0.00015258537229132","0.000182983889722275","0.000207520154323367","0.000166347574341817","0.000181366700142973","0.000141636973990099","0.000292652775139556","0.000251947027005956","0.000200817505989113","0.000256724721571278","0.000209082737278652","0.000158452936420192","0.00026797810701434","0.000264414165673493","0.000263869899782361","0.00043166575226209","0.000429183370963251","0.000875726501427303","0.000848552889510105","0.00082362065983674","0.000796639934200083","0.000911561612291246","0.000896851573820274","0.000765344879960428","0.000520274366267492","0.00104164358539311","0.000919593536857875","0.000661308918493009","0.000913143824088127","0.000774922871569983","0.000763498177097156","0.000748137390325277","0.000753145710340019","0.000752349650725157","0.000757900126268916","0.000755795013861653","0.00073990047015412","0.000707409080705645","0.000707409080705645","0.000707409080705645","0.000707409080705645"
"pan","kt/1000","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00378775170161384","0.00351812111088578","0.00374052819847808","0.00297509962818848","0.00311302964721614","0.00307766911145784","0.00270469660539259","0.00243717112695177","0.00250964533842183","0.00276947724569779","0.00266626220486967","0.00299176947440274","0.00288405716728404","0.00244039113755884","0.00253088844124789","0.00272530208590549","0.00365551935340399","0.00346966792210638","0.00348733396544708","0.00307160002157365","0.00348373441273002","0.00280001268210683","0.0036303943499668","0.00385549794020265","0.00296846868577414","0.00280060166950011","0.00371573850231408","0.00306013042065888","0.00307105456090799","0.00281185479334171","0.00253411473343302","0.00254734196771699","0.00263915078458296","0.0026090572417706","0.00259475068439627","0.0026074629946787","0.00260505592118037","0.00261032016694984","0.0026128557506133","0.00261339516629343","0.00261511837088517","0.00261511837088517","0.00261511837088517","0.00261511837088517"
"plw","kt/1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"png","kt/1000","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000315304145119324","0.000322493741020042","0.000335956408200325","0.000348979901251081","0.000365199202628184","0.000366851029504302","0.000366692680922926","0.000359536205390178","0.00036462719418368","0.000368386780671698","0.000365165280519287","0.000373954008912326","0.000358809618770021","0.000352341074619663","0.000349767869052911","0.000349671456294894","0.00034591986834158","0.000331651613855428","0.000327888064873797","0.000322222379298498","0.000319139813025941","0.000313594881805979","0.000322885438504584","0.000330695760339537","0.000339097362281449","0.000342678143055165","0.000341098047191596","0.000343812201244648","0.000343927954108028","0.000330893869497827","0.000328145683600695","0.000339820917422705","0.000346471043379388","0.000337778018058963","0.000318957889330187","0.000317717858221871","0.000308612779823731","0.00030394324886066","0.000297528308936011","0.000292029054592168","0.000285894325432124","0.000285894325432124","0.000285894325432124","0.000285894325432124"
"pri","kt/1000","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00103520915734776","0.00104630789696979","0.00105781753367265","0.00107234104559347","0.000998120723697794","0.00102387931422011","0.00108079096198255","0.00111846450453257","0.00108626980553789","0.00100537975912246","0.000917165027712736","0.000916891543716029","0.000916464720992681","0.000952589628461378","0.000953358831417452","0.000631471033802869","0.000608459424043425","0.000623626370475664","0.00064656679398432","0.000645133972006844","0.000653249480713954","0.000624401615240758","0.000601926129122282","0.0006105852803656","0.000616009742228838","0.000609863369196636","0.000584615823644435","0.000578286879644502","0.000585204691507428","0.000563645221158081","0.00055277328266852","0.000540786398204332","0.000533863925619987","0.000486239788177383","0.000477165269736453","0.000518640757540992","0.00053494475475464","0.000564025424390586","0.000586777026514125","0.000609594126941355","0.000632984233100456","0.000632984233100456","0.000632984233100456","0.000632984233100456"
"prk","kt/1000","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00229988268938589","0.00254509022762703","0.00237235217934164","0.00236256201018262","0.00234948110975894","0.00233895972271658","0.00233175637342121","0.00232312869824479","0.00228463887449462","0.00228463887449462","0.00228463887449462","0.00228463887449462","0.00228463887449462","0.00228463887449462"
"pry","kt/1000","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00171850827492157","0.00156000901293902","0.00158195046714324","0.00166385426146748","0.00174979404947195","0.00183900668407045","0.00198525655829538","0.00203704777038709","0.00206272298763323","0.00214143433741189","0.00188442031133474","0.00194629528857811","0.00191853670390759","0.00189271150985228","0.00184825443010301","0.00206782706285646","0.00220685217933148","0.00234822782482673","0.00247074165343958","0.00259927605275848","0.0026943633377712","0.00238013470637244","0.00239952900083425","0.00279662733141314","0.00281816241349048","0.00282719512936022","0.00283871432996728","0.00286229509787071","0.00304177794599106","0.002839412958311","0.0026261867074773","0.00282149984565232","0.00328422680795445","0.0033548266182568","0.00331196387636397","0.00330141347338354","0.00329744378900037","0.00331171671644743","0.00329997968307616","0.00326012500215818","0.00330388674445565","0.00330388674445565","0.00330388674445565","0.00330388674445565"
"pse","kt/1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"pyf","kt/1000","0","0","0","0","0","0","0","0","0","0","0","0","0.000405752789669405","0.000398142673718998","0.000483628763809247","0.000660427415153292","0.000671099578013495","0.000871305650444303","0.000761984365134862","0.000762621329975874","0.000852832979390681","0.000927488271601101","0.000998217305613758","0.00161464571265926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00156572285568579","0","0.00148226358924549","0.00145616343185695","0.00143260678365917","0.00141607548806516","0.00139708647155367","0.00138320555075453","0.00136918314763178","0.00135362815584827","0.00133924882957492","0.00133924882957492","0.00133924882957492","0.00133924882957492"
"reu","kt/1000","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.00270258734648558","0.0031580159610525","0.00263473539262039","0.00377697340403541","0.00316251831036208","0.00309523613757694","0.00280597354961902","0.00376978729416688","0.0037386554807822","0.00316469989651741","0.00141410274771776","0.00336594791660547","0.00236104148852347","0.00376749471264368","0.00288910235937366","0.00306235096504385","0.00306932539658685","0.00315592408133584","0.00319689445763659","0.00365004418225312","0.00284325020816205","0.00342190303000897","0.00334227764331702","0.00331983561224112","0.00245566812654698","0.00289085189363098","0.00289586811087593","0.00210873911780226","0.00209642966312871","0.00211765755780666","0.00211271186059391","0.0020988503797908","0.00210482703504302","0.00211936985903935","0.00211528460848667","0.0021740839684589","0.00220354526928621","0.0022489386363198","0.00228806756130001","0.00232780009881133","0.00236861374492484","0.00236861374492484","0.00236861374492484","0.00236861374492484"
"rwa","kt/1000","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.47513972501602e-05","4.88516836218073e-05","4.95404352528938e-05","4.7185665898649e-05","5.6708311252199e-05","6.01803004060869e-05","6.13404283155396e-05","6.30917562988509e-05","7.01018166983218e-05","7.62119801079896e-05","8.05379925949067e-05","8.67839775171117e-05","9.80917399307492e-05","0.000105216571236659","0.000110189569457101","0.000110709187072959","0","0.00010566857477838","0","0","0.000109353639317662","0.000121283917864557","0","0","0","0","0","0","0","0","0","0","0.000280437128132484","0.000284500384011041","0.000309254795923776","0.000310956074855993","0.000321037484125572","0.000325340458152302","0.000331645889968262","0.000337377852210274","0.00034298876678471","0.00034298876678471","0.00034298876678471","0.00034298876678471"
"sgp","kt/1000","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000638597788822012","0.000550007618243718","0.000601445515608657","0.00108105011266754","0.00131557929525991","0.00130287389854502","0.00145978134358131","0.00135101002897871","0.00106493408481164","0.00106493408481164","0.00106493408481164","0.00106493408481164","0.00106493408481164","0.00106493408481164"
"slb","kt/1000","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000302782677239039","0.000314786048106658","0.000324531116055134","0.000333313908806048","0.000344322587448615","0.000342665485119955","0.000347588905114582","0.000350861842244472","0.000350852722738945","0.000344113638096947","0.000345111873520255","0.000337240496796485","0.000338640395615451","0.000333631595588409","0.000324422047130204","0.000321345034323084","0.00031403755872417","0.000293874721126093","0.000290655722093015","0.000286811272909536","0.000290979198907163","0.000284760972241274","0.000284885919014255","0.000281403421308433","0.000274945912956335","0.000275665475620483","0.000273317108689415","0.000273371308827749","0.00026928454604355","0.00026726963886584","0.000237891410160646","0.000236624954254076","0.000232926247605733","0.00022789260628383","0.00022747415063308","0.000225072657498519","0.00022307566546568","0.000221667029619469","0.000220201563139389","0.000220645148581786","0.000220510968742457","0.000220510968742457","0.000220510968742457","0.000220510968742457"
"sle","kt/1000","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.00024124580707364","0.000184294909464723","0.000173232261994898","0.000181973101890543","0.000169811374431369","0.000252163876751049","0.000177386540202285","0.000191389867030739","0.000184539439735873","0.000241358977356702","0.000203655565145998","0.000247602045942026","0.000158749853737781","0.000169244082080248","0.000168600031987006","0.000289640296747531","0.000288693034802592","0","0","0.000205112321892749","0.000207700619046359","0","0.000210490363286811","0.000214477002104065","0.000219166852029475","0.000221283167235872","0.000225452638692969","0.000228800137688007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"som","kt/1000","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000184224095756105","0.000192728515157719","0.00026688856328763","0.000240699838509673","0.000230992677439216","0.000238397359180923","0.000230721740026613","0.000135370972281264","0.000146757500393738","0.000147308656665673","0.000197632006121148","0.000213787775479747","0.000207473820775701","0.000252513348756732","0.000309440628375863","0","0.000273712778487529","0.000383158176056422","0.000313622385650692","0.000313657984305355","0.000325652828889453","0","0","0","0","0","0.000426982562312449","0.000433641429233179","0.000423075248235466","0.000383214969421155","0.000374996424344952","0.000366931262173864","0.000358291803457761","0.000352560440454558","0.00034452543216903","0.000323441222470272","0.000307831143708964","0.000298774313434201","0.000292600057891579","0.000283152747079753","0.000274673696918944","0.000274673696918944","0.000274673696918944","0.000274673696918944"
"spm","kt/1000","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.41094740700018e-05","5.03581560922855e-05","5.01445287030475e-05","5.22516562064156e-05","5.14014406051229e-05","5.0114711881693e-05","5.01142705346601e-05","4.9029071680376e-05","4.84759685250293e-05","5.07187351712615e-05","4.86068161360227e-05","4.88204422277639e-05","4.9414493618432e-05","4.85332705649158e-05","4.90082398420793e-05","0.000262088259374488","0.000268417879824133","0.000289866078653504","0.000238857542618205","0.000119736846313769","9.86672400063704e-05","9.9527541296061e-05","0.000100767274746193","9.2828603139369e-05","9.59495638382236e-05","9.60704173940644e-05","9.77043360864041e-05","9.77914944356121e-05","0.000134450620623807","0.000145478110562371","0.000156197097751555","0.000216503287583786","0.000277020776109869","0.000337557891373802","0.000320047707301486","0.000311152995686212","0.000297827823031465","0.000286631243614304","0.000289635844632318","0.000292727409119898","0.000295919638189353","0.000295919638189353","0.000295919638189353","0.000295919638189353"
"ssd","kt/1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"stp","kt/1000","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000200402001319848","0.000193183956888497","0.000183691174422204","0.000202206675018348","0.000170156825337796","0.00021544771750578","0.000272787416508617","0.000214421031382954","0.000193300290804151","0.000173663489185339","0.000159610017587649","0.000174241625836797","0.000180452176468204","0.000181432389689385","0.000180337447359896","0.000178249961856755","0.000176445292509776","0.000175592108256265","0.000174534354980415","0.000173672982679824","0.00017683514153643","0.000197859741156169","0.000221658307843104","0.000197602931757813","0.000204381151981057","0.000210419161614715","0.000217611157050631","0.000223710830066866","0.000227216160684588","0.000230011665502741","0.000253532605494153","0.000250356631643608","0.000245982518083657","0.000242569570297287","0.000238395369727246","0.00023320984877176","0.000228652734634445","0.000224123636795282","0.000219754487606589","0.000215795237924352","0.000211733542837079","0.000211733542837079","0.000211733542837079","0.000211733542837079"
"sur","kt/1000","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00225602989850997","0.00312242927633857","0.00330542584138124","0.00346222106048183","0.00385107359256541","0.00276819881925046","0.00343588053192314","0.00369182064647019","0.00357483820374423","0.00244691183046748","0.00195422855349154","0.00513822012298071","0.00644006273134374","0.00647879210813652","0.00900620195238989","0.00724487223862556","0.00706986797595584","0.00628506830939581","0.00282689839709481","0.00216946660190487","0.00248377151715996","0.00220247952820212","0.00337429514793235","0.00326114855314794","0.00362393482360591","0.00336464308438194","0.00513319421436649","0.00514709230123774","0.00430635793424968","0.00379664028137004","0.00373439180272116","0.00380976748361248","0.00383899002340259","0.00383751752012238","0.00381586099733912","0.00383749336640928","0.00382631155984539","0.00381790352605933","0.00379993576192572","0.00378741175668557","0.0037699774199687","0.0037699774199687","0.0037699774199687","0.0037699774199687"
"swz","kt/1000","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00217687118700711","0.00232724600069324","0.00172904928028082","0.00337324573148179","0.00328808554035519","0.0033330136582866","0.00270406422503675","0.00274312934425187","0.00342646158485447","0.00383810701017366","0.00433648328612649","0.00332230980727941","0.00335206303460012","0.00466713968816819","0.00232270457035838","0.00246467154553135","0.00277556670000953","0.00301441861347872","0.00290582374305859","0.00282055723272251","0.00307025645012101","0.00237334655135881","0.00265746576353025","0.00223666300484548","0.00101879827731373","0.00101457458990189","0.000994488538922058","0.000991094232687036","0.00100354605635884","0.000994141016704654","0.00103726647833301","0.00101653985429373","0.00101487617767593","0.00101112970258716","0.00102283607188692","0.00101507668185711","0.00101030154801807","0.000998809741261644","0.000990422572394366","0.000980080683817784","0.000970241897819885","0.000970241897819885","0.000970241897819885","0.000970241897819885"
"sxm","kt/1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"syc","kt/1000","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.0024601429967153","0.00265188492496183","0.00282844210709621","0.0030039660432824","0.0028485739687102","0.00321716256372821","0.00313814091765207","0.00322446714304","0.003541131485598","0.0036848740395684","0.00391702008236288","0.00383544844274718","0.0038987717129195","0.0017991674353467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tca","kt/1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tcd","kt/1000","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000413852848149104","0.000417250417317034","0.000404162028708966","0.000431572875070132","0.000510117673567202","0.000411061448942468","0.000447026194144838","0.000485537609788543","0.000503480266876426","0.00050519796749843","0.000321243660082056","0.000384298720614605","0.000388538305068645","0.000434225323314124","0.000397431372762704","0.000404867699527751","0.000400449179448827","0.000345874063160035","0.00035136515885338","0.000349641657276402","0.000349927104666616","0.000396599777637354","0.000434394006841387","0.000336621388158669","0.000334459774868362","0.000405285083881848","0.000556528399404696","0.000376369765028503","0.000667701157592559","0.000650663304782851","0.000629498022789726","0.000619466350416265","0.000598772521351124","0.000589093374405945","0.000570229298641532","0.000559812403083374","0.000545132317710092","0.000540182201704271","0.000521069327470839","0.000512957801005774","0.000499450066070519","0.000499450066070519","0.000499450066070519","0.000499450066070519"
"tgo","kt/1000","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266897057746059","0.000266846324063979","0.000279132158659889","0.000293805077615381","0.000348562229724483","0.000356194561711816","0.000364279002027627","0.000289582362939863","0.000337133662634273","0.000405871162894532","0.000289917824398218","0.000289653512838047","0.00030184133820993","0.000311938625445995","0.000425359057622466","0.000578321609255471","0.000548861998104326","0.000536519863220847","0.000674745839537431","0.000839589606713226","0.000641262193822879","0.000649692782319292","0.000715990832797069","0.000630960005664726","0.000614451927971681","0.000629705422280399","0.000759515787714882","0.000607852306852489","0.00065103572956042","0.000766610412065721","0.000746165492072903","0.000739344930699252","0.000609435524623723","0.000600203764409229","0.000593230110423553","0.000584592790369112","0.000577294120312098","0.000568748571051203","0.000561130940004827","0.000555202084549551","0.000548269868770215","0.000548269868770215","0.000548269868770215","0.000548269868770215"
"tkl","kt/1000","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000645425463535229","0.000673005482041588","0.000698121410419314","0.000721716645489199","0.000741476903553299","0.000752295235069886","0.000727181353767561","0.000746360489060489","0.000825877914507772","0.000859344033722438","0.000891342498390213","0.000880886075949367","0.000938902843016069","0.000947209518072289","0.000864366469893743","0.000860104378283713","0.00087733714953271","0.000890840742924528","0.000913334631515878","0.00094410012217471","0.000985963890615289","0.00100605716993051","0.00102900359435173","0.00104942529258778","0.00105375485564304","0.00107664256578947","0.00107415860039241","0.00107320051679587","0.0010718591954023","0.00107137021005729","0.0010950837628866","0.00112770545212766","0.00118881987447699","0.00126238408586232","0.00135415306603774","0.00142354024793388","0.00145775407026564","0.00148827011393514","0.00150719283185841","0.00150015615589017","0.0015110777092511","0.0015110777092511","0.0015110777092511","0.0015110777092511"
"tls","kt/1000","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00134228728790501","0.00135159058718723","0.0013997173018865","0.00137698814512505","0.00135183938859731","0.00115896005034505","0.00100633671593722","0.000848785709679109","0.00070088445698876","0.000541382999952291","0.00046465362491776","0.000483331205671804","0.000542206509983382","0.000590945461270649","0.000640925925722902","0.000695451908303882","0.0007128769655021","0.000714752974345952","0.000696833477467543","0.000799879084126865","0.000836393455799609","0.000906894923857735","0.000955112593202211","0.00100219382502246","0.00109493989584124","0.00113567931773308","0.00117808073858401","0.00122365145699506","0.00128581327493829","0.00104595575744029","0.00119671810647025","0.00139168724811976","0.00136846621389147","0.00133901478522881","0.0013429984771263","0.0013238402833763","0.00133089852511283","0.00133454022100692","0.00135000955884821","0.00136455505834462","0.0013715568385579","0.0013715568385579","0.0013715568385579","0.0013715568385579"
