iso,sector,units,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004
fin,3D_Soil-emissions,Tg N/y/cap,5.77E-05,5.72E-05,5.68E-05,5.64E-05,5.60E-05,5.56E-05,5.52E-05,5.48E-05,5.44E-05,5.40E-05,5.37E-05,5.32E-05,5.27E-05,5.22E-05,5.18E-05,5.14E-05,5.09E-05,5.05E-05,5.01E-05,4.96E-05,4.92E-05,4.85E-05,4.78E-05,4.71E-05,4.64E-05,4.57E-05,4.51E-05,4.45E-05,4.38E-05,4.33E-05,8.54E-05,8.42E-05,8.30E-05,8.19E-05,8.08E-05,0.000119587,0.00011803,0.000116513,0.000115034,0.000113592,0.000149581,0.000147389,0.00014526,0.000143192,0.000141182,0.000139228,0.000137327,0.000169346,0.000167095,0.000197885,0.000195323,0.000225779,0.000223719,0.000221697,0.000251098,0.000248869,0.000277513,0.000275092,0.000272713,0.000300417,0.000297863,0.000324947,0.000351589,0.000406859,0.000432412,0.000486155,0.000510676,0.000534811,0.00055857,0.000609674,0.000604994,0.000604022,0.000575642,0.00057472,0.000573801,0.000572885,0.000626446,0.000679836,0.000733056,0.000786108,0.000838991,0.000885608,0.000904835,0.000950136,0.000994695,0.001012564,0.0010559,0.001098541,0.00111516,0.001156662,0.001197515,0.001358129,0.001513993,0.00166572,0.001814033,0.001959663,0.002079873,0.002198947,0.002317098,0.002434348,0.002550659,0.002890153,0.003203828,0.003537689,0.003849248,0.004184293,0.004719214,0.005257114,0.005796184,0.006331859,0.006859515,0.007397171,0.007901229,0.008417557,0.008909126,0.009423832,0.010070231,0.010740778,0.011389618,0.012051841,0.012679273,0.012976736,0.013240409,0.013516866,0.013772688,0.01405486,0.014325503,0.014623499,0.014903413,0.015197948,0.015461111,0.015451011,0.01545215,0.015430315,0.015433012,0.01542625,0.015645664,0.015873155,0.016087001,0.016322089,0.016555645,0.016710206,0.016882564,0.017031724,0.017193099
fji,3D_Soil-emissions,Tg N/y/cap,0.000663233,0.000660954,0.000658691,0.000656443,0.00065421,0.000651992,0.00064979,0.000647602,0.000645429,0.00064327,0.000641126,0.000638923,0.000636734,0.000634561,0.000632403,0.000630259,0.00062813,0.000626015,0.000623914,0.000621828,0.000619755,0.00061673,0.000613734,0.000610768,0.00060783,0.00060492,0.000602038,0.000599183,0.000596355,0.000593554,0.001181557,0.001176053,0.0011706,0.001165198,0.001159845,0.001731811,0.001723928,0.001716116,0.001708374,0.001700702,0.002257465,0.002247407,0.002237439,0.002227559,0.002217765,0.002208057,0.002198434,0.002736118,0.002724297,0.003255092,0.003241149,0.003765323,0.003749441,0.003733692,0.004249228,0.004231529,0.004740723,0.00472114,0.004701717,0.005202727,0.005181498,0.005676472,0.006167437,0.007166321,0.007647357,0.008632327,0.009103686,0.009571303,0.010035223,0.010995273,0.010952143,0.010706082,0.009994888,0.00977999,0.009574138,0.009376773,0.01006237,0.01072082,0.011353704,0.011962482,0.012548507,0.013135033,0.0133108,0.013866055,0.01440365,0.014551306,0.015061771,0.015556741,0.015680535,0.016151808,0.016609399,0.018568159,0.02034034,0.021949916,0.023422091,0.024777895,0.02574144,0.026624292,0.027421807,0.028124441,0.028725186,0.031683499,0.034157542,0.036679749,0.038849866,0.041174087,0.045346809,0.049394254,0.053318687,0.057097,0.060707473,0.064333965,0.06761101,0.070924674,0.073931792,0.07700419,0.081018105,0.08508035,0.088783421,0.092351108,0.095394613,0.095705246,0.095630623,0.09571207,0.095949832,0.096815487,0.098114531,0.100038103,0.102086267,0.104191967,0.105815604,0.10523897,0.104494892,0.10344042,0.102525122,0.101612125,0.102233457,0.102918678,0.103584343,0.104526506,0.105642961,0.106482931,0.107638799,0.108740109,0.109854525
flk,3D_Soil-emissions,Tg N/y/cap,0.057326135,0.057129138,0.05693349,0.056739178,0.056546187,0.056354505,0.056164118,0.055975014,0.055787178,0.055600599,0.055415263,0.055224833,0.055035707,0.054847872,0.054661314,0.054476022,0.054291981,0.05410918,0.053927605,0.053747245,0.053568088,0.053384005,0.053201183,0.053019609,0.05283927,0.052660154,0.052482248,0.05230554,0.052130019,0.051955671,0.10356497,0.103209077,0.102855621,0.102504578,0.102155923,0.152714447,0.15219852,0.151686067,0.151177054,0.150671445,0.200225609,0.199537548,0.198854201,0.198175517,0.197501451,0.196831955,0.196166982,0.244383109,0.243563031,0.291298127,0.290327133,0.338647123,0.338579285,0.338511475,0.38679279,0.386715354,0.434967692,0.434880646,0.434793635,0.483007399,0.482910798,0.531095446,0.579260789,0.675668903,0.723786008,0.820126586,0.868195514,0.916245202,0.964275663,1.060491046,1.060278948,1.060066509,1.011678967,1.011476348,1.01127381,1.011071352,1.107142212,1.20317462,1.2991686,1.395124175,1.491041367,1.57347,1.607210084,1.687242683,1.7659221,1.797200308,1.873657422,1.948853783,1.977868758,2.051000003,2.122954445,2.447708055,2.774049217,3.102517986,3.434252146,3.769300636,4.062072113,4.357798165,4.658671587,4.962894249,5.270522388,6.053496011,6.802078413,7.604562738,8.377213978,9.209257473,10.49562682,11.80793729,13.14229249,14.49203187,15.8714214,17.3164557,18.7244898,20.19527235,21.63561077,23.16118936,25.01313715,26.9454738,28.82258924,30.76098607,32.65086207,33.67567568,34.61538462,35.55555556,36.34396971,37.12284483,37.76111409,38.38383838,38.74015748,38.89747553,38.6853989,37.53637245,36.28731343,34.88164359,33.57570573,32.30832308,31.56237702,30.89738735,30.28863719,29.91483322,29.74661576,29.65116279,29.79300984,30.06093433,30.46424941
fra,3D_Soil-emissions,Tg N/y/cap,2.68E-06,2.68E-06,2.68E-06,2.67E-06,2.67E-06,2.67E-06,2.66E-06,2.66E-06,2.66E-06,2.65E-06,2.65E-06,2.64E-06,2.63E-06,2.62E-06,2.62E-06,2.61E-06,2.60E-06,2.59E-06,2.58E-06,2.57E-06,2.56E-06,2.56E-06,2.55E-06,2.55E-06,2.54E-06,2.54E-06,2.53E-06,2.53E-06,2.52E-06,2.52E-06,5.02E-06,5.01E-06,5.01E-06,5.00E-06,4.99E-06,7.47E-06,7.46E-06,7.45E-06,7.43E-06,7.42E-06,9.88E-06,9.86E-06,9.84E-06,9.82E-06,9.80E-06,9.78E-06,9.76E-06,1.22E-05,1.22E-05,1.46E-05,1.45E-05,1.70E-05,1.71E-05,1.72E-05,1.97E-05,1.98E-05,2.24E-05,2.25E-05,2.27E-05,2.53E-05,2.54E-05,2.78E-05,3.02E-05,3.50E-05,3.73E-05,4.21E-05,4.43E-05,4.65E-05,4.87E-05,5.33E-05,5.30E-05,5.30E-05,5.06E-05,5.07E-05,5.07E-05,5.07E-05,5.56E-05,6.05E-05,6.54E-05,7.02E-05,7.51E-05,7.99E-05,8.22E-05,8.69E-05,9.16E-05,9.38E-05,9.85E-05,0.000103137,0.000105377,0.000110003,0.000114614,0.000130731,0.000146345,0.0001615,0.00017626,0.000190682,0.000202519,0.000214079,0.000225306,0.000236102,0.000246371,0.000277592,0.000305593,0.000334857,0.000361549,0.000390176,0.000437147,0.000484016,0.000530653,0.000576624,0.000621511,0.000667005,0.000709301,0.000752671,0.000793958,0.000837566,0.000893175,0.000951232,0.001007721,0.001065773,0.001121117,0.001147773,0.001171866,0.001197101,0.00121994,0.001244133,0.001266013,0.00128916,0.001310182,0.001332901,0.001353978,0.00135252,0.001353155,0.001352384,0.001353636,0.001353393,0.00137227,0.00139124,0.001408248,0.001426209,0.001443072,0.001451972,0.001461487,0.001468622,0.001477193
fro,3D_Soil-emissions,Tg N/y/cap,0.009170427,0.009069653,0.00897107,0.008874606,0.008780196,0.008687773,0.008597275,0.008508643,0.00842182,0.008336752,0.008253384,0.008162687,0.008073963,0.007987146,0.007902176,0.007818995,0.007737547,0.007657779,0.007579638,0.007503076,0.007428046,0.007346419,0.007266566,0.007188431,0.007111959,0.007037096,0.006963793,0.006892001,0.006821675,0.006752769,0.013370482,0.013223554,0.013079819,0.012939176,0.012801525,0.019000159,0.01880224,0.018608403,0.018418521,0.018232476,0.024066868,0.023802397,0.023543675,0.023290517,0.023042746,0.02280019,0.022562688,0.027912604,0.027627782,0.032818456,0.032490271,0.037371439,0.036852391,0.036347564,0.040978721,0.040432338,0.044887875,0.044304916,0.043736904,0.047981413,0.047381646,0.051385729,0.055278587,0.063608237,0.067230714,0.075178878,0.078553781,0.081841025,0.08504398,0.092364221,0.091209668,0.089925025,0.084645336,0.083485811,0.082357624,0.081259523,0.087827492,0.094224864,0.100458201,0.106533732,0.112457375,0.118026595,0.119914226,0.125228716,0.130399572,0.132046724,0.136991794,0.14180842,0.143245953,0.147861473,0.152361605,0.175791862,0.19860337,0.220503643,0.241292822,0.260858633,0.276114541,0.290386673,0.303887351,0.316924353,0.329772953,0.371436798,0.409637869,0.450070323,0.486841373,0.525259192,0.586892729,0.646840947,0.705233575,0.76249869,0.818928655,0.877305492,0.932418699,0.989152048,1.041978263,1.095511856,1.161712305,1.228074408,1.289753493,1.351605915,1.408974657,1.430244037,1.448815327,1.468843062,1.485443975,1.503054101,1.516096428,1.52985549,1.544288435,1.569483422,1.6052133,1.629679538,1.670459913,1.716445792,1.760089686,1.786888592,1.819377963,1.835068703,1.837078403,1.838523947,1.843367534,1.844209989,1.85029082,1.857274324,1.868906305
fsm,3D_Soil-emissions,Tg N/y/cap,0.003418681,0.003406933,0.003395265,0.003383678,0.003372168,0.003360737,0.003349383,0.003338106,0.003326904,0.003315778,0.003304725,0.003293369,0.00328209,0.003270888,0.003259763,0.003248713,0.003237737,0.003226836,0.003216008,0.003205252,0.003194568,0.00318359,0.003172687,0.003161859,0.003151104,0.003140422,0.003129813,0.003119275,0.003108807,0.00309841,0.006176164,0.00615494,0.006133861,0.006112927,0.006092134,0.009107225,0.009076457,0.009045897,0.009015541,0.008985389,0.011940584,0.011899551,0.011858799,0.011818325,0.011778127,0.011738201,0.011698545,0.014573945,0.014525039,0.017371752,0.017313846,0.020147826,0.020096429,0.020045293,0.022850761,0.022792911,0.025577273,0.025512846,0.025448744,0.028205514,0.028135,0.030869348,0.033589745,0.039088321,0.041774048,0.047224063,0.049875682,0.052513942,0.055138945,0.060500827,0.060349575,0.060195228,0.057312502,0.057166669,0.057021576,0.056877217,0.062136787,0.06736986,0.072576636,0.077757313,0.082912086,0.089551996,0.093635022,0.100636526,0.107852208,0.112409748,0.120038881,0.127912615,0.133019729,0.141369253,0.15,0.164670659,0.17921147,0.1933098,0.206667754,0.219020477,0.227668065,0.235311602,0.242061114,0.248127449,0.253710231,0.280703281,0.303880811,0.327365729,0.346651348,0.365634213,0.398516633,0.427881543,0.455448257,0.48365383,0.514381521,0.550662566,0.589103984,0.63093002,0.669046209,0.703132423,0.73929115,0.769928906,0.79301095,0.813607371,0.830512423,0.825581087,0.818632538,0.813108902,0.807284784,0.804070534,0.801610042,0.802008353,0.801999565,0.802414684,0.800365407,0.78340081,0.767167594,0.751416724,0.740168023,0.732641601,0.740248472,0.752032146,0.765918918,0.781945681,0.797728754,0.808995055,0.820691138,0.831336129,0.843537415
gab,3D_Soil-emissions,Tg N/y/cap,0.000551024,0.000548565,0.000546129,0.000543714,0.00054132,0.000538948,0.000536596,0.000534264,0.000531953,0.000529661,0.000527389,0.000525031,0.000522694,0.000520377,0.000518081,0.000515805,0.000513549,0.000511312,0.000509095,0.000506898,0.000504719,0.000502456,0.000500215,0.000497993,0.00049579,0.000493608,0.000491444,0.000489299,0.000487173,0.000485065,0.00096595,0.000961612,0.000957312,0.00095305,0.000948826,0.001416959,0.001410734,0.001404564,0.001398448,0.001392384,0.001848497,0.001839449,0.001830488,0.001821615,0.001812827,0.001804123,0.001795503,0.002233706,0.002223134,0.002655194,0.002642745,0.003021849,0.002962891,0.002906189,0.00325899,0.00319892,0.003533654,0.003470837,0.003410215,0.003724083,0.003661233,0.003947657,0.004222965,0.004833007,0.00508149,0.005653414,0.005878175,0.006094984,0.006304257,0.006816206,0.00670171,0.006569629,0.006149805,0.006033198,0.00592093,0.005812764,0.006252144,0.006676037,0.007085246,0.007480523,0.007862566,0.008205363,0.008291092,0.008612825,0.008922617,0.008990594,0.009282542,0.009564227,0.009617598,0.009884027,0.010141559,0.011557924,0.012978558,0.014397887,0.01580804,0.017200005,0.018358843,0.019485701,0.020575838,0.021626691,0.022636717,0.025586405,0.028246039,0.030991535,0.033410145,0.035867736,0.039811118,0.043515237,0.047006599,0.050336093,0.053548522,0.056835745,0.059856898,0.062917751,0.065650807,0.068337235,0.071711155,0.074986815,0.077871531,0.080669642,0.083108761,0.083334114,0.083326053,0.08335271,0.08315926,0.083002948,0.082645694,0.08233766,0.081866013,0.081476461,0.080964517,0.079120717,0.077443913,0.075725403,0.074152793,0.072529866,0.071936058,0.071338773,0.070666619,0.070109081,0.069587219,0.068785776,0.068104673,0.067370057,0.066714953
gbr,3D_Soil-emissions,Tg N/y/cap,4.09E-06,4.05E-06,4.00E-06,3.95E-06,3.91E-06,3.87E-06,3.83E-06,3.78E-06,3.74E-06,3.70E-06,3.67E-06,3.62E-06,3.57E-06,3.53E-06,3.49E-06,3.44E-06,3.40E-06,3.36E-06,3.32E-06,3.28E-06,3.25E-06,3.21E-06,3.18E-06,3.14E-06,3.11E-06,3.08E-06,3.05E-06,3.02E-06,2.99E-06,2.96E-06,5.86E-06,5.79E-06,5.73E-06,5.67E-06,5.61E-06,8.32E-06,8.23E-06,8.14E-06,8.06E-06,7.98E-06,1.05E-05,1.04E-05,1.03E-05,1.02E-05,1.01E-05,1.00E-05,9.90E-06,1.23E-05,1.21E-05,1.44E-05,1.43E-05,1.66E-05,1.65E-05,1.64E-05,1.86E-05,1.85E-05,2.07E-05,2.06E-05,2.05E-05,2.27E-05,2.26E-05,2.47E-05,2.68E-05,3.11E-05,3.32E-05,3.74E-05,3.95E-05,4.15E-05,4.34E-05,4.75E-05,4.73E-05,4.71E-05,4.48E-05,4.46E-05,4.45E-05,4.43E-05,4.83E-05,5.23E-05,5.63E-05,6.02E-05,6.41E-05,6.79E-05,6.96E-05,7.34E-05,7.71E-05,7.88E-05,8.25E-05,8.61E-05,8.77E-05,9.13E-05,9.48E-05,0.000108652,0.000122328,0.000135846,0.0001492,0.000162383,0.000173436,0.000184309,0.00019498,0.000205421,0.000215606,0.000244476,0.000270948,0.000298854,0.000324555,0.00035189,0.000395557,0.000438943,0.000482137,0.00052521,0.000568229,0.000613064,0.000656207,0.000701295,0.000744801,0.000790318,0.00084678,0.000905292,0.000962223,0.001020987,0.001077879,0.001107929,0.001135997,0.001165519,0.001192804,0.001221302,0.001247358,0.001274507,0.001299348,0.001325634,0.001350023,0.00135162,0.001354941,0.001356469,0.001359621,0.001360878,0.00138087,0.001400525,0.001418137,0.001437149,0.001455824,0.001467496,0.001480576,0.001491223,0.001502183
geo,3D_Soil-emissions,Tg N/y/cap,4.94E-05,4.90E-05,4.86E-05,4.83E-05,4.79E-05,4.76E-05,4.72E-05,4.69E-05,4.65E-05,4.62E-05,4.59E-05,4.55E-05,4.52E-05,4.48E-05,4.45E-05,4.42E-05,4.38E-05,4.35E-05,4.32E-05,4.29E-05,4.26E-05,4.23E-05,4.19E-05,4.16E-05,4.13E-05,4.10E-05,4.07E-05,4.04E-05,4.01E-05,3.98E-05,7.91E-05,7.85E-05,7.79E-05,7.73E-05,7.67E-05,0.000114256,0.000113416,0.000112588,0.000111772,0.000110968,0.000146901,0.00014578,0.000144675,0.000143587,0.000142516,0.00014146,0.00014042,0.000174244,0.000172981,0.000206084,0.000204612,0.000238666,0.000238618,0.000238571,0.000272598,0.000272543,0.00030655,0.000306488,0.000306427,0.000340406,0.000340338,0.000374297,0.000408242,0.000476187,0.000510098,0.000577996,0.000611873,0.000645736,0.000679587,0.000747396,0.000747246,0.000730671,0.000682324,0.000667833,0.000653944,0.00064062,0.000687623,0.000732785,0.000776212,0.000818004,0.00085825,0.000915776,0.000945758,0.001003764,0.001062045,0.001092589,0.001151361,0.001210414,0.001241534,0.001301088,0.001360928,0.001534299,0.001700344,0.001859772,0.002013346,0.00216176,0.002279919,0.002394553,0.00250566,0.002613041,0.002716497,0.003052725,0.003355,0.003671932,0.00395965,0.004265937,0.004768253,0.005264362,0.005754535,0.006237747,0.006712939,0.007200691,0.007659429,0.00813242,0.008580283,0.009045966,0.009631693,0.010234155,0.010810225,0.011395136,0.011945027,0.012187507,0.012403311,0.012629736,0.012826014,0.013031157,0.013202096,0.013382767,0.013561759,0.013811119,0.01412008,0.01428453,0.01455396,0.014868119,0.015224747,0.01555117,0.016073037,0.016581028,0.017057775,0.0175563,0.018066482,0.018502833,0.018963885,0.019405624,0.019869845
gha,3D_Soil-emissions,Tg N/y/cap,4.38E-05,4.37E-05,4.36E-05,4.35E-05,4.34E-05,4.33E-05,4.32E-05,4.31E-05,4.31E-05,4.30E-05,4.29E-05,4.28E-05,4.27E-05,4.26E-05,4.25E-05,4.24E-05,4.24E-05,4.23E-05,4.22E-05,4.21E-05,4.20E-05,4.19E-05,4.19E-05,4.18E-05,4.17E-05,4.16E-05,4.15E-05,4.14E-05,4.13E-05,4.13E-05,8.24E-05,8.22E-05,8.20E-05,8.19E-05,8.17E-05,0.000122293,0.000122047,0.000121801,0.000121557,0.000121313,0.000161427,0.00016144,0.000161452,0.000161464,0.000161476,0.000161488,0.0001615,0.00020189,0.000201905,0.000242305,0.000242323,0.000277628,0.000272725,0.000267992,0.000301053,0.000296004,0.000327512,0.000322197,0.000317053,0.000346744,0.000341379,0.000368541,0.000394714,0.000452252,0.00047603,0.000530173,0.000551819,0.000572741,0.000592976,0.000641725,0.000631512,0.000619495,0.000580294,0.000569657,0.000559402,0.00054951,0.000591387,0.000631833,0.000670921,0.000708718,0.000745287,0.000778006,0.000786354,0.000817088,0.000846696,0.000853359,0.000881282,0.000908235,0.000913508,0.000939018,0.000963686,0.001085148,0.001194324,0.001292334,0.00138075,0.001461163,0.001517817,0.001569688,0.001617128,0.001660129,0.001698664,0.001878674,0.00203233,0.002190751,0.002329207,0.002477126,0.002737298,0.002991024,0.003235608,0.003465381,0.003675711,0.003874356,0.004040259,0.004203159,0.004352226,0.004516138,0.004748854,0.004995148,0.005224787,0.005440361,0.005610059,0.005603723,0.005562272,0.005514862,0.005458459,0.005418269,0.005380047,0.005355932,0.005327521,0.005304763,0.00527062,0.005145341,0.005028592,0.004909713,0.004804354,0.004701393,0.004671152,0.004644655,0.004613499,0.004585403,0.004552458,0.004493671,0.004436992,0.004373222,0.004313718
gib,3D_Soil-emissions,Tg N/y/cap,0.007818843,0.007810953,0.007803079,0.007795221,0.007787379,0.007779552,0.007771742,0.007763947,0.007756167,0.007748403,0.007740655,0.007732844,0.007725049,0.007717269,0.007709505,0.007701757,0.007694024,0.007686307,0.007678605,0.007670919,0.007663248,0.007655515,0.007647798,0.007640096,0.00763241,0.007624739,0.007617084,0.007609444,0.007601819,0.00759421,0.015173231,0.01515792,0.01514264,0.015127391,0.015112172,0.022645476,0.02262274,0.022600049,0.022577403,0.022554803,0.030042998,0.030012682,0.029982428,0.029952234,0.029922101,0.029892028,0.029862016,0.03729008,0.037252716,0.044658511,0.044613852,0.051477522,0.050917983,0.050370478,0.056953854,0.05635434,0.06273823,0.062091444,0.061457858,0.067596746,0.066920778,0.072803924,0.078559174,0.090666861,0.096109628,0.107777674,0.112928813,0.117973743,0.122915715,0.133841556,0.132503141,0.131047062,0.1237307,0.122400262,0.121098132,0.119823415,0.129868135,0.139705748,0.149342594,0.158784756,0.168038074,0.176913534,0.180293305,0.188846119,0.197216957,0.200276279,0.208353661,0.216264499,0.219035804,0.226678927,0.234169187,0.266421236,0.298464353,0.330475597,0.362578121,0.39482447,0.422341385,0.449661571,0.476235383,0.501499813,0.524873427,0.591824563,0.650612208,0.710795202,0.764392417,0.82129343,0.915642221,1.008326011,1.099855282,1.190768475,1.281375451,1.376589921,1.46852867,1.564428168,1.654397214,1.745077231,1.854593626,1.963583057,2.06606836,2.173501458,2.280939476,2.337623354,2.395860673,2.461538462,2.524322903,2.589154861,2.648086241,2.708888305,2.764044944,2.821375187,2.873327619,2.87475858,2.877751063,2.877035291,2.882320543,2.888033718,2.939451693,2.994935036,3.046562052,3.095509125,3.133340646,3.143582306,3.146615059,3.138918346,3.133059176
gin,3D_Soil-emissions,Tg N/y/cap,8.32E-05,8.30E-05,8.28E-05,8.27E-05,8.25E-05,8.23E-05,8.22E-05,8.20E-05,8.18E-05,8.17E-05,8.15E-05,8.13E-05,8.12E-05,8.10E-05,8.09E-05,8.07E-05,8.05E-05,8.04E-05,8.02E-05,8.00E-05,7.99E-05,7.97E-05,7.96E-05,7.94E-05,7.92E-05,7.91E-05,7.89E-05,7.88E-05,7.86E-05,7.84E-05,0.000156565,0.000156247,0.000155929,0.000155613,0.000155298,0.000232476,0.000232007,0.00023154,0.000231076,0.000230612,0.000306868,0.000304678,0.000302518,0.000300389,0.00029829,0.00029622,0.000294178,0.000365206,0.000362723,0.000432328,0.000429428,0.000489333,0.000478197,0.000467556,0.000522719,0.000511583,0.000563526,0.000552012,0.000540959,0.000589266,0.000577921,0.00062183,0.000663861,0.000758298,0.000795809,0.000883802,0.000917365,0.000949632,0.000980676,0.001058689,0.001039366,0.00101772,0.000951642,0.000932616,0.000914336,0.000896759,0.00096364,0.001028044,0.001090107,0.001149955,0.001207703,0.001259765,0.001272352,0.001321152,0.0013681,0.001377968,0.001422163,0.001464771,0.001472413,0.001512674,0.001551565,0.001750729,0.001946297,0.002137472,0.002323309,0.002502909,0.002645887,0.002782583,0.002913199,0.003038333,0.003158707,0.003550024,0.003901424,0.004266758,0.004590761,0.004925468,0.005470839,0.005992223,0.006496475,0.006994562,0.007496248,0.008029862,0.008548386,0.009098271,0.009629677,0.010184105,0.010875605,0.011585162,0.012250701,0.012893452,0.013447067,0.013589846,0.013639298,0.013653184,0.013610871,0.013566493,0.013496561,0.013432413,0.013301444,0.013098899,0.01277742,0.012156222,0.011523546,0.010914583,0.010416129,0.010021578,0.009871013,0.009794312,0.009755716,0.009748667,0.009739561,0.009680925,0.009633227,0.009567345,0.009498381
glp,3D_Soil-emissions,Tg N/y/cap,0.000568692,0.000566737,0.000564797,0.000562869,0.000560954,0.000559053,0.000557164,0.000555288,0.000553425,0.000551574,0.000549735,0.000547846,0.00054597,0.000544107,0.000542256,0.000540418,0.000538592,0.000536779,0.000534977,0.000533188,0.000531411,0.000529585,0.000527771,0.00052597,0.000524181,0.000522404,0.000520639,0.000518886,0.000517145,0.000515415,0.001027394,0.001023864,0.001020357,0.001016875,0.001013416,0.001514971,0.001509853,0.001504769,0.00149972,0.001494704,0.001986295,0.00197947,0.001972691,0.001965958,0.001959271,0.001952629,0.001946033,0.002424351,0.002416215,0.002889761,0.002880128,0.003359477,0.003358804,0.003358131,0.003837095,0.003836327,0.004315004,0.004314141,0.004313278,0.004791572,0.004790614,0.005268619,0.005746433,0.006702829,0.007180165,0.008135891,0.008612749,0.009089415,0.009565891,0.010520375,0.010518271,0.010516164,0.010036146,0.010034136,0.010032126,0.010030118,0.010983168,0.011935837,0.012888125,0.013840032,0.014791558,0.015742697,0.0162165,0.017166973,0.018117065,0.018590107,0.019539534,0.020488581,0.020960865,0.021909248,0.022857252,0.02581493,0.028538813,0.031004129,0.033206043,0.035160403,0.03649246,0.037689888,0.038811522,0.039918819,0.041065672,0.045840263,0.050214808,0.054896229,0.059153597,0.063630609,0.070934563,0.078060725,0.085057398,0.092000101,0.098957502,0.106261341,0.113290137,0.120699875,0.127913239,0.135562171,0.145230431,0.155361024,0.165113703,0.174718214,0.183231588,0.186285444,0.188237374,0.189871952,0.190898244,0.192118405,0.19299576,0.194075066,0.194952371,0.19631653,0.197739461,0.196267868,0.195470511,0.194655813,0.194076345,0.193065329,0.194507232,0.195745885,0.196607163,0.197667384,0.198767502,0.19897643,0.199453887,0.199837969,0.200698314
