"ISO2","year","sector","emission_species","units","emissions"
"FR","2002","F_RoadTransport","PM2.5","Gg","57.5452976545964"
"FR","2002","G_Shipping","PM2.5","Gg","0.494409345665987"
"FR","2002","H_Aviation","PM2.5","Gg","0.138114452920719"
"FR","2002","I_Offroad","PM2.5","Gg","28.4833802520176"
"FR","2002","J_Waste","PM2.5","Gg","17.0653470791025"
"FR","2002","K_AgriLivestock","PM2.5","Gg","5.00932048935399"
"FR","2002","L_AgriOther","PM2.5","Gg","6.83062569338317"
"FR","2002","M_Other","PM2.5","Gg","0"
"FR","2002","O_AviCruise","PM2.5","Gg","0.416898844595805"
"FR","2002","P_IntShipping","PM2.5","Gg","13.4303955828588"
"FR","2002","N_Natural","PM2.5","Gg","4.26030453042179"
"HU","2015","A_PublicPower","PM2.5","Gg","0.138052210530687"
"HU","2015","B_Industry","PM2.5","Gg","2.22989391815091"
"HU","2015","C_OtherStatComb","PM2.5","Gg","42.0741999902821"
"HU","2015","D_Fugitive","PM2.5","Gg","0.112004829761775"
"HU","2015","E_Solvents","PM2.5","Gg","0.487604790569729"
"HU","2015","F_RoadTransport","PM2.5","Gg","2.66391319996984"
"HU","2015","G_Shipping","PM2.5","Gg","0.0084"
"HU","2015","H_Aviation","PM2.5","Gg","0.00485393445"
"HU","2015","I_Offroad","PM2.5","Gg","0.544910564096374"
"HU","2015","J_Waste","PM2.5","Gg","2.40420546290984"
"HU","2015","K_AgriLivestock","PM2.5","Gg","0.499653960928515"
"HU","2015","L_AgriOther","PM2.5","Gg","0.26609479872"
"HU","2015","M_Other","PM2.5","Gg","0"
"HU","2015","O_AviCruise","PM2.5","Gg","0.053368068274"
"HU","2015","P_IntShipping","PM2.5","Gg","0"
"HU","2015","N_Natural","PM2.5","Gg","0"
"SK","1998","A_PublicPower","PM2.5","Gg","5.11324286255445"
"SK","1998","B_Industry","PM2.5","Gg","7.84583698889815"
"SK","1998","C_OtherStatComb","PM2.5","Gg","25.738647462982"
"SK","1998","D_Fugitive","PM2.5","Gg","0.117350457"
"SK","1998","E_Solvents","PM2.5","Gg","0.15338120436778"
"SK","1998","F_RoadTransport","PM2.5","Gg","1.9679399541458"
"SK","1998","G_Shipping","PM2.5","Gg","0.0666670694755249"
"SK","1998","H_Aviation","PM2.5","Gg","0.000676752439300526"
"SK","1998","I_Offroad","PM2.5","Gg","0.285390394400499"
"SK","1998","J_Waste","PM2.5","Gg","0.554666567723292"
"SK","1998","K_AgriLivestock","PM2.5","Gg","0.236757155"
"SK","1998","L_AgriOther","PM2.5","Gg","0.2084873994655"
"SK","1998","M_Other","PM2.5","Gg","0"
"SK","1998","O_AviCruise","PM2.5","Gg","0.00604795332373535"
"SK","1998","P_IntShipping","PM2.5","Gg","0"
"SK","1998","N_Natural","PM2.5","Gg","0.0427732129424405"
"IS","2019","A_PublicPower","PM2.5","Gg","5.41847112496e-05"
"IS","2019","B_Industry","PM2.5","Gg","0.33108910793454"
"IS","2019","C_OtherStatComb","PM2.5","Gg","0.0051374927532071"
"IS","2019","D_Fugitive","PM2.5","Gg","0"
"IS","2019","E_Solvents","PM2.5","Gg","0.03015239018"
"IS","2019","F_RoadTransport","PM2.5","Gg","0.301175009319074"
"IS","2019","G_Shipping","PM2.5","Gg","0.0377865376536"
"IS","2019","H_Aviation","PM2.5","Gg","0.0045474035013122"
"IS","2019","I_Offroad","PM2.5","Gg","0.33295934003281"
"IS","2019","J_Waste","PM2.5","Gg","0.0131254851966243"
"IS","2019","K_AgriLivestock","PM2.5","Gg","0.0340331273035589"
"IS","2019","L_AgriOther","PM2.5","Gg","0.00261917321281553"
"IS","2019","M_Other","PM2.5","Gg","0"
"IS","2019","O_AviCruise","PM2.5","Gg","0.0797453198078285"
"IS","2019","P_IntShipping","PM2.5","Gg","0.148868636"
"IS","2019","N_Natural","PM2.5","Gg","0"
"UA","2009","A_PublicPower","PM2.5","Gg","40.16159"
"UA","2009","B_Industry","PM2.5","Gg","9.06868"
"UA","2009","C_OtherStatComb","PM2.5","Gg","0.82697"
"UA","2009","D_Fugitive","PM2.5","Gg","2.46038"
"UA","2009","E_Solvents","PM2.5","Gg","0.06889"
"UA","2009","F_RoadTransport","PM2.5","Gg","6.02934"
"UA","2009","G_Shipping","PM2.5","Gg","0"
"UA","2009","H_Aviation","PM2.5","Gg","0"
"UA","2009","I_Offroad","PM2.5","Gg","0.0096"
"UA","2009","J_Waste","PM2.5","Gg","0.43655"
"UA","2009","K_AgriLivestock","PM2.5","Gg","2.51554"
"UA","2009","L_AgriOther","PM2.5","Gg","0.58385"
"UA","2009","M_Other","PM2.5","Gg","0.00022"
"GR","2006","A_PublicPower","PM2.5","Gg","13.56752419049"
"GR","2006","B_Industry","PM2.5","Gg","8.13199301586681"
"GR","2006","C_OtherStatComb","PM2.5","Gg","23.1939949602049"
"GR","2006","D_Fugitive","PM2.5","Gg","0.406476"
"GR","2006","E_Solvents","PM2.5","Gg","2.085429098982"
"GR","2006","F_RoadTransport","PM2.5","Gg","6.67142043527288"
"GR","2006","G_Shipping","PM2.5","Gg","1.65685184303683"
"GR","2006","H_Aviation","PM2.5","Gg","0.012970184149"
"GR","2006","I_Offroad","PM2.5","Gg","2.06156977909652"
"GR","2006","J_Waste","PM2.5","Gg","5.50008520541761"
"GR","2006","K_AgriLivestock","PM2.5","Gg","0.540913333658946"
"GR","2006","L_AgriOther","PM2.5","Gg","2.52257102488956"
"GR","2006","M_Other","PM2.5","Gg","0"
"GR","2006","O_AviCruise","PM2.5","Gg","0.160069073835"
"GR","2006","P_IntShipping","PM2.5","Gg","10.6506490380852"
"GR","2006","N_Natural","PM2.5","Gg","0.213735303436196"
"AT","2002","A_PublicPower","PM2.5","Gg","0.53261485268757"
"AT","2002","B_Industry","PM2.5","Gg","3.38703337629465"
"AT","2002","C_OtherStatComb","PM2.5","Gg","8.02699518357512"
"AT","2002","D_Fugitive","PM2.5","Gg","0.09695482"
"AT","2002","E_Solvents","PM2.5","Gg","0.525141799173017"
"AT","2002","F_RoadTransport","PM2.5","Gg","7.67461198509351"
"AT","2002","G_Shipping","PM2.5","Gg","0.0931686934759366"
"AT","2002","H_Aviation","PM2.5","Gg","0.0861788117767493"
"AT","2002","I_Offroad","PM2.5","Gg","2.93905972128797"
"AT","2002","J_Waste","PM2.5","Gg","0.247062023228303"
"AT","2002","K_AgriLivestock","PM2.5","Gg","0.109134222116455"
"AT","2002","L_AgriOther","PM2.5","Gg","0.214401492233437"
"AT","2002","M_Other","PM2.5","Gg","0"
"AT","2002","O_AviCruise","PM2.5","Gg","0.462203680356298"
"AT","2002","P_IntShipping","PM2.5","Gg","0"
"AT","2002","N_Natural","PM2.5","Gg","0"
"CZ","1994","A_PublicPower","PM2.5","Gg","20.4646898622952"
"CZ","1994","B_Industry","PM2.5","Gg","38.2544630349133"
"CZ","1994","C_OtherStatComb","PM2.5","Gg","127.775056697095"
"CZ","1994","D_Fugitive","PM2.5","Gg","0.50890636"
"CZ","1994","E_Solvents","PM2.5","Gg","0.56915050788"
"CZ","1994","F_RoadTransport","PM2.5","Gg","5.21449645473456"
"CZ","1994","G_Shipping","PM2.5","Gg","0.03786322578752"
"CZ","1994","H_Aviation","PM2.5","Gg","0.00275967496300477"
"CZ","1994","I_Offroad","PM2.5","Gg","4.71700883828494"
"CZ","1994","J_Waste","PM2.5","Gg","1.01013910533782"
"CZ","1994","K_AgriLivestock","PM2.5","Gg","0.672453836"
"CZ","1994","L_AgriOther","PM2.5","Gg","0.469264766700851"
"CZ","1994","M_Other","PM2.5","Gg","0"
"CZ","1994","O_AviCruise","PM2.5","Gg","0.02839"
"CZ","1994","P_IntShipping","PM2.5","Gg","0"
"CZ","1994","N_Natural","PM2.5","Gg","0"
"ES","2014","A_PublicPower","PM2.5","Gg","5.15976552568678"
"ES","2014","B_Industry","PM2.5","Gg","11.4954813614041"
"ES","2014","C_OtherStatComb","PM2.5","Gg","60.6298307260132"
"ES","2014","D_Fugitive","PM2.5","Gg","0.3343505659746"
"ES","2014","E_Solvents","PM2.5","Gg","2.353262452"
"ES","2014","F_RoadTransport","PM2.5","Gg","15.397966862"
"ES","2014","G_Shipping","PM2.5","Gg","0.305360867"
"ES","2014","H_Aviation","PM2.5","Gg","0.0471846330978491"
"ES","2014","I_Offroad","PM2.5","Gg","3.5529862405712"
"ES","2014","J_Waste","PM2.5","Gg","38.388476121"
"ES","2014","K_AgriLivestock","PM2.5","Gg","1.682087411"
"ES","2014","L_AgriOther","PM2.5","Gg","3.578568299"
"ES","2014","M_Other","PM2.5","Gg","0"
"ES","2014","O_AviCruise","PM2.5","Gg","0.571348088007193"
"ES","2014","P_IntShipping","PM2.5","Gg","26.543035916"
"ES","2014","N_Natural","PM2.5","Gg","8.989515309"
"BE","1998","A_PublicPower","PM2.5","Gg","0"
"BE","1998","B_Industry","PM2.5","Gg","0"
"BE","1998","C_OtherStatComb","PM2.5","Gg","0"
"BE","1998","D_Fugitive","PM2.5","Gg","0"
"BE","1998","E_Solvents","PM2.5","Gg","0"
"BE","1998","F_RoadTransport","PM2.5","Gg","0"
"BE","1998","G_Shipping","PM2.5","Gg","0"
"BE","1998","H_Aviation","PM2.5","Gg","0"
"BE","1998","I_Offroad","PM2.5","Gg","0"
"BE","1998","J_Waste","PM2.5","Gg","0"
"BE","1998","K_AgriLivestock","PM2.5","Gg","0"
"BE","1998","L_AgriOther","PM2.5","Gg","0"
"BE","1998","M_Other","PM2.5","Gg","0"
"BE","1998","O_AviCruise","PM2.5","Gg","0"
"BE","1998","P_IntShipping","PM2.5","Gg","0"
"BE","1998","N_Natural","PM2.5","Gg","0"
"KZ","2016","A_PublicPower","PM2.5","Gg","5.93835434380146"
"KZ","2016","B_Industry","PM2.5","Gg","165.868538386827"
"KZ","2016","C_OtherStatComb","PM2.5","Gg","78.7670613553755"
"KZ","2016","D_Fugitive","PM2.5","Gg","0.755193"
"KZ","2016","E_Solvents","PM2.5","Gg","0"
"KZ","2016","F_RoadTransport","PM2.5","Gg","11.7423206788951"
"KZ","2016","G_Shipping","PM2.5","Gg","0.00677012002"
"KZ","2016","H_Aviation","PM2.5","Gg","0"
"KZ","2016","I_Offroad","PM2.5","Gg","0.771979770965557"
"KZ","2016","J_Waste","PM2.5","Gg","0.0096401784"
"KZ","2016","K_AgriLivestock","PM2.5","Gg","2.688201459"
"KZ","2016","L_AgriOther","PM2.5","Gg","1.288416"
"KZ","2016","M_Other","PM2.5","Gg","0"
"KZ","2016","O_AviCruise","PM2.5","Gg","0.0587580435056899"
"KZ","2016","P_IntShipping","PM2.5","Gg","0.103468058545441"
"KZ","2016","N_Natural","PM2.5","Gg","0.707"
"FI","2010","A_PublicPower","PM2.5","Gg","0.733383158540484"
"FI","2010","B_Industry","PM2.5","Gg","4.09118784221282"
"FI","2010","C_OtherStatComb","PM2.5","Gg","10.9670722171169"
"FI","2010","D_Fugitive","PM2.5","Gg","1.41245955736166"
"FI","2010","E_Solvents","PM2.5","Gg","0.21083518229862"
"FI","2010","F_RoadTransport","PM2.5","Gg","2.79574712198859"
"FI","2010","G_Shipping","PM2.5","Gg","0.48759939409371"
"FI","2010","H_Aviation","PM2.5","Gg","0.00659907022101549"
"FI","2010","I_Offroad","PM2.5","Gg","1.78224372202726"
"FI","2010","J_Waste","PM2.5","Gg","0.17893314464"
"FI","2010","K_AgriLivestock","PM2.5","Gg","0.179699363513"
"FI","2010","L_AgriOther","PM2.5","Gg","0.3380597901"
"FI","2010","M_Other","PM2.5","Gg","0"
"FI","2010","O_AviCruise","PM2.5","Gg","0.09926030043993"
"FI","2010","P_IntShipping","PM2.5","Gg","0.559807913978494"
"FI","2010","N_Natural","PM2.5","Gg","0"
"MC","2007","A_PublicPower","PM2.5","Gg","0.000451038567277075"
"MC","2007","B_Industry","PM2.5","Gg","0.000924575551207911"
"MC","2007","C_OtherStatComb","PM2.5","Gg","0.000631846417612301"
"MC","2007","D_Fugitive","PM2.5","Gg","0"
"MC","2007","E_Solvents","PM2.5","Gg","0.00124297044956914"
"MC","2007","F_RoadTransport","PM2.5","Gg","0.00729270447143804"
"MC","2007","G_Shipping","PM2.5","Gg","0.00130071777449384"
"MC","2007","H_Aviation","PM2.5","Gg","0"
"MC","2007","I_Offroad","PM2.5","Gg","0.00259990742931105"
"MC","2007","J_Waste","PM2.5","Gg","1.54762e-05"
"MC","2007","K_AgriLivestock","PM2.5","Gg","0"
"MC","2007","L_AgriOther","PM2.5","Gg","0"
"MC","2007","M_Other","PM2.5","Gg","0"
"MC","2007","O_AviCruise","PM2.5","Gg","0"
"MC","2007","P_IntShipping","PM2.5","Gg","0.00810828944607761"
"MC","2007","N_Natural","PM2.5","Gg","0"
"GE","2001","A_PublicPower","PM2.5","Gg","0.0207724978723404"
"GE","2001","B_Industry","PM2.5","Gg","0.3396172009696"
"GE","2001","C_OtherStatComb","PM2.5","Gg","18.6316899889983"
"GE","2001","D_Fugitive","PM2.5","Gg","7.36e-05"
"GE","2001","E_Solvents","PM2.5","Gg","0"
"GE","2001","F_RoadTransport","PM2.5","Gg","0.140017027609314"
"GE","2001","G_Shipping","PM2.5","Gg","0.000117731709435765"
"GE","2001","H_Aviation","PM2.5","Gg","0"
"GE","2001","I_Offroad","PM2.5","Gg","0.0286263451992741"
"GE","2001","J_Waste","PM2.5","Gg","0"
"GE","2001","K_AgriLivestock","PM2.5","Gg","0.41108755"
"GE","2001","L_AgriOther","PM2.5","Gg","0.03387"
"GE","2001","M_Other","PM2.5","Gg","0"
"AL","2012","A_PublicPower","PM2.5","Gg","0"
"AL","2012","B_Industry","PM2.5","Gg","0.38304954888"
"AL","2012","C_OtherStatComb","PM2.5","Gg","1.47930826396494"
"AL","2012","D_Fugitive","PM2.5","Gg","0.00136"
"AL","2012","E_Solvents","PM2.5","Gg","0"
"AL","2012","F_RoadTransport","PM2.5","Gg","0"
"AL","2012","G_Shipping","PM2.5","Gg","0.0818590039730204"
"AL","2012","H_Aviation","PM2.5","Gg","0.00063268"
"AL","2012","I_Offroad","PM2.5","Gg","0.00406329113924051"
"AL","2012","J_Waste","PM2.5","Gg","0.429469807760263"
"AL","2012","K_AgriLivestock","PM2.5","Gg","0.84107473"
"AL","2012","L_AgriOther","PM2.5","Gg","0"
"AL","2012","M_Other","PM2.5","Gg","0"
"AL","2012","O_AviCruise","PM2.5","Gg","0"
"AL","2012","P_IntShipping","PM2.5","Gg","0"
"AL","2012","N_Natural","PM2.5","Gg","0"
"NO","2014","A_PublicPower","PM2.5","Gg","0.8984661497"
"NO","2014","B_Industry","PM2.5","Gg","6.0629557177"
"NO","2014","C_OtherStatComb","PM2.5","Gg","12.8487363711"
"NO","2014","D_Fugitive","PM2.5","Gg","0.6005478855"
"NO","2014","E_Solvents","PM2.5","Gg","0.2602535581"
"NO","2014","F_RoadTransport","PM2.5","Gg","3.5510610381"
"NO","2014","G_Shipping","PM2.5","Gg","1.6353710692"
"NO","2014","H_Aviation","PM2.5","Gg","0.0192631299"
"NO","2014","I_Offroad","PM2.5","Gg","1.1770878296"
"NO","2014","J_Waste","PM2.5","Gg","0.1855134117"
"NO","2014","K_AgriLivestock","PM2.5","Gg","0.2905491828"
"NO","2014","L_AgriOther","PM2.5","Gg","0.2483852784"
"NO","2014","M_Other","PM2.5","Gg","0"
"NO","2014","O_AviCruise","PM2.5","Gg","0.1101859486"
"NO","2014","P_IntShipping","PM2.5","Gg","0.9685846947"
"NO","2014","N_Natural","PM2.5","Gg","0"
"BG","2009","A_PublicPower","PM2.5","Gg","5.41"
"BG","2009","B_Industry","PM2.5","Gg","1.29476248919354"
"BG","2009","C_OtherStatComb","PM2.5","Gg","22.22826038548"
"BG","2009","D_Fugitive","PM2.5","Gg","0.1857901"
"BG","2009","E_Solvents","PM2.5","Gg","0.62454682105692"
"BG","2009","F_RoadTransport","PM2.5","Gg","2.86634519521385"
"BG","2009","G_Shipping","PM2.5","Gg","0.0999228449744624"
"BG","2009","H_Aviation","PM2.5","Gg","0.000255116593645195"
"BG","2009","I_Offroad","PM2.5","Gg","0.272357556777443"
"BG","2009","J_Waste","PM2.5","Gg","0.380451857685667"
"BG","2009","K_AgriLivestock","PM2.5","Gg","0.22860497845925"
"BG","2009","L_AgriOther","PM2.5","Gg","0.345917671016908"
"BG","2009","M_Other","PM2.5","Gg","0"
"BG","2009","O_AviCruise","PM2.5","Gg","0.00156035678093359"
"BG","2009","P_IntShipping","PM2.5","Gg","0.356977155025538"
"BG","2009","N_Natural","PM2.5","Gg","0"
"DK","1981","A_PublicPower","PM2.5","Gg","0"
"DK","1981","B_Industry","PM2.5","Gg","0"
"DK","1981","C_OtherStatComb","PM2.5","Gg","0"
"DK","1981","D_Fugitive","PM2.5","Gg","0"
"DK","1981","E_Solvents","PM2.5","Gg","0"
"DK","1981","F_RoadTransport","PM2.5","Gg","0"
"DK","1981","G_Shipping","PM2.5","Gg","0"
"DK","1981","H_Aviation","PM2.5","Gg","0"
"DK","1981","I_Offroad","PM2.5","Gg","0"
"DK","1981","J_Waste","PM2.5","Gg","0"
"DK","1981","K_AgriLivestock","PM2.5","Gg","0"
"DK","1981","L_AgriOther","PM2.5","Gg","0"
"DK","1981","M_Other","PM2.5","Gg","0"
"DK","1981","O_AviCruise","PM2.5","Gg","0"
"DK","1981","P_IntShipping","PM2.5","Gg","0"
"DK","1981","N_Natural","PM2.5","Gg","0"
"EU15","2016","A_PublicPower","PM2.5","Gg","16.5343192803136"
"EU15","2016","B_Industry","PM2.5","Gg","115.602490457311"
"EU15","2016","C_OtherStatComb","PM2.5","Gg","334.333899607396"
"EU15","2016","D_Fugitive","PM2.5","Gg","3.36426707234313"
"EU15","2016","E_Solvents","PM2.5","Gg","14.5005607902746"
"EU15","2016","F_RoadTransport","PM2.5","Gg","99.6390799314998"
"EU15","2016","G_Shipping","PM2.5","Gg","13.6024384542382"
"EU15","2016","H_Aviation","PM2.5","Gg","2.26568755556325"
"EU15","2016","I_Offroad","PM2.5","Gg","32.4057748435602"
"EU15","2016","J_Waste","PM2.5","Gg","65.4262757242267"
"EU15","2016","K_AgriLivestock","PM2.5","Gg","16.6281932803002"
"EU15","2016","L_AgriOther","PM2.5","Gg","15.6476931130614"
"EU15","2016","M_Other","PM2.5","Gg","0"
"EU15","2016","O_AviCruise","PM2.5","Gg","5.11011890514962"
"EU15","2016","P_IntShipping","PM2.5","Gg","95.2466680991468"
"EU15","2016","N_Natural","PM2.5","Gg","25.4886463612359"
"EU15","2016","z_Memo","PM2.5","Gg","0"
"SI","1986","A_PublicPower","PM2.5","Gg","0"
"SI","1986","B_Industry","PM2.5","Gg","0"
"SI","1986","C_OtherStatComb","PM2.5","Gg","0"
"SI","1986","D_Fugitive","PM2.5","Gg","0"
"SI","1986","E_Solvents","PM2.5","Gg","0"
"SI","1986","F_RoadTransport","PM2.5","Gg","0"
"SI","1986","G_Shipping","PM2.5","Gg","0"
"SI","1986","H_Aviation","PM2.5","Gg","0"
"SI","1986","I_Offroad","PM2.5","Gg","0"
"SI","1986","J_Waste","PM2.5","Gg","0"
"SI","1986","K_AgriLivestock","PM2.5","Gg","0"
"SI","1986","L_AgriOther","PM2.5","Gg","0"
"SI","1986","M_Other","PM2.5","Gg","0"
"SI","1986","O_AviCruise","PM2.5","Gg","0"
"SI","1986","P_IntShipping","PM2.5","Gg","0"
"SI","1986","N_Natural","PM2.5","Gg","0"
"SI","2017","A_PublicPower","PM2.5","Gg","0.234279681384627"
"SI","2017","B_Industry","PM2.5","Gg","0.990437591649256"
"SI","2017","C_OtherStatComb","PM2.5","Gg","9.39142039049086"
"SI","2017","D_Fugitive","PM2.5","Gg","0.03423576"
"SI","2017","E_Solvents","PM2.5","Gg","0.133041493"
"SI","2017","F_RoadTransport","PM2.5","Gg","0.820601415412247"
"SI","2017","G_Shipping","PM2.5","Gg","3.40507456205e-05"
"SI","2017","H_Aviation","PM2.5","Gg","0.00065037134056056"
"SI","2017","I_Offroad","PM2.5","Gg","0.390158802639272"
"SI","2017","J_Waste","PM2.5","Gg","0.2484560133351"
"SI","2017","K_AgriLivestock","PM2.5","Gg","0.107419898406699"
"SI","2017","L_AgriOther","PM2.5","Gg","0.015030008"
"SI","2017","M_Other","PM2.5","Gg","0"
"SI","2017","O_AviCruise","PM2.5","Gg","0.00346392169658047"
"SI","2017","P_IntShipping","PM2.5","Gg","0"
"SI","2017","N_Natural","PM2.5","Gg","0"
"IS","2010","A_PublicPower","PM2.5","Gg","0.0746090928"
"IS","2010","B_Industry","PM2.5","Gg","0.579265557730988"
"IS","2010","C_OtherStatComb","PM2.5","Gg","0.007339115376"
"IS","2010","D_Fugitive","PM2.5","Gg","0"
"IS","2010","E_Solvents","PM2.5","Gg","0.03483796564"
"IS","2010","F_RoadTransport","PM2.5","Gg","0.29700685591176"
"IS","2010","G_Shipping","PM2.5","Gg","0.02263888"
"IS","2010","H_Aviation","PM2.5","Gg","0.0023023110268741"
"IS","2010","I_Offroad","PM2.5","Gg","0.603029094"
"IS","2010","J_Waste","PM2.5","Gg","0.0131071326065539"
"IS","2010","K_AgriLivestock","PM2.5","Gg","0.0285083946191577"
"IS","2010","L_AgriOther","PM2.5","Gg","0.00287643770706181"
"IS","2010","M_Other","PM2.5","Gg","0"
"IS","2010","O_AviCruise","PM2.5","Gg","0.0359776276194224"
"IS","2010","P_IntShipping","PM2.5","Gg","0.000416"
"IS","2010","N_Natural","PM2.5","Gg","1673.3952"
"IT","1998","A_PublicPower","PM2.5","Gg","13.3738181444111"
"IT","1998","B_Industry","PM2.5","Gg","34.2545838122776"
"IT","1998","C_OtherStatComb","PM2.5","Gg","71.7422279707254"
"IT","1998","D_Fugitive","PM2.5","Gg","0.453662648988108"
"IT","1998","E_Solvents","PM2.5","Gg","4.81059154552706"
"IT","1998","F_RoadTransport","PM2.5","Gg","50.2480915911221"
"IT","1998","G_Shipping","PM2.5","Gg","10.1750991317128"
"IT","1998","H_Aviation","PM2.5","Gg","0.0498083380795999"
"IT","1998","I_Offroad","PM2.5","Gg","23.8437905081879"
"IT","1998","J_Waste","PM2.5","Gg","4.98405524903872"
"IT","1998","K_AgriLivestock","PM2.5","Gg","4.51570537861747"
"IT","1998","L_AgriOther","PM2.5","Gg","1.69169910454281"
"IT","1998","M_Other","PM2.5","Gg","0"
"IT","1998","O_AviCruise","PM2.5","Gg","0.732831537597973"
"IT","1998","P_IntShipping","PM2.5","Gg","7.60399036313981"
"IT","1998","N_Natural","PM2.5","Gg","36.6972492046894"
"CH","2008","A_PublicPower","PM2.5","Gg","0.12267485732705"
"CH","2008","B_Industry","PM2.5","Gg","1.94796414383071"
"CH","2008","C_OtherStatComb","PM2.5","Gg","5.43516884519888"
"CH","2008","D_Fugitive","PM2.5","Gg","0.000411168993567"
"CH","2008","E_Solvents","PM2.5","Gg","0.532017"
"CH","2008","F_RoadTransport","PM2.5","Gg","2.4834252526935"
"CH","2008","G_Shipping","PM2.5","Gg","0.0527210517143704"
"CH","2008","H_Aviation","PM2.5","Gg","0.0262574414689499"
"CH","2008","I_Offroad","PM2.5","Gg","1.20084627034191"
"CH","2008","J_Waste","PM2.5","Gg","0.387331565054227"
"CH","2008","K_AgriLivestock","PM2.5","Gg","0.0856814718028452"
"CH","2008","L_AgriOther","PM2.5","Gg","0.046167846754017"
"CH","2008","M_Other","PM2.5","Gg","0.00413513714440216"
"CH","2008","O_AviCruise","PM2.5","Gg","0.111721595766184"
"CH","2008","P_IntShipping","PM2.5","Gg","0"
"CH","2008","N_Natural","PM2.5","Gg","0.09158772"
"AZ","1998","A_PublicPower","PM2.5","Gg","0"
"AZ","1998","B_Industry","PM2.5","Gg","0.14551"
"AZ","1998","C_OtherStatComb","PM2.5","Gg","0"
"AZ","1998","D_Fugitive","PM2.5","Gg","0.022848"
"AZ","1998","E_Solvents","PM2.5","Gg","0"
"AZ","1998","F_RoadTransport","PM2.5","Gg","0.01368"
"AZ","1998","G_Shipping","PM2.5","Gg","0"
"AZ","1998","H_Aviation","PM2.5","Gg","0"
"AZ","1998","I_Offroad","PM2.5","Gg","0"
"AZ","1998","J_Waste","PM2.5","Gg","0"
"AZ","1998","K_AgriLivestock","PM2.5","Gg","0.896"
"AZ","1998","L_AgriOther","PM2.5","Gg","0"
"AZ","1998","M_Other","PM2.5","Gg","0"
"AZ","1998","O_AviCruise","PM2.5","Gg","0"
"AZ","1998","P_IntShipping","PM2.5","Gg","0"
"AZ","1998","N_Natural","PM2.5","Gg","0"
"UA","2014","A_PublicPower","PM2.5","Gg","43.84626"
"UA","2014","B_Industry","PM2.5","Gg","5.15594"
"UA","2014","C_OtherStatComb","PM2.5","Gg","0.2423"
"UA","2014","D_Fugitive","PM2.5","Gg","0.41127"
"UA","2014","E_Solvents","PM2.5","Gg","0.04252"
"UA","2014","F_RoadTransport","PM2.5","Gg","6.04613"
"UA","2014","G_Shipping","PM2.5","Gg","0"
"UA","2014","H_Aviation","PM2.5","Gg","0"
"UA","2014","I_Offroad","PM2.5","Gg","0"
"UA","2014","J_Waste","PM2.5","Gg","0.18614"
"UA","2014","K_AgriLivestock","PM2.5","Gg","2.4296"
"UA","2014","L_AgriOther","PM2.5","Gg","0.5974"
"UA","2014","M_Other","PM2.5","Gg","0"
"NL","2004","A_PublicPower","PM2.5","Gg","0.332616546"
"NL","2004","B_Industry","PM2.5","Gg","5.420703219"
"NL","2004","C_OtherStatComb","PM2.5","Gg","6.786684961"
"NL","2004","D_Fugitive","PM2.5","Gg","1.160204199"
"NL","2004","E_Solvents","PM2.5","Gg","1.494186151"
"NL","2004","F_RoadTransport","PM2.5","Gg","8.234480875"
"NL","2004","G_Shipping","PM2.5","Gg","1.017435064"
"NL","2004","H_Aviation","PM2.5","Gg","0.03807229"
"NL","2004","I_Offroad","PM2.5","Gg","5.024555281"
"NL","2004","J_Waste","PM2.5","Gg","0.496740817"
"NL","2004","K_AgriLivestock","PM2.5","Gg","0.440945934"
"NL","2004","L_AgriOther","PM2.5","Gg","0.113645839"
"NL","2004","M_Other","PM2.5","Gg","0"
"NL","2004","O_AviCruise","PM2.5","Gg","0.436688056"
"NL","2004","P_IntShipping","PM2.5","Gg","6.984617881"
"NL","2004","N_Natural","PM2.5","Gg","0"
"IS","2004","A_PublicPower","PM2.5","Gg","0.056978544832"
"IS","2004","B_Industry","PM2.5","Gg","0.559743158675879"
"IS","2004","C_OtherStatComb","PM2.5","Gg","0.01521300751"
"IS","2004","D_Fugitive","PM2.5","Gg","0"
"IS","2004","E_Solvents","PM2.5","Gg","0.04128509266"
"IS","2004","F_RoadTransport","PM2.5","Gg","0.314728953419478"
"IS","2004","G_Shipping","PM2.5","Gg","0.02539002"
"IS","2004","H_Aviation","PM2.5","Gg","0.00236489620157306"
"IS","2004","I_Offroad","PM2.5","Gg","0.470276234"
"IS","2004","J_Waste","PM2.5","Gg","0.0347315644826294"
"IS","2004","K_AgriLivestock","PM2.5","Gg","0.0263315104182832"
"IS","2004","L_AgriOther","PM2.5","Gg","0.00277736478619363"
"IS","2004","M_Other","PM2.5","Gg","0"
"IS","2004","O_AviCruise","PM2.5","Gg","0.0368023907123638"
"IS","2004","P_IntShipping","PM2.5","Gg","0.00879202"
"IS","2004","N_Natural","PM2.5","Gg","0"
"MD","2020","A_PublicPower","PM2.5","Gg","0.0801339196775327"
"MD","2020","B_Industry","PM2.5","Gg","0.90402702"
"MD","2020","C_OtherStatComb","PM2.5","Gg","19.897914332202"
"MD","2020","D_Fugitive","PM2.5","Gg","2.58e-05"
"MD","2020","E_Solvents","PM2.5","Gg","0.0477738"
"MD","2020","F_RoadTransport","PM2.5","Gg","0.822407753518032"
"MD","2020","G_Shipping","PM2.5","Gg","0.000269864"
"MD","2020","H_Aviation","PM2.5","Gg","0.0011692859"
