iso,sector,fuel,units,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
lva,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbn,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lby,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lux,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mys,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mex,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,2.12,3.18,4.24,5.3,6.36,7.42,8.48,11.6689716,14.8579432,18.0469148,21.2358864,24.424858,27.6138296,30.8028012,33.9917728,37.1807444,40.369716,45.367488,40.220446,72.780188,100.048642,119.797066,143.554484,168.908288,159.465502,158.949604,172.85482,168.976588,168.465756,156.26993,138.462466,110.87196,86.057324,75.006712,77.652714,91.644768,110.178342,113.290714,121.296842,121.727997,128.2320089,134.7360207,141.2400326,147.7440444,154.2480563,160.7520681,188.2267454,224.8000202,233.8154488,224.4494848,169.6590959,155.0261088,177.9236079,979.387013,161.4168456,193.4946198,227.2267832,214.2329911,186.7890144,200.1140212,221.6758074,251.8649125,239.9965825,332.3115934,290.0596388,280.0361124,249.4370635,267.8046102,271.5387201,306.0351366,228.6111917,226.8952437,209.4269299,211.3389386,240.023076,237.4422325,244.3809683,227.7988836,232.0808213,204.4737637,208.9272656,226.9537309,216.6737403,244.8934931,237.5502327,230.2803458,225.9839017,236.6465468,216.4397753,208.9326186,230.2666758,108.9223308,274.4983314,268.5087226,412.6307576,250.0911323,216.1340167,178.6809336,147.4534283,106.233524,110.3531692,100.66088,84.09729388,69.38742474,102.211467,137.4099113,110.8853665,54.17240278,45.21358946,63.94937019,124.6995407,207.7997017,202.0319405,168.6747975,143.143008,158.1218447,143.7929274,92.1571391,52.80782271,25.65343144,8.884990319,8.21538356,9.17056092,9.93933522,8.56307724,8.1780136,7.30780544,7.43828478,6.0583004,8.41629242,8.93042438,8.01944,8.01944
mda,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mng,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0.17,0.264,0.326,0,0,0,0,0,0,0,0,0,2.477344,4.897814,14.788666,25.717856,36.91071213,8.296270255,8.246814212,8.256697074,8.635772981,9.481359187,10.24081553,8.96078072,9.664737361,7.812860931,7.76792085,6.138317201,6.223525365,5.733054521,5.823533727,5.914012933,7.809152363,8.56149094,7.696369434,5.577401705,0,0,0,2.08594986,2.145695184,9.8638,8.493,10.5194,12.0094,11.92,16.837,16.688,13.7378,17.731,17.88,18.625,20.3832,18.774,19.072,20.86,20.264,20.5918,18.0886,17.9992,17.7906,19.1316,18.156842,19.432282,19.909976,17.337044,21.40832,18.318954,10.43,10.43,11.324,13.41,13.41,14.61094,11.394626,10.867762,11.324,11.324,11.324
moz,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.104136217,10.36481914,10.44275012,15.93688357,21.39205154,21.62584445,21.97653382,21.97653382,20.88550023,21.2361896,21.70377543,21.89860285,21.97653382,21.97653382,21.97653382
mmr,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.773398,3.193666,4.099884,4.175278,5.135434,5.77524,3.098008,7.211004,7.211004,9.571334286,11.93166457,14.29199486,16.65232514,19.01265543,21.37298571,23.733316,24.293258,24.14098,22.64353,21.559108,21.706171,24.429234,24.976297,24.77136,25.628944,25.807468,24.85356,24.734,0,0,0,0,0,0,0,0,0,0,0,3.949235114,2.806355961,4.439276065,4.808666073,6.917490472,0.2,0.665873056,0.288484512,0.146963808,4.900651513,5.51102668,5.489183504,5.506788317,5.479754234,0.104023765,0.081041771,2.920428505,3.022268981,2.933566344,2.614736527,2.512547693,2.950770181,0,0,0,0,1.52628736,1.882072992,1.81521552,1.261716096,2.364316096,0,0,0,0,0,0,1.0132,0.50362,0.64964,0.63176,0.465178,0.535506,0.522394,0.591232,0.596,0.576928,0.496468,0.314092,0.29949,0.12665,0.264624,0.086122,0.270286,0.160026,0.04917,0.060196,0.0596,0,0,0,0.0596,0.0596
nam,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.9326,109.079,102.9506,97.5246,98.617,117.6748,125.4532,106.861,101.779,108.804,92.0228,100.2516,93.7316,80.8438,80.9732,88.9466,83.084328,70.231994,71.145976,37.876304,53.14413,17.060008,0,28.59456,57.2718,56.64466,101.6836,169.18848,179.54,173.942,190.7504,176.9826,193.06316,216.28224,235.58222,226.81116,203.19752,203.19752
ant,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npl,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122306397,0.244612795,0.366919192,0.489225589,0.611531987,0.733838384,0.856144781,0.978451178,1.100757576,1.223063973,1.34595779,1.468851606,4.609045423,5.63613924,6.530133056,7.293301712,9.462270367,9.698539023,9.302307678,9.607876334,11.76832558,14.69877483,17.13422408,19.23417333,20.71262258,21.32193387,21.09524516,22.98825645,24.90766774,25.87667903,27.26777839,28.04177774,22.80391043,17.56604312,12.32817581,13.41147388,4.58157194,0.875470005,0.14156807,2.389766136,7.230537105,10.47379379,13.71705047,16.96030715,20.20356384,23.43213504,26.66070624,29.88927743,28.64446292,25.9564484,21.64534647,17.59054453,19.37857593,21.16660733,22.95463873,24.86837787,26.78211702,28.69585617,23.55566198,6.69936779,5.057279718,6.457791646,5.633003574,2.749015502,0.25552743,2.558090014,10.9216526,15.47371518,17.79277777,22.06112301,25.93868114,28.95655106,27.59643646,29.68515715,32.5808162,34.31461867,30.29719851,26.67656737,31.4576905,34.53201602,37.10824764,34.3291912,32.69586968,33.76321977,35.62896436,35.33237602,35.00578216,42.47295749,43.87821377,43.85378254,42.18674422,46.57032038,34.05923244,63.62420363,88.69201692,31.116965,11.8590124,16.3920284,23.32272174,17.91877374,21.24667957,21.70912953,18.1966272,17.55271053,14.47325013,11.73062576,9.866748561,7.507770974,4.786704367,2.404206811,2.423868882,2.401568891,2.362930962,2.423934413,2.353465449,2.366551652,2.301720617,2.508568882,2.531441289,2.482675766,2.367358527,2.343817841,2.563194393,2.602144379,6.325777053,6.585242515,19.52283144,25.94439449,41.53130614,53.26259918,63.60841374,60.0148578,60.0148578,60.0148578
nic,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nga,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35574,0.07056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77930971,0.623447768,0,0,0,0,0,0,0,0,0.412566561,0.503473038,0.826068293,0.685792545,1.013102623,1.013102623,1.013102623
nor,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19520202,0.39040404,0.585606061,0.780808081,0.976010101,1.171212121,1.366414141,1.561616162,1.756818182,1.952020202,2.149060627,2.346101053,2.543141478,2.740181903,2.937222329,3.137939564,3.338656799,3.539374035,3.74009127,3.940808506,6.367677235,8.794545965,11.22141469,13.64828342,16.07515215,18.19472823,20.31430431,22.43388038,24.55345646,26.67303253,22.82523978,18.97744702,15.12965426,11.2818615,19.93406874,22.74469046,17.05531218,6.293433906,6.376555628,5.30517735,4.824097605,4.88076786,5.237438114,4.994108369,5.050778624,5.061488751,9.557198879,17.10254899,15.40478901,32.42801182,32.59733081,35.24199756,39.12855598,43.0576144,44.87167281,45.77414992,46.71961203,53.79698911,53.71120952,31.27292422,19.62516908,18.63626107,15.16022487,10.0676433,9.71920148,33.35854576,38.45593499,44.98654937,45.74216375,46.38927814,44.45932433,47.85478488,53.37337223,58.74183072,61.81646684,67.35195403,69.82478373,73.44202117,79.95363922,84.14103853,82.67758875,73.62704997,69.71461534,63.0052301,66.44946118,67.938156,69.7491467,71.73575784,74.93594108,101.2937222,100.880515,105.5145499,107.4597634,104.4221689,91.26449155,86.77460388,91.76450554,74.2796441,91.5317898,112.3414218,76.80850356,33.38251787,23.79773339,26.79127914,25.26661879,22.35486,20.95796079,20.31252023,18.94838652,17.29,14.53,11.38,12,12.35,12.68,11.85,11.63,11.69,11.71,11.64,10.29,8.64,8.29,10.01,9.33,6.76,7.08,8.12,5.27,7.77,7.77,7.77,7.77,7.77
nzl,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001355321,0.002710642,0.004065964,0.005421285,0.006776606,0.02168514,0.036593673,0.051502207,0.066410741,0.081319274,0.184323688,0.287328102,0.390332516,0.49333693,0.596341343,0.704767042,0.813192741,0.92161844,1.030044139,1.138469837,1.36074252,1.583015202,1.805287885,2.027560567,2.24983325,2.393497301,2.462370324,2.522773422,2.574706596,2.618169847,3.252898228,3.837686019,4.372533219,4.857439829,5.292405849,5.492962551,5.659000318,5.790519148,5.887519042,5.95,5.97,5.62,6.13,6.1,6.2,6.46,6.91,7.12,7.26,7.22,7.19,7.32,7.4,7.68,7.62,7.37,7.77,6.97,6.04,7.6,7.836720404,7.237592439,7.237592439,7.237592439
omn,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.112,45.156,39.856,28.408,11.31656,0.35616,10.95616,17.18684,25.864,31.74276,58.724,66.144,72.504,52.28556,48.336,51.728,35.65416,50.4348,51.304,53,38.16,53,53,43.9052,29.5528,25.24072,25.44,19.08,25.44,25.44,25.44,25.44
,2C_Metal-production,process,kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2C_Metal-production,process,kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2C_Metal-production,process,kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pak,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,31.8,39.432,50.032,38.584,37.736,37.1,36.04,34.98,33.92,33.92,33.92
pan,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pry,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335479708,0.670959416,1.006439125,1.341918833,1.677398541,2.012878249,2.348357957,2.683837666,3.019317374,3.354797082,3.69027679,4.025756499,4.361236207,4.696715915,5.032195623,5.367675331,5.70315504,6.038634748,6.374114456,6.709594164,10.54598733,14.3823805,18.21877367,22.05516683,25.89156,32.320248,38.748936,45.177624,51.606312,58.035,60.16984,62.30468,64.43952,66.57436,68.7092,68.228384,67.747568,67.266752,66.785936,66.30512,73.73077333,81.15642667,88.58208,96.00773333,103.4333867,110.85904,114.39944,104.559308,99.912904,106.433622,96.282816,47.82532,53.395365,58.59441,66.422255,72.11738,80.808474,84.257364,79.56818,80.649558,70.55695,76.292248,73.881258,70.014608,115.6257706,49.09838755,48.5782,36.722106,56.741126,59.922514,65.588126,63.14338533,75.93593635,88.37860816,101.749136,92.96062297,140.8863402,129.2367013,116.3686084,403.1981318,440.1885299,369.8311803,412.5119021,409.586475,418.8686982,444.8420268,470.8153555,459.055874,441.1281686,464.7219036,429.503558,376.5595574,383.1515916,468.1616399,418.4942358,880.3312445,769.8956,761.0014,879.5638,788.70842,684.44542,804.07,718.6906,799.8076,876.2442,803.5952,847.3234,659.9408,657.6772,554.7514,860.981,872.145,894.982186,995.996918,984.979988,929.437052,879.45949,958.910216,969.044568,952.255156,1077.033018,1045.239464,1028.828602,1028.16722,1005.702482,1015.953678,695.961232,870.524782,845.088462,882.14192,941.3282,927.88096,1017.973926,1017.973926
phl,2C_Metal-production,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.317304425,10.99565254,14.47282945,11.25337212,11.63893752,12.23450804,9.069821977,4.888921901,20.30636733,62.26195861,71.21082848,38.67213168,16.79447243,14.75136,28.74278169,65.50575132,73.1333069,70.41238272,70.42813982,106.6408412,128.7969743,152.870204,165.7155822,167.8167601,97.15430095,91.87507508,117.0586019,151.1228929,232.1039367,238.2580731,223.8779161,267.4660255,258.4258652,278.537794,266.0342343,238.7674539,148.3142849,63.97387726,119.967508,119.967508
