"iso","sector","fuel","units","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"svk","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.843","0.8274","0.8118","0.7962","0.7806","0.765","0.775","0.785","0.795","0.805","0.815","0.8","0.785","0.77","0.755","0.74","0.74","0.74","0.74","0.74"
"swe","1A1bc_Other-transformation","process","kt","0.475","0.5288","0.5826","0.6364","0.6902","0.744","0.949","1.154","1.359","1.564","1.769","1.9234","2.0778","2.2322","2.3866","2.541","2.657","2.773","2.889","3.005","3.121","3.5562","3.9914","4.4266","4.8618","5.297","5.3516","5.4062","5.4608","5.5154","5.57","5.664","5.758","5.852","5.946","6.04","5.962","5.884","5.806","5.728","5.65","5.576","5.502","5.428","5.354","5.28","5.2888","5.2976","5.3064","5.3152","5.324","5.1478","4.9716","4.7954","4.6192","4.443","4.329","4.215","4.101","3.987","3.873","3.8408","3.8086","3.7764","3.7442","3.712","3.301","2.89","2.479","2.068","1.657","1.5462","1.4354","1.3246","1.2138","1.103","1.0504","0.9978","0.9452","0.8926","0.84","0.8226","0.8052","0.7878","0.7704","0.753","0.7522","0.7514","0.7506","0.7498","0.749","0.6566","0.5642","0.4718","0.3794","0.287","0.5314","0.7758","1.0202","1.2646","1.509","1.4362","1.3634","1.2906","1.2178","1.145","1.057","0.969","0.881","0.793","0.705","0.681","0.657","0.633","0.609","0.585","0.52","0.455","0.39","0.325","0.26","0.283","0.306","0.329","0.352","0.375","0.4148","0.4546","0.4944","0.5342","0.574","0.5716","0.5692","0.5668","0.5644","0.562","0.5546","0.5472","0.5398","0.5324","0.525","0.5342","0.5434","0.5526","0.5618","0.571","0.5796","0.5882","0.5968","0.6054","0.614","0.6194","0.6248","0.6302","0.6356","0.641","0.641","0.641","0.641","0.641","0.641","0.641","0.641","0.641","0.641"
"tun","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.029","0.0312","0.0334","0.0356","0.0378","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tur","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.942","0.9132","0.8844","0.8556","0.8268","0.798","0.963","1.128","1.293","1.458","1.623","1.8532","2.0834","2.3136","2.5438","2.774","2.6596","2.5452","2.4308","2.3164","2.202","2.289","2.376","2.463","2.55","2.637","2.5128","2.3886","2.2644","2.1402","2.016","1.9318","1.8476","1.7634","1.6792","1.595","1.6218","1.6486","1.6754","1.7022","1.729","1.8562","1.9834","2.1106","2.2378","2.365","2.4878","2.6106","2.7334","2.8562","2.979","2.9108","2.8426","2.7744","2.7062","2.638","2.639","2.64","2.641","2.642","2.643","2.6464","2.6498","2.6532","2.6566","2.66","2.7994","2.9388","3.0782","3.2176","3.357","3.357","3.357","3.357","3.357"
"twn","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.077","0.1438","0.2106","0.2774","0.3442","0.411","0.5928","0.7746","0.9564","1.1382","1.32","1.141","0.962","0.783","0.604","0.425","0.4232","0.4214","0.4196","0.4178","0.416","0.4196","0.4232","0.4268","0.4304","0.434","0.8602","1.2864","1.7126","2.1388","2.565","2.8328","3.1006","3.3684","3.6362","3.904","4.874","5.844","6.814","7.784","8.754","9.5128","10.2716","11.0304","11.7892","12.548","14.2886","16.0292","17.7698","19.5104","21.251","21.1452","21.0394","20.9336","20.8278","20.722","21.5752","22.4284","23.2816","24.1348","24.988","24.988","24.988","24.988","24.988"
"ukr","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.902","17.3162","15.7304","14.1446","12.5588","10.973","10.8994","10.8258","10.7522","10.6786","10.605","10.5522","10.4994","10.4466","10.3938","10.341","10.1016","9.8622","9.6228","9.3834","9.144","9.144","9.144","9.144","9.144"
"ury","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.006","0.007","0.008","0.009","0.01","0.0102","0.0104","0.0106","0.0108","0.011","0.0102","0.0094","0.0086","0.0078","0.007","0.0068","0.0066","0.0064","0.0062","0.006","0.0058","0.0056","0.0054","0.0052","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"usa","1A1bc_Other-transformation","process","kt","6.091","6.894","7.697","8.5","9.303","10.106","10.73","11.354","11.978","12.602","13.226","13.092","12.958","12.824","12.69","12.556","15.1902","17.8244","20.4586","23.0928","25.727","25.9936","26.2602","26.5268","26.7934","27.06","25.4412","23.8224","22.2036","20.5848","18.966","21.969","24.972","27.975","30.978","33.981","39.1552","44.3294","49.5036","54.6778","59.852","60.768","61.684","62.6","63.516","64.432","73.9518","83.4716","92.9914","102.5112","112.031","121.4046","130.7782","140.1518","149.5254","158.899","165.5264","172.1538","178.7812","185.4086","192.036","190.9898","189.9436","188.8974","187.8512","186.805","187.8436","188.8822","189.9208","190.9594","191.998","175.6118","159.2256","142.8394","126.4532","110.067","99.5868","89.1066","78.6264","68.1462","57.666","51.2192","44.7724","38.3256","31.8788","25.432","26.4398","27.4476","28.4554","29.4632","30.471","30.6962","30.9214","31.1466","31.3718","31.597","31.9476","32.2982","32.6488","32.9994","33.35","33.4732","33.5964","33.7196","33.8428","33.966","32.3044","30.6428","28.9812","27.3196","25.658","26.5336","27.4092","28.2848","29.1604","30.036","30.1124","30.1888","30.2652","30.3416","30.418","29.6054","28.7928","27.9802","27.1676","26.355","25.2872","24.2194","23.1516","22.0838","21.016","19.4014","17.7868","16.1722","14.5576","12.943","12.8056","12.6682","12.5308","12.3934","12.256","11.8862","11.5164","11.1466","10.7768","10.407","10.1504","9.8938","9.6372","9.3806","9.124","8.7764","8.4288","8.0812","7.7336","7.386","7.2386","7.0912","6.9438","6.7964","6.649","6.649","6.649","6.649","6.649"
"ussr","1A1bc_Other-transformation","process","kt","0.272","0.3798","0.4876","0.5954","0.7032","0.811","0.9626","1.1142","1.2658","1.4174","1.569","1.6524","1.7358","1.8192","1.9026","1.986","2.947","3.908","4.869","5.83","6.791","6.809","6.827","6.845","6.863","6.881","6.7368","6.5926","6.4484","6.3042","6.16","6.2998","6.4396","6.5794","6.7192","6.859","7.7868","8.7146","9.6424","10.5702","11.498","12.5168","13.5356","14.5544","15.5732","16.592","19.2188","21.8456","24.4724","27.0992","29.726","28.2914","26.8568","25.4222","23.9876","22.553","21.9496","21.3462","20.7428","20.1394","19.536","19.2248","18.9136","18.6024","18.2912","17.98","14.4634","10.9468","7.4302","3.9136","0.397","0.947","1.497","2.047","2.597","3.147","4.1986","5.2502","6.3018","7.3534","8.405","9.7944","11.1838","12.5732","13.9626","15.352","15.119","14.886","14.653","14.42","14.187","12.7482","11.3094","9.8706","8.4318","6.993","8.9888","10.9846","12.9804","14.9762","16.972","18.5266","20.0812","21.6358","23.1904","24.745","25.9182","27.0914","28.2646","29.4378","30.611","31.6322","32.6534","33.6746","34.6958","35.717","36.5538","37.3906","38.2274","39.0642","39.901","40.8266","41.7522","42.6778","43.6034","44.529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ven","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.061","0.0599","0.0588","0.0577","0.0566","0.0555","0.0544","0.0533","0.0522","0.0511","0.05","0.0476666666666667","0.0453333333333333","0.043","0.0406666666666667","0.0383333333333333","0.036","0.0336666666666667","0.0313333333333333","0.029","0.0266666666666667","0.0243333333333333","0.022","0.0196666666666667","0.0173333333333333","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yug","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0.0174","0.0278","0.0382","0.0486","0.059","0.0524","0.0458","0.0392","0.0326","0.026","0.0387333333333333","0.0514666666666667","0.0642","0.0769333333333333","0.0896666666666667","0.1024","0.115133333333333","0.127866666666667","0.1406","0.153333333333333","0.166066666666667","0.1788","0.191533333333333","0.204266666666667","0.217","0.2726","0.3282","0.3838","0.4394","0.495","0.515","0.535","0.555","0.575","0.595","0.5966","0.5982","0.5998","0.6014","0.603","0.6014","0.5998","0.5982","0.5966","0.595","0.5988","0.6026","0.6064","0.6102","0.614","0.72","0.826","0.932","1.038","1.144","1.2404","1.3368","1.4332","1.5296","1.626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"zaf","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.452","5.7048","5.9576","6.2104","6.4632","6.716","6.7488","6.7816","6.8144","6.8472","6.88","7.0088","7.1376","7.2664","7.3952","7.524","7.0328","6.5416","6.0504","5.5592","5.068","4.9468","4.8256","4.7044","4.5832","4.462","4.5148","4.5676","4.6204","4.6732","4.726","4.5448","4.3636","4.1824","4.0012","3.82","3.7718","3.7236","3.6754","3.6272","3.579","3.3956","3.2122","3.0288","2.8454","2.662","2.4536","2.2452","2.0368","1.8284","1.62","1.6712","1.7224","1.7736","1.8248","1.876","1.8896","1.9032","1.9168","1.9304","1.944","1.944","1.944","1.944","1.944"
"zwe","1A1bc_Other-transformation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.067","0.1088","0.1506","0.1924","0.2342","0.276","0.282","0.288","0.294","0.3","0.306","0.369","0.432","0.495","0.558","0.621","0.5294","0.4378","0.3462","0.2546","0.163","0.2036","0.2442","0.2848","0.3254","0.366","0.3672","0.3684","0.3696","0.3708","0.372","0.4012","0.4304","0.4596","0.4888","0.518","0.5024","0.4868","0.4712","0.4556","0.44","0.4038","0.3676","0.3314","0.2952","0.259","0.259","0.259","0.259","0.259"
