cou_abb,reg_abb,sector/activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,LPG,GAS,H2,REN,HYD,NUC,ELE,HT,Sum
INDI,GUJA,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,IN_OCTOT,0.603104615,n.a,n.a,60.36469255,n.a,0.058007272,n.a,n.a,9.051949687,5.86924675,7.786177653,0.099853314,22.62211388,n.a,n.a,n.a,n.a,50.32799922,116.2718238,273.0549687
INDI,GUJA,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,45.79288632,n.a,12.9825724,n.a,58.96398437,n.a,n.a,n.a,n.a,n.a,n.a,117.7394431
INDI,GUJA,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.765509877,14.92,n.a,n.a,0.29257386,n.a,n.a,n.a,n.a,n.a,n.a,16.97808374
INDI,GUJA,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.756726785,n.a,n.a,n.a,26.05179008,n.a,n.a,n.a,n.a,n.a,n.a,26.80851687
INDI,GUJA,PP_EX_L,22.3227458,n.a,n.a,402.7786965,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,425.1014423
INDI,GUJA,PP_EX_S,0.455566241,n.a,n.a,8.701593212,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.157159453
INDI,GUJA,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,188.6713715,n.a,n.a,n.a,n.a,n.a,n.a,188.6713715
INDI,GUJA,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,17.30272243,n.a,n.a,0.100790316,0.274711769,n.a,30.11914936,n.a,n.a,n.a,n.a,n.a,n.a,47.79737388
INDI,GUJA,PP_NEW_L,11.03895311,n.a,n.a,581.4959337,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,592.5348868
INDI,GUJA,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.69583646,7.592695115,37.52601819,-394.4598661,-46.12155166,-381.7668679
INDI,GUJA,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.167172224,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.167172224
INDI,GUJA,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.68857345,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.68857345
INDI,GUJA,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.927901285,0.069279013,0.035109373,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.032289671
INDI,GUJA,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002434728,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002434728
INDI,GUJA,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.647775587,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.745009629,n.a,10.39278522
INDI,GUJA,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,GUJA,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,21.75665744,n.a,n.a,0.464063154,n.a,n.a,n.a,n.a,n.a,n.a,22.22072059
INDI,GUJA,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,87.02662976,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,87.02662976
INDI,GUJA,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.680390756,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.680390756
INDI,GUJA,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,20.39686635,30.80716386,0.521962383,0.331473681,n.a,n.a,n.a,n.a,n.a,n.a,52.05746628
INDI,GUJA,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.79895545,12.60293067,n.a,0.53035789,n.a,n.a,n.a,n.a,n.a,n.a,19.93224401
INDI,GUJA,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.92579622,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.92579622
INDI,GUJA,SUM,39.88623836,0,0,1168.958173,0,0.058007272,307.4034626,0,89.73755338,182.4420543,119.3856008,83.7451273,423.2852307,0,13.69583646,7.592695115,37.52601819,-156.9366001,-6.198453308,2310.580944
INDI,HARY,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.607632706,1.0591125,n.a,n.a,n.a,n.a,n.a,n.a,2.666745205
INDI,HARY,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.702477115,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,35.79513537,7.786929529,44.28454201
INDI,HARY,DOM,0.016145737,n.a,n.a,30.23110299,n.a,n.a,95.57391126,n.a,6.921989672,n.a,0.971917968,7.17043904,18.59324308,n.a,n.a,n.a,n.a,47.51967233,n.a,206.9984221
INDI,HARY,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.37,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.37
INDI,HARY,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,IN_BO_CHEM,0.127546604,n.a,n.a,0.996734163,n.a,n.a,8.12E-10,n.a,0.734382084,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-2.122394261,-0.26373141
INDI,HARY,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.729864618,n.a,n.a,0.011109164,5.647324052,n.a,n.a,n.a,n.a,n.a,-7.769288497,-1.380990664
INDI,HARY,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,23.86092747,n.a,4.489067409,1.186048595,n.a,n.a,0.693912271,n.a,n.a,n.a,n.a,n.a,-25.71229879,4.517656949
INDI,HARY,IN_BO_OTH_L,0.23043993,n.a,n.a,12.09371825,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.32415818
INDI,HARY,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,IN_OCTOT,0.337340413,n.a,n.a,30.26507288,n.a,0.017525651,n.a,n.a,2.044900669,2.362720354,3.265916492,0.041883527,4.330691019,n.a,n.a,n.a,n.a,18.98585711,44.47116761,106.1230757
INDI,HARY,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.45725426,n.a,3.248203923,n.a,8.28529899,n.a,n.a,n.a,n.a,n.a,n.a,22.99075718
INDI,HARY,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.8,n.a,n.a,0.040266983,n.a,n.a,n.a,n.a,n.a,n.a,10.84026698
INDI,HARY,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.169700743,n.a,n.a,n.a,2.931630203,n.a,n.a,n.a,n.a,n.a,n.a,3.101330947
INDI,HARY,PP_EX_L,8.626590448,n.a,n.a,155.6532018,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,164.2797922
INDI,HARY,PP_EX_S,0.176052866,n.a,n.a,3.362717183,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.53877005
INDI,HARY,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,21.23135068,n.a,n.a,n.a,n.a,n.a,n.a,21.23135068
INDI,HARY,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,2.899039561,n.a,n.a,0.022602863,0.061605843,n.a,3.389333619,n.a,n.a,n.a,n.a,n.a,n.a,6.372581886
INDI,HARY,PP_NEW_L,4.265986287,n.a,n.a,224.7182005,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,228.9841868
INDI,HARY,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.027272165,13.91393193,7.323786287,-135.2851182,-9.136119057,-123.1562469
INDI,HARY,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.00805804,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.00805804
INDI,HARY,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.976748929,0.029767489,0.015085635,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.021602053
INDI,HARY,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00141917,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00141917
INDI,HARY,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.299867116,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.200092889,n.a,3.499960005
INDI,HARY,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HARY,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,18.93892029,n.a,n.a,0.060512175,n.a,n.a,n.a,n.a,n.a,n.a,18.99943246
INDI,HARY,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,75.75568115,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,75.75568115
INDI,HARY,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.721891693,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.721891693
INDI,HARY,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,17.75523777,13.23468104,0.224274409,0.043222982,n.a,n.a,n.a,n.a,n.a,n.a,31.2574162
INDI,HARY,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.918412589,5.4141877,n.a,0.069156772,n.a,n.a,n.a,n.a,n.a,n.a,11.40175706
INDI,HARY,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.70806012,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.70806012
INDI,HARY,SUM,13.78010228,0,0,457.3207477,0,0.017525651,122.3338783,0,27.24963657,151.0257169,39.02623227,9.07042448,66.37505533,0,0.027272165,13.91393193,7.323786287,-31.78436053,7.517996526,883.1979458
INDI,HIPR,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.05331435,0.116971357,n.a,n.a,n.a,n.a,n.a,n.a,0.170285707
INDI,HIPR,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.023296435,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.47447938,1.62983989,12.1276157
INDI,HIPR,DOM,0.001167278,n.a,n.a,3.275364057,n.a,n.a,30.49656759,n.a,0.027378019,n.a,0.346943673,3.122043152,0.513613788,n.a,n.a,n.a,n.a,10.63947936,n.a,48.42255692
INDI,HIPR,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.64,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.64
INDI,HIPR,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.024204694,n.a,n.a,0.000368416,0.623706317,n.a,n.a,n.a,n.a,n.a,-1.626147542,-0.977868115
INDI,HIPR,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,6.460998992,n.a,1.21553783,0.32115511,n.a,n.a,0.187895734,n.a,n.a,n.a,n.a,n.a,-6.962308435,1.223279231
INDI,HIPR,IN_BO_OTH_L,0.062397916,n.a,n.a,3.274705124,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.33710304
INDI,HIPR,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,1.258166401,1.258166401,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-9.033444393,-6.51711159
INDI,HIPR,IN_OCTOT,0.160602125,n.a,n.a,16.47087305,n.a,0.017136268,5.46058635,0.264425624,0.769843252,0.60008862,0.884336252,0.011341111,0.52365957,n.a,n.a,n.a,n.a,21.91505019,20.88422691,67.96216932
INDI,HIPR,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.88,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.88
INDI,HIPR,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.005627831,n.a,n.a,n.a,0.323777467,n.a,n.a,n.a,n.a,n.a,n.a,0.329405298
INDI,HIPR,PP_EX_L,0.215621146,n.a,n.a,3.89054308,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.106164227
INDI,HIPR,PP_EX_S,0.004400432,n.a,n.a,0.084050928,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.08845136
INDI,HIPR,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.344849953,n.a,n.a,n.a,n.a,n.a,n.a,2.344849953
INDI,HIPR,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,5.696004771,n.a,n.a,0.000749585,0.002043051,n.a,0.374327517,n.a,n.a,n.a,n.a,n.a,n.a,6.073124924
INDI,HIPR,PP_NEW_L,0.106628089,n.a,n.a,5.616818865,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.723446954
INDI,HIPR,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,33.62384928,2.286502718,-39.58753519,-1.912231416,-5.589414607
INDI,HIPR,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.282797531,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.282797531
INDI,HIPR,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.100978885,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.100978885
INDI,HIPR,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.800700252,0.008007003,0.004057807,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.812765061
INDI,HIPR,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000142077,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000142077
INDI,HIPR,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.299867116,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.299867116
INDI,HIPR,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,HIPR,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.02782746,n.a,n.a,0.005905405,n.a,n.a,n.a,n.a,n.a,n.a,4.033732865
INDI,HIPR,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16.11130984,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16.11130984
INDI,HIPR,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.095458575,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.095458575
INDI,HIPR,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.776088244,1.750073872,0.06032641,0.004218146,n.a,n.a,n.a,n.a,n.a,n.a,5.590706672
INDI,HIPR,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.258696081,0.715939311,n.a,0.006749034,n.a,n.a,n.a,n.a,n.a,n.a,1.981384427
INDI,HIPR,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.41596886,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.41596886
INDI,HIPR,SUM,0.550816986,0,0,32.6123551,0,0.017136268,49.37232411,1.522592026,2.065888061,31.35942191,6.95974948,3.251451246,5.025674288,0,0,33.62384928,2.286502718,3.441473738,2.979935012,175.0691702
INDI,WHIM,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.666386834,0.57491384,n.a,n.a,n.a,n.a,n.a,n.a,4.241300675
INDI,WHIM,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.602077909,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.959292365,2.575051971,12.13642225
INDI,WHIM,DOM,0.002543573,n.a,n.a,4.215666593,n.a,n.a,46.87094997,n.a,0.202494026,n.a,0.300844892,2.858004671,1.005665042,n.a,n.a,n.a,n.a,23.22155223,n.a,78.677721
INDI,WHIM,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.63,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.63
INDI,WHIM,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.664538185,n.a,n.a,0.025335695,3.065514532,n.a,n.a,n.a,n.a,n.a,-2.569218276,2.186170135
INDI,WHIM,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,8.133801494,n.a,2.220729916,0.586735141,n.a,n.a,0.235783814,n.a,n.a,n.a,n.a,n.a,-8.764903821,2.412146543
INDI,WHIM,IN_BO_OTH_L,0.113998031,n.a,n.a,5.982730815,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.096728846
INDI,WHIM,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,0.411467012,0.411467012,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-2.954270889,-2.131336865
INDI,WHIM,IN_OCTOT,0.025582349,n.a,n.a,3.682907677,n.a,0.007246046,0.638578951,0.030922803,0.0338499,1.096333423,1.615640354,0.020719672,0.657122159,n.a,n.a,n.a,n.a,19.15754344,17.58106145,44.54750822
INDI,WHIM,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.59,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.59
INDI,WHIM,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.387021594,n.a,n.a,n.a,1.591365204,n.a,n.a,n.a,n.a,n.a,n.a,1.978386797
INDI,WHIM,PP_EX_L,0.467098776,n.a,n.a,8.428059776,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.895158552
