"FAOST_CODE","Year","sulfateB","sulfateUn","SulfiteB","SulfiteUn"
"228","1968","","1388300","","1999500"
"228","1969","","1552000","","2e+06"
"228","1970","","2158400","","2245400"
"228","1971","","2336200","","2237600"
"228","1972","","2475600","","2260300"
"228","1973","","2687400","","2367300"
"228","1974","","3310000","","2270000"
"228","1975","","3435000","","2290000"
"228","1976","","3645000","","2430000"
"228","1977","","3770000","","2513000"
"228","1978","","3835000","","2556000"
"228","1979","","3567000","","2376000"
"228","1980","","3604000","","2401000"
"228","1981","","3703000","","2467000"
"228","1982","","3766000","","2509000"
"228","1983","","4003000","","2667000"
"228","1984","","4124000","","2748000"
"228","1985","","4236000","","2823000"
"228","1986","","4236000","","2823000"
"228","1987","","4368000","","2910000"
"228","1988","","4426000","","2950000"
"228","1989","","4782000","","3188000"
"228","1990","1880000","2629000","834000","1164000"
"228","1991","1390000","2290000","730000","952000"
"229","1964","","","40000",""
"229","1965","","","40000",""
"229","1966","","","40000",""
"229","1967","","","67200",""
"229","1968","","","96300",""
"229","1969","","","65200",""
"229","1970","","","69500",""
"229","1971","","","63000",""
"229","1972","","","67400",""
"229","1973","","","70000",""
"229","1974","","","65000",""
"229","1975","","","54000",""
"229","1976","","","61000",""
"229","1977","","","58000",""
"229","1978","","","61000",""
"229","1979","","","58000",""
"229","1980","","","34000",""
"229","1987","","","0",""
"229","1994","","","0",""
"229","1995","","","0",""
"229","1996","","","0",""
"229","1997","","","0",""
"229","1998","0","0","0","0"
"229","1999","0","0","0","0"
"229","2000","0","0","0","0"
"229","2001","0","0","0","0"
"229","2002","0","0","0","0"
"229","2003","0","0","0","0"
"229","2004","0","0","0","0"
"229","2005","0","0","0","0"
"229","2006","0","0","0","0"
"229","2007","0","0","0","0"
"229","2008","0","0","0","0"
"229","2009","0","0","0","0"
"229","2010","0","0","0","0"
"229","2011","0","0","0","0"
"229","2012","0","0","0","0"
"229","2013","0","0","0","0"
"229","2014","0","0","0","0"
"230","1992","","26000","",""
"230","1993","","22000","",""
"230","1994","","19000","",""
"230","1995","","23000","",""
"230","1996","0","18000","",""
"230","1997","0","11000","",""
"230","1998","0","15000","0","0"
"230","1999","0","13000","0","0"
"230","2000","0","23000","0","0"
"230","2001","0","27000","0","0"
"230","2002","0","27000","0","0"
"230","2003","0","27000","0","0"
"230","2004","0","27000","0","0"
"230","2005","0","0","0","0"
"230","2006","0","0","0","0"
"230","2007","0","0","0","0"
"230","2008","0","0","0","0"
"230","2009","0","0","0","0"
"230","2010","0","0","0","0"
"230","2011","0","0","0","0"
"230","2012","0","0","0","0"
"230","2013","0","0","0","0"
"230","2014","0","0","0","0"
"231","1961","4903400","9483000","1820700","514400"
"231","1962","5318900","9854900","1865200","461800"
"231","1963","5196400","11433500","1977700","462700"
"231","1964","5840600","12626400","1998500","437300"
"231","1965","6644300","13055500","2010400","424600"
"231","1966","7574200","14104200","2077500","415500"
"231","1967","7742100","14230400","1957700","367400"
"231","1968","9022100","15817100","1856100","352000"
"231","1969","9688000","16485000","1718000","355000"
"231","1970","10295000","16639000","1752000","375000"
"231","1971","10600000","16398000","1641000","321000"
"231","1972","12899000","16141000","1658000","313000"
"231","1973","13500000","16479000","1642000","339000"
"231","1974","13950000","16179000","1637000","367000"
"231","1975","12559000","13942000","1446000","324000"
"231","1976","13603000","16133000","1450000","395000"
"231","1977","14116000","16734000","1447000","367000"
"231","1978","15467000","16954000","1296000","298000"
"231","1979","16215000","17894000","1238000","355000"
"231","1980","17227008","18090000","1323000","349000"
"231","1981","17495008","18371008","1343000","354000"
"231","1982","17891008","16484000","1126000","313000"
"231","1983","19146000","17813008","1185000","281000"
"231","1984","20222000","18815008","1252000","297000"
"231","1985","19700000","18330000","1220000","289000"
"231","1986","21883008","18702000","1263000","159000"
"231","1987","23053008","19473008","1151000","155000"
"231","1988","23862000","19669008","1238000","177000"
"231","1989","24450000","19638000","1244000","173000"
"231","1990","25004000","20024000","1264000","152000"
"231","1991","26748000","20010000","1217000","154000"
"231","1992","26792000","20165008","1295000","155000"
"231","1993","26886000","19482000","1299000","163000"
"231","1994","29704000","23346000","1305000","157000"
"231","1995","27724000","21375000","1224000","144000"
"231","1996","27111000","20902000","1197000","141000"
"231","1997","27665000","21118000","1207000","302000"
"231","1998","29009802","19305698","1012413","294000"
"231","1999","27927000","19389000","996000","3e+05"
"231","2000","27905764","19232216","905366","155128"
"231","2001","26101154","17986806","847048","144706"
"231","2002","26170475","18034576","849297","145090"
"231","2003","26161022","18028062","848991","145038"
"231","2004","26763897","18443515","868555","148380"
"231","2005","26799083","18467762","869697","148575"
"231","2006","26476639","18245559","859233","146788"
"231","2007","27200825","18744610","882735","150803"
"231","2008","25840784","17807379","838598","143262"
"231","2009","23926627","16488297","776479","132650"
"231","2010","24923761","17175442","808838","138178"
"231","2011","24887001","17150109","906151","154803"
"231","2012","24432000","16470000","989070","168970"
"231","2013","23412000","16370000","989100","169000"
"231","2014","23010000","16089000","972000","116000"
"234","1967","","500","",""
"234","1968","","600","",""
"234","1969","","800","",""
"234","1970","","500","",""
"234","1971","","300","",""
"234","1972","","200","",""
"234","1973","","200","",""
"234","1974","","7000","",""
"234","1975","","10000","",""
"234","1976","","10000","",""
"234","1977","","9800","",""
"234","1978","","15000","",""
"234","1979","","17000","",""
"234","1980","","19000","",""
"234","1981","","17000","",""
"234","1982","","17000","",""
"234","1983","","19000","",""
"234","1984","","21000","",""
"234","1985","22000","","1000",""
"234","1986","29000","","3000",""
"234","1987","29000","","4000",""
"234","1988","22000","","3000",""
"234","1989","24000","","3000",""
"234","1990","20000","","3000",""
"234","1991","28000","","5000",""
"234","1992","27000","","5000",""
"234","1993","27000","","5000",""
"234","1994","27000","0","5000",""
"234","1995","21000","0","5000",""
"234","1996","21000","0","5000",""
"234","1997","31000","0","0",""
"234","1998","29000","0","0",""
"234","1999","33000","0","0",""
"234","2000","29000","0","0",""
"234","2001","29000","0","0",""
"234","2002","29000","0","0",""
"234","2003","29000","0","0",""
"234","2004","32000","0","0",""
"234","2005","28000","0","0",""
"234","2006","28000","0","0",""
"234","2007","125000","0","0",""
"234","2008","961000","0","0",""
"234","2009","1060000","0","0",""
"234","2010","1110000","0","0",""
"234","2011","1085000","0","0",""
"234","2012","1076000","0","0",""
"234","2013","1200000","0","0",""
"234","2014","1076000","0","0",""
"235","2011","5500","","",""
"235","2012","7400","","",""
"235","2013","7400","","",""
"235","2014","7400","","",""
"236","1995","","","","85000"
"236","1996","","","","141000"
"236","1997","","","","116000"
"236","1998","","","","113000"
"236","1999","","","","96000"
"236","2000","","","","140000"
"236","2001","35781","","","92118"
"236","2002","27596","","","49995"
"236","2003","38239","","","17102"
"236","2004","39322","","","0"
"236","2005","45126","","","0"
"236","2006","52271","","","0"
"236","2007","28801","","0","0"
"236","2008","25352","","0","0"
"236","2009","25015","","0","0"
"236","2010","23035","","0","0"
"236","2011","28468","","0","0"
"236","2012","17928","","0","0"
"236","2013","17928","","0","0"
"236","2014","17928","","0","0"
"237","1990","19000","0","",""
"237","1991","34300","0","",""
"237","1992","36000","4000","",""
"237","1993","40000","4000","",""
"237","1994","40000","4000","",""
"237","1995","40000","4000","",""
"237","1996","40000","4000","",""
"237","1997","40000","4000","",""
"237","1998","40000","4000","",""
"237","1999","120000","70000","",""
"237","2000","130000","70000","",""
"237","2001","130000","70000","",""
"237","2002","130000","70000","",""
"237","2003","65000","35000","",""
"237","2004","78700","42300","",""
"237","2005","78700","42300","",""
"237","2006","47000","32000","",""
"237","2007","49000","33000","",""
"237","2008","49000","33000","",""
"237","2009","49000","33000","",""
"237","2010","60000","40000","",""
"237","2011","60000","40000","",""
"237","2012","70000","40000","",""
"237","2013","70000","40000","",""
"237","2014","70000","40000","",""
"248","1964","","73400","118600",""
"248","1965","44000","75800","79100","46500"
"248","1966","43600","82700","88300","42700"
"248","1967","60700","117400","88300","38200"
"248","1968","69300","109700","77200","42400"
"248","1969","77600","107600","83500","45800"
"248","1970","71200","99600","78100","44100"
"248","1971","69600","107600","131000","45000"
"248","1972","67500","128500","130100","41800"
"248","1973","72700","130900","137500","40200"
"248","1974","72000","144000","86000","48000"
"248","1975","70000","137000","89000","41000"
"248","1976","58000","134000","84000","38000"
"248","1977","62000","146000","120000","35000"
"248","1978","49000","109000","205000","27000"
"248","1979","63000","141000","162000","32000"
"248","1980","111000","116000","173000","40000"
"248","1981","109000","114000","171000","40000"
"248","1982","111000","116000","173000","41000"
"248","1983","111000","116000","173000","41000"
"248","1984","145000","181000","177000","41000"
"248","1985","133000","149000","167000","41000"
"248","1986","135000","142000","185000","37000"
"248","1987","127000","133000","174000","35000"
"248","1988","129000","147000","179000","33000"
"248","1989","121000","132000","182000","40000"
"248","1990","107000","117000","161000","34000"
"248","1991","78000","86000","118000","26000"
"255","2000","235000","0","0","0"
"255","2001","243000","0","0","0"
"255","2002","302000","0","0","0"
"255","2003","333000","0","0","0"
"255","2004","362000","0","0","0"
"255","2005","346000","0","0","0"
"255","2006","346000","0","0","0"
"255","2007","347000","0","0","0"
"255","2008","3e+05","0","0","0"
"255","2009","226513","0","0","33603"
"255","2010","199186","0","0","26043"
"255","2011","238948","0","0","34496"
"255","2012","234500","0","0","33900"
"255","2013","234000","0","0","33500"
"255","2014","238000","0","0","34000"
"256","2000","0","0","0","0"
"256","2001","0","0","0","0"
"256","2002","0","0","0","0"
"256","2003","0","0","0","0"
"256","2004","0","0","0","0"
"256","2005","0","0","0","0"
"256","2006","0","0","0","0"
"256","2007","0","0","0","0"
"256","2008","0","0","0","0"
"256","2009","0","0","0","0"
"256","2010","0","0","0","0"
"256","2011","0","0","0","0"
"256","2012","0","0","0","0"
"256","2013","0","0","0","0"
"256","2014","0","0","0","0"
"272","2006","12000","0","0","0"
"272","2007","15000","0","0","0"
"272","2008","17000","0","0","0"
"272","2009","0","0","0","0"
"272","2010","0","0","0","0"
"272","2011","0","0","0","0"
"272","2012","0","0","0","0"
"272","2013","0","0","0","0"
"272","2014","0","0","0","0"
"273","2006","0","0","0","0"
"273","2007","0","0","0","0"
"273","2008","0","0","0","0"
"273","2009","0","0","0","0"
"273","2010","0","0","0","0"
"273","2011","0","0","0","0"
"273","2012","0","0","0","0"
"273","2013","0","0","0","0"
"273","2014","0","0","0","0"
"351","1985","","","",""
"351","1986","","","",""
"351","1987","","","",""
"351","1988","","","",""
"351","1989","","","",""
"351","1990","","","",""
"351","1991","","","",""
"351","1992","","","",""
"351","1993","","","",""
"351","1994","","","",""
"351","1995","","","",""
"351","1996","","","",""
"351","1997","","","",""
"351","1998","","","",""
"351","1999","","","",""
"351","2000","","","",""
"351","2001","","","",""
"351","2002","","","",""
"351","2003","","","",""
"351","2004","","","",""
"351","2005","","","",""
"351","2006","","","",""
"351","2007","","","",""
"351","2008","","","",""
"351","2009","","","",""
"351","2010","","","",""
"351","2011","","","",""
"351","2012","","","",""
"351","2014","","","",""
"357","1985","","","",""
"357","1986","","","",""
"357","1987","","","",""
"357","1988","","","",""
"357","1989","","","",""
"357","1990","","","",""
"357","1991","","","",""
"357","1992","","","",""
"357","1993","","","",""
"357","1994","","","",""
"357","1995","","","",""
"357","1996","","","",""
"357","1997","","","",""
"357","1998","","","",""
"357","1999","","","",""
"357","2000","","","",""
