cou_abb,reg_abb,Sector/Activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,GAS,REN,NOF,Sum
GREE,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.035418371,n.a,n.a,n.a,n.a,0.035418371
GREE,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.071296479,6.65E-06,n.a,n.a,n.a,0.071303128
GREE,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.389082912,n.a,n.a,n.a,n.a,0.389082912
GREE,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000873596,n.a,n.a,n.a,0.000873596
GREE,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.012406246,0.054552873,n.a,n.a,n.a,0.06695912
GREE,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.072866111,0.015755091,n.a,n.a,n.a,0.088621202
GREE,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.005184007,n.a,n.a,n.a,0.005184007
GREE,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.60762,0.60762
GREE,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.02E-05,3.02E-05
GREE,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.064128,0.064128
GREE,WHOL,SUM,253.3499008,0,2.394091946,32.89378388,58.53721624,0.412530943,1.591988309,0,129.9887962,23.8118816,0.298049331,0,0,25.89539417,529.1736334
HUNG,WHOL,CON_COMB,0.244752959,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.402804404,0.004007506,n.a,n.a,n.a,n.a,1.65156487
HUNG,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,DOM,1.793280128,n.a,15.08521625,n.a,n.a,1.0320092,0.777298784,n.a,0.100621213,0.032075814,n.a,n.a,n.a,n.a,18.82050138
HUNG,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.258893787,n.a,n.a,n.a,n.a,n.a,0.258893787
HUNG,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.828929127,n.a,n.a,n.a,n.a,n.a,0.828929127
HUNG,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.039346275,n.a,0.36843379,n.a,n.a,n.a,n.a,n.a,0.407780065
HUNG,WHOL,IN_BO_OTH_L,n.a,n.a,0.212172632,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.212172632
HUNG,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,IN_OC,0.169967333,n.a,n.a,n.a,n.a,0.70656307,3.92E-07,n.a,0.419934531,0.117486857,n.a,n.a,n.a,n.a,1.413952183
HUNG,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.049848375,0.000393047,n.a,n.a,n.a,n.a,0.050241423
HUNG,WHOL,PP_EX_L,9.622659171,n.a,0.95573501,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.57839418
HUNG,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.858704418,n.a,1.654819421,0.019652366,0.003011422,n.a,n.a,n.a,2.536187627
HUNG,WHOL,PP_EX_S,1.069184352,n.a,0.071405489,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.140589842
HUNG,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.001060661,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001060661
HUNG,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.037760975,n.a,0.053301441,n.a,0.000745048,n.a,n.a,n.a,0.091807465
HUNG,WHOL,PP_NEW_L,0.059685269,n.a,0.131586011,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.19127128
HUNG,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.4381,0.4381
HUNG,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.244338829,0.244338829
HUNG,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.2697,0.2697
HUNG,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.603776405,0.603776405
HUNG,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.382022,0.382022
HUNG,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.128,0.128
HUNG,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.871121741,0.871121741
HUNG,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.448378778,0.448378778
HUNG,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.251513524,0.251513524
HUNG,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.059495646,n.a,n.a,n.a,n.a,0.059495646
HUNG,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.032729388,n.a,n.a,n.a,0.032729388
HUNG,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001336471,n.a,n.a,n.a,n.a,0.001336471
HUNG,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00023913,n.a,n.a,n.a,0.00023913
HUNG,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.016510745,n.a,n.a,n.a,n.a,0.016510745
HUNG,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
HUNG,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.053639595,5.82E-07,n.a,n.a,n.a,0.053640177
HUNG,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.311636038,n.a,n.a,n.a,n.a,0.311636038
HUNG,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001360855,n.a,n.a,n.a,0.001360855
HUNG,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.141432217,0.146094572,n.a,n.a,n.a,0.287526788
HUNG,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.112742529,0.00552326,n.a,n.a,n.a,0.11826579
HUNG,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002946326,n.a,n.a,n.a,0.002946326
HUNG,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.177,0.177
HUNG,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00051212,0.00051212
HUNG,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.027,0.027
HUNG,WHOL,SUM,12.95952921,0,16.45611539,0,0,1.73857227,1.714171505,0,5.13758609,0.87040883,0.192650583,0,0,3.841463395,42.91049727
IREL,WHOL,CON_COMB,0.338627272,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.011864871,n.a,n.a,n.a,n.a,0.350492143
IREL,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,DOM,2.600945386,n.a,3.904268462,n.a,n.a,1.882656568,0.029961264,n.a,0.712479963,2.161605685,0.140404338,n.a,n.a,n.a,11.43232167
IREL,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.520008934,n.a,0.144610252,n.a,n.a,n.a,0.664619185
IREL,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.62401072,0.000166566,n.a,n.a,n.a,n.a,0.624177287
IREL,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.169005473,n.a,1.996782054,0.004666507,0.044494034,n.a,n.a,n.a,2.214948067
IREL,WHOL,IN_BO_OTH_L,n.a,n.a,1.028668659,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.028668659
IREL,WHOL,IN_BO_OTH_S,n.a,n.a,0.342881435,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.342881435
IREL,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.062396718,n.a,n.a,n.a,n.a,n.a,0.062396718
IREL,WHOL,IN_OC,n.a,n.a,0.029816306,n.a,n.a,n.a,0.087537557,n.a,4.546634526,0.332405086,n.a,n.a,n.a,n.a,4.996393476
IREL,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002494447,n.a,n.a,n.a,n.a,0.002494447
IREL,WHOL,PP_EX_L,0.523764713,n.a,23.81936934,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.34313406
IREL,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,6.97E-08,0.08174875,18.63154746,0.129748861,0.000318646,n.a,n.a,n.a,18.84336378
IREL,WHOL,PP_EX_S,0.016198909,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.016198909
IREL,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.030713096,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.030713096
IREL,WHOL,PP_NEW_L,1.576155844,n.a,0.00351326,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.579669104
IREL,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.1717,2.1717
IREL,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.1044,0.1044
IREL,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.252597939,0.252597939
IREL,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.160048,0.160048
IREL,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.524240964,0.098823529,n.a,n.a,n.a,n.a,0.623064493
IREL,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.247058824,n.a,n.a,n.a,n.a,0.247058824
IREL,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.015935114,n.a,n.a,n.a,n.a,0.015935114
IREL,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.087155042,n.a,n.a,n.a,0.087155042
IREL,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001084235,n.a,n.a,n.a,n.a,0.001084235
IREL,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.01E-05,n.a,n.a,n.a,n.a,3.01E-05
IREL,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002501882,n.a,n.a,n.a,n.a,0.002501882
IREL,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.008004782,n.a,n.a,n.a,n.a,0.008004782
IREL,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.082025383,n.a,n.a,n.a,n.a,0.082025383
IREL,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000386068,n.a,n.a,n.a,0.000386068
IREL,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.041213324,0.323006743,n.a,n.a,n.a,0.364220067
IREL,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.013230056,0.000743586,n.a,n.a,n.a,0.013973641
IREL,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003768904,n.a,n.a,n.a,0.003768904
IREL,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.006148184,0.006148184
IREL,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
IREL,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.02301,0.02301
IREL,WHOL,SUM,5.055692124,0,29.12851747,0,0,1.882656568,0.31721746,0.08174875,27.61810133,3.152859271,0.744887611,0,0,2.717904123,70.69958471
ITAL,WHOL,CON_COMB,n.a,n.a,2.896167904,n.a,n.a,n.a,n.a,n.a,47.05600496,1.062493595,0.011195426,n.a,n.a,n.a,51.02586189
ITAL,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,DOM,n.a,n.a,0.210562546,n.a,n.a,n.a,1.171962503,n.a,1.295422151,16.43585564,0.036534927,n.a,n.a,n.a,19.15033777
ITAL,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,IN_BO_CHEM,n.a,n.a,0.000157562,n.a,n.a,0.073934601,n.a,n.a,0.354719758,n.a,0.011306972,n.a,n.a,n.a,0.440118893
ITAL,WHOL,IN_BO_CON,n.a,n.a,0.021361809,n.a,n.a,n.a,n.a,n.a,4.16415596,n.a,0.003343692,n.a,n.a,n.a,4.188861461
ITAL,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.221782084,0.120000492,n.a,2.507691787,n.a,0.00230881,n.a,n.a,n.a,2.851783172
ITAL,WHOL,IN_BO_OTH_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.307251884,n.a,n.a,n.a,n.a,n.a,0.307251884
ITAL,WHOL,IN_OC,n.a,n.a,4.471326856,n.a,n.a,2.899208961,n.a,n.a,11.60794025,n.a,0.045775614,n.a,n.a,n.a,19.02425168
ITAL,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,17,17
ITAL,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.808727402,n.a,0.025683755,n.a,n.a,0.834411157
ITAL,WHOL,PP_EX_L,n.a,n.a,n.a,46.83072496,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,46.83072496
ITAL,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,1.546600623,0.10075,66.21902506,0.009190084,0.13639674,0.630984997,n.a,n.a,68.64294751
ITAL,WHOL,PP_EX_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.000845394,0.000670996,n.a,n.a,n.a,n.a,n.a,n.a,0.001516389
ITAL,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.654734152,n.a,n.a,1.654734152
ITAL,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.784403665,2.075290816,12.61104855,n.a,0.048094734,0.074342481,n.a,n.a,15.59318025
ITAL,WHOL,PP_NEW_L,n.a,n.a,17.92262809,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,17.92262809
ITAL,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,22.9596,22.9596
ITAL,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.782346143,5.782346143
ITAL,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.3761,4.3761
ITAL,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.054201491,1.054201491
ITAL,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0153962,0.0153962
ITAL,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.7665054,3.7665054
ITAL,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,32.65841015,32.65841015
ITAL,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.51381268,6.51381268
ITAL,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.080007366,2.080007366
ITAL,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ITAL,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,49.00452029,1.524112233,n.a,n.a,n.a,n.a,50.52863252
ITAL,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.165492472,n.a,n.a,n.a,n.a,3.165492472
ITAL,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.167920359,0.000986338,n.a,n.a,n.a,0.168906698
ITAL,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.316055195,n.a,n.a,n.a,0.316055195
ITAL,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.046190839,n.a,n.a,n.a,n.a,0.046190839
