"FAOST_CODE","Year","X3D_Rice.Cultivation","X3B_Manure.management","X3E_Enteric.fermentation"
"141","2000",NA,"17.9077","403.6781"
"141","2001",NA,"15.7654","346.9543"
"141","2002",NA,"12.2296","270.9518"
"141","2003",NA,"12.9353","263.5159"
"141","2004",NA,"12.3419","253.7389"
"141","2005",NA,"13.2034","286.7688"
"141","2006",NA,"14.3298","319.4827"
"141","2007",NA,"15.708","360.6673"
"141","2008",NA,"14.3617","374.1951"
"141","2009",NA,"14.9277","383.749"
"141","2010",NA,"11.7116","301.7625"
"141","2011",NA,"13.3726","332.0143"
"141","2012",NA,"14.9975","370.867"
"141","2013",NA,"16.0865","410.1153"
"141","2014",NA,"18.6327","474.104"
"141","2030",NA,"18.9573","410.875"
"141","2050",NA,"20.8926","440.2876"
"142","1961",NA,"0.0105","0.3285"
"142","1962",NA,"0.0107","0.343"
"142","1963",NA,"0.0111","0.3633"
"142","1964",NA,"0.0113","0.3834"
"142","1965",NA,"0.0116","0.3974"
"142","1966",NA,"0.0118","0.4124"
"142","1967",NA,"0.0125","0.4367"
"142","1968",NA,"0.0137","0.4742"
"142","1969",NA,"0.0117","0.4366"
"142","1970",NA,"0.0123","0.4533"
"142","1971",NA,"0.0128","0.4727"
"142","1972",NA,"0.0127","0.4854"
"142","1973",NA,"0.0127","0.498"
"142","1974",NA,"0.0127","0.5123"
"142","1975",NA,"0.0127","0.5265"
"142","1976",NA,"0.0127","0.5399"
"142","1977",NA,"0.0128","0.555"
"142","1978",NA,"0.0126","0.5589"
"142","1979",NA,"0.0125","0.5612"
"142","1980",NA,"0.0127","0.5764"
"142","1981",NA,"0.0123","0.5755"
"142","1982",NA,"0.0124","0.5909"
"142","1983",NA,"0.0123","0.5936"
"142","1984",NA,"0.013","0.6007"
"142","1985",NA,"0.013","0.6017"
"142","1986",NA,"0.0132","0.6092"
"142","1987",NA,"0.0135","0.6167"
"142","1988",NA,"0.0137","0.6242"
"142","1989",NA,"0.0137","0.631"
"142","1990",NA,"0.0139","0.6385"
"142","1991",NA,"0.014","0.6399"
"142","1992",NA,"0.0143","0.6474"
"142","1993",NA,"0.0143","0.6454"
"142","1994",NA,"0.0145","0.6516"
"142","1995",NA,"0.0145","0.6522"
"142","1996",NA,"0.0145","0.653"
"142","1997",NA,"0.0146","0.6544"
"142","1998",NA,"0.0146","0.6549"
"142","1999",NA,"0.0146","0.6559"
"142","2000",NA,"0.0146","0.6568"
"142","2001",NA,"0.0145","0.6569"
"142","2002",NA,"0.0145","0.6556"
"142","2003",NA,"0.0145","0.6558"
"142","2004",NA,"0.0144","0.65"
"142","2005",NA,"0.0143","0.6425"
"142","2006",NA,"0.0143","0.6416"
"142","2007",NA,"0.0146","0.6508"
"142","2008",NA,"0.0146","0.6514"
"142","2009",NA,"0.0146","0.6543"
"142","2010",NA,"0.0146","0.6535"
"142","2011",NA,"0.0147","0.6591"
"142","2012",NA,"0.0148","0.6647"
"142","2013",NA,"0.0148","0.6647"
"142","2014",NA,"0.0136","0.6292"
"142","2030",NA,"0.018","0.7664"
"142","2050",NA,"0.0223","0.9074"
"143","1961","1.4","8.5639","228.7783"
"143","1962","1.4","7.8204","202.3115"
"143","1963","1.12","7.8455","203.328"
"143","1964","1.4","8.2363","216.0018"
"143","1965","1.4","8.5095","228.8445"
"143","1966","1.54","8.8439","241.4725"
"143","1967","1.512","9.1491","251.751"
"143","1968","2.184","9.4041","259.117"
"143","1969","2.464","10.0584","278.455"
"143","1970","2.24","10.2021","282.2665"
"143","1971","0.28","10.364","288.2695"
"143","1972","0.868","9.9356","273.3488"
"143","1973","0.756","9.8818","271.659"
"143","1974","1.064","9.6866","263.7238"
"143","1975","1.736","9.7145","263.5427"
"143","1976","1.484","9.4574","256.137"
"143","1977","1.736","9.0895","246.7356"
"143","1978","2.52","9.5013","255.9381"
"143","1979","1.652","9.1261","245.3355"
"143","1980","1.652","9.3208","260.8635"
"143","1981","1.456","8.8398","247.8854"
"143","1982","0.28","6.8555","187.9604"
"143","1983","0.476","7.2037","199.0281"
"143","1984","0.504","6.8219","186.7814"
"143","1985","0.168","7.4861","201.0256"
"143","1986","1.26","8.4436","226.4176"
"143","1987","2.492","9.516","251.2642"
"143","1988","2.1","8.897","229.8705"
"143","1989","0.196","9.3322","243.8846"
"143","1990","0.224","9.4848","244.23"
"143","1991","1.792","9.1377","234.4506"
"143","1992","2.016","9.1017","229.8405"
"143","1993","2.996","8.0406","193.0558"
"143","1994","2.996","8.3669","200.961"
"143","1995","0.196","8.6751","202.6101"
"143","1996","2.576","9.0231","212.5137"
"143","1997","2.408","9.3517","220.7745"
"143","1998","1.036","9.3633","217.1945"
"143","1999","2.156","10.4099","224.4116"
"143","2000","1.568","10.6448","234.1806"
"143","2001","2.1","10.5944","231.9893"
"143","2002","1.792","10.4545","229.4849"
"143","2003","0.952","10.6025","233.5555"
"143","2004","1.232","10.7498","237.5311"
"143","2005","1.764","10.6976","236.5249"
"143","2006","1.4","11.0948","240.9436"
"143","2007","1.26","11.0299","238.1341"
"143","2008","1.792","11.2955","240.1194"
"143","2009","2.184","11.365","239.3846"
"143","2010","2.072","11.498","246.7751"
"143","2011","0.7112","12.1843","260.851"
"143","2012","2.562","12.239","259.4011"
"143","2013","1.4","12.7302","272.5263"
"143","2014","1.232","12.7064","270.9287"
"143","2030","1.9994","14.4939","283.9394"
"143","2050","2.4591","16.9838","326.4783"
"144","1961","4.2","1.2812","36.2692"
"144","1962","4.2","1.3477","38.0941"
"144","1963","4.55","1.3635","38.1596"
"144","1964","4.55","1.4314","39.9903"
"144","1965","4.34","1.4992","41.8704"
"144","1966","5.25","1.5239","43.012"
"144","1967","5.25","1.5712","42.8777"
"144","1968","5.2212","1.6733","44.778"
"144","1969","5.1562","1.7153","46.0799"
"144","1970","5.3825","1.7998","47.6781"
"144","1971","5.46","1.9121","50.8662"
"144","1972","5.32","1.8533","48.2078"
"144","1973","5.25","1.9673","51.3663"
"144","1974","5.25","2.0122","53.093"
"144","1975","5.25","1.9608","52.8921"
"144","1976","5.25","1.8009","48.7886"
"144","1977","5.6","1.8423","49.6975"
"144","1978","5.95","1.879","50.4535"
"144","1979","6.3","1.9159","50.859"
"144","1980","6.3","1.9621","51.595"
"144","1981","6.65","1.9984","52.336"
"144","1982","6.65","1.9448","49.9225"
"144","1983","7","1.8913","47.509"
"144","1984","7","1.9476","48.951"
"144","1985","7","2.0076","50.335"
"144","1986","7","1.8445","44.775"
"144","1987","7.35","1.8052","43.08"
"144","1988","7.35","1.8716","44.625"
"144","1989","7.7","1.888","44.635"
"144","1990","7.7112","1.9244","45.265"
"144","1991","7.4555","1.9836","47.065"
"144","1992","7.6413","2.0872","49.63"
"144","1993","7.3781","2.1737","52.25"
"144","1994","8.4901","2.1611","52.093"
"144","1995","9.0724","3.6083","53.035"
"144","1996","10.08","3.7373","55.76"
"144","1997","11.5692","3.7727","55.64"
"144","1998","12.67","3.842","56.785"
"144","1999","13.026","3.8387","56.32"
"144","2000","12.8937","4.5866","58.2362"
"144","2001","12.1963","3.7704","55.8277"
"144","2002","7","3.8343","59.306"
"144","2003","8.4","3.6215","63.3302"
"144","2004","6.65","3.8331","67.0787"
"144","2005","4.69","4.2138","75.4361"
"144","2006","7.35","3.519","65.2474"
"144","2007","7.35","3.9956","74.8511"
"144","2008","15.26","4.2911","77.8283"
"144","2009","12.74","3.8757","67.9471"
"144","2010","15.8615","3.8762","67.9684"
"144","2011","16.7145","4.1342","72.48"
"144","2012","25.4374","4.4341","78.558"
"144","2013","21","4.7078","82.637"
"144","2014","26.355","4.837","82.4931"
"144","2030","10.9624","16.4736","119.1826"
"144","2050","14.07","26.8854","181.9936"
"145","1995","0.0188","0.5555","0.9673"
"145","1996","0.0218","0.5571","0.969"
"145","1997","0.0242","0.5597","0.9716"
"145","1998","0.0207","0.5501","0.9617"
"145","1999","0.0218","0.55","0.9616"
"145","2000","0.0193","0.5497","0.9613"
"145","2001","0.0254","0.5635","0.9755"
"145","2002","0.0207","0.5655","0.9776"
"145","2003","0.0235","0.5664","0.9786"
"145","2004","0.024","0.5603","0.9722"
"145","2005","0.0226","0.5601","0.972"
"145","2006","0.0216","0.5595","0.9714"
"145","2007","0.0211","0.569","0.9744"
"145","2008","0.0207","0.5757","0.9813"
"145","2009","0.0218","0.5783","0.9839"
"145","2010","0.0209","0.5781","0.9838"
"145","2011","0.0207","0.6055","0.986"
"145","2012","0.0211","0.6058","0.9861"
"145","2013","0.0223","0.6202","0.9884"
"145","2014","0.0282","0.5124","0.0585"
"145","2030","0.0229","0.8409","1.4432"
"145","2050","0.0226","1.0783","1.9827"
"146","1992",NA,"15.0286","87.9895"
"146","1993",NA,"13.9111","86.6918"
"146","1994",NA,"12.4856","84.0257"
"146","1995",NA,"11.5809","79.0601"
"146","1996",NA,"10.6696","71.1995"
"146","1997",NA,"9.9682","65.0366"
"146","1998",NA,"8.6184","55.7433"
"146","1999",NA,"8.0091","48.7459"
"146","2000",NA,"7.2715","45.1759"
"146","2001",NA,"6.2751","41.4161"
"146","2002",NA,"6.6923","43.9532"
"146","2003",NA,"7.0062","44.6888"
"146","2004",NA,"6.4698","41.373"
"146","2005",NA,"6.1205","37.7571"
"146","2006",NA,"6.2333","36.0276"
"146","2007",NA,"6.2295","35.1005"
"146","2008",NA,"4.6279","28.4162"
"146","2009",NA,"4.6544","27.2692"
"146","2010",NA,"5.0968","28.0233"
"146","2011",NA,"5.6045","27.4307"
"146","2012",NA,"5.0149","25.5023"
"146","2013",NA,"4.9262","24.2801"
"146","2014",NA,"4.9005","24.2468"
"146","2030",NA,"6.5142","38.3771"
"146","2050",NA,"6.6695","38.0329"
"147","1961",NA,"2.9344","92.2897"
"147","1962",NA,"3.1672","98.6545"
"147","1963",NA,"3.1978","100.0727"
"147","1964",NA,"3.2125","100.3345"
"147","1965",NA,"3.2341","100.913"
"147","1966",NA,"3.2704","102.291"
"147","1967",NA,"3.2788","102.4065"
"147","1968",NA,"3.3338","103.731"
"147","1969",NA,"3.3893","105.3615"
"147","1970",NA,"3.4421","106.822"
"147","1971",NA,"3.4974","108.4605"
"147","1972",NA,"3.5519","110.014"
"147","1973",NA,"3.6046","111.5175"
"147","1974",NA,"3.9252","121.426"
"147","1975",NA,"2.9274","90.674"
"147","1976",NA,"2.876","88.683"
"147","1977",NA,"3.3139","102.5501"
"147","1978",NA,"3.3296","102.9935"
"147","1979",NA,"3.4885","107.8198"
"147","1980",NA,"3.6559","112.8876"
"147","1981",NA,"3.0204","92.9027"
"147","1982",NA,"2.7173","83.2637"
"147","1983",NA,"2.6073","79.5988"
"147","1984",NA,"2.6923","82.2165"
"147","1985",NA,"2.6973","82.2672"
"147","1986",NA,"2.8574","87.2254"
"147","1987",NA,"2.7218","83.0048"
"147","1988",NA,"2.8912","88.4056"
"147","1989",NA,"2.9988","91.831"
"147","1990",NA,"3.1054","95.1342"
"147","1991",NA,"3.2473","99.6664"
"147","1992",NA,"3.1447","95.8249"
"147","1993",NA,"2.9767","90.2142"
"147","1994",NA,"2.9554","89.2434"
"147","1995",NA,"2.9316","88.457"
"147","1996",NA,"2.9048","86.708"
"147","1997",NA,"3.02","90.2572"
"147","1998",NA,"3.0911","92.4408"
"147","1999",NA,"3.2636","96.5458"
"147","2000",NA,"3.5397","105.3113"
"147","2001",NA,"3.4867","103.9572"
"147","2002",NA,"3.3998","101.8861"
"147","2003",NA,"3.4594","103.1109"
"147","2004",NA,"3.3974","100.41"
"147","2005",NA,"4.225","126.5784"
"147","2006",NA,"3.4824","103.0832"
"147","2007",NA,"3.4351","101.385"
"147","2008",NA,"3.646","107.9075"
"147","2009",NA,"3.5816","105.7594"
"147","2010",NA,"3.5525","104.5729"
"147","2011",NA,"3.5273","103.537"
"147","2012",NA,"3.5571","104.388"
"147","2013",NA,"3.5791","105.0394"
"147","2014",NA,"3.5952","105.4972"
"147","2030",NA,"3.6119","103.4657"
"147","2050",NA,"4.1859","116.6587"
"148","1961",NA,"0.0145","0.001"
"148","1962",NA,"0.0148","0.0011"
"148","1963",NA,"0.0152","0.0011"
"148","1964",NA,"0.0155","0.0011"
"148","1965",NA,"0.0163","0.0012"
"148","1966",NA,"0.0166","0.0012"
"148","1967",NA,"0.017","0.0012"
"148","1968",NA,"0.0177","0.0012"
"148","1969",NA,"0.0184","0.0013"
"148","1970",NA,"0.0191","0.0013"
"148","1971",NA,"0.0198","0.0014"
"148","1972",NA,"0.0212","0.0015"
"148","1973",NA,"0.0226","0.0016"
"148","1974",NA,"0.024","0.0017"
"148","1975",NA,"0.0247","0.0018"
"148","1976",NA,"0.0226","0.0016"
"148","1977",NA,"0.0212","0.0015"
"148","1978",NA,"0.0226","0.0016"
"148","1979",NA,"0.024","0.0017"
"148","1980",NA,"0.0254","0.0018"
"148","1981",NA,"0.0283","0.002"
"148","1982",NA,"0.0297","0.0021"
"148","1983",NA,"0.0311","0.0022"
"148","1984",NA,"0.0283","0.002"
"148","1985",NA,"0.0297","0.0021"
"148","1986",NA,"0.0311","0.0022"
"148","1987",NA,"0.0325","0.0023"
"148","1988",NA,"0.0339","0.0024"
"148","1989",NA,"0.0339","0.0024"
"148","1990",NA,"0.0354","0.0025"
"148","1991",NA,"0.0368","0.0026"
"148","1992",NA,"0.0382","0.0027"
"148","1993",NA,"0.0396","0.0028"
"148","1994",NA,"0.0396","0.0028"
"148","1995",NA,"0.0396","0.0028"
"148","1996",NA,"0.0396","0.0028"
"148","1997",NA,"0.0396","0.0028"
"148","1998",NA,"0.0396","0.0028"
"148","1999",NA,"0.0396","0.0028"
"148","2000",NA,"0.0396","0.0028"
"148","2001",NA,"0.0396","0.0028"
"148","2002",NA,"0.0396","0.0028"
"148","2003",NA,"0.0396","0.0028"
"148","2004",NA,"0.0396","0.0028"
"148","2005",NA,"0.0396","0.0028"
"148","2006",NA,"0.0396","0.0028"
"148","2007",NA,"0.041","0.0029"
"148","2008",NA,"0.0424","0.003"
"148","2009",NA,"0.0424","0.003"
"148","2010",NA,"0.0424","0.003"
"148","2011",NA,"0.0424","0.003"
"148","2012",NA,"0.0424","0.003"
"148","2013",NA,"0.0424","0.003"
"148","2014",NA,"0.0424","0.003"
"148","2030",NA,"0.0584","0.0041"
"148","2050",NA,"0.0735","0.0052"
"149","1961","113.9354","17.3251","236.879"
"149","1962","114.1448","17.4446","238.706"
"149","1963","114.1448","17.8991","245.415"
"149","1964","115.2967","17.9266","246.075"
"149","1965","116.3439","18.2901","248.296"
"149","1966","115.192","18.3156","246.809"
"149","1967","120.8772","18.7631","252.784"
"149","1968","121.6862","19.1376","257.74"
"149","1969","122.8544","19.4731","262.177"
"149","1970","123.8283","19.8216","267.098"
"149","1971","125.7436","20.3072","274.706"
"149","1972","119.3968","20.9958","284.314"
"149","1973","128.4943","21.3524","289.357"
"149","1974","129.8374","22.038","298.535"
"149","1975","131.5069","22.9895","311.558"
"149","1976","132.1167","23.7562","321.811"
"149","1977","132.3724","24.7499","334.689"
"149","1978","132.2247","25.4856","344.301"
"149","1979","131.344","25.9554","350.59"
"149","1980","133.5725","27.3231","369.21"
"149","1981","135.7726","27.4508","370.79"
"149","1982","132.454","27.2894","365.5558"
"149","1983","139.7174","27.6868","373.42"
"149","1984","144.1848","27.945","376.23"
"149","1985","145.6697","28.1217","377.4258"
"149","1986","139.6295","28.4257","381.5251"
"149","1987","149.0469","28.6157","383.5451"
"149","1988","151.8932","28.8515","385.7122"
"149","1989","150.0481","29.0693","387.8057"
"149","1990","152.3854","29.2125","388.2986"
"149","1991","147.8447","29.3497","389.6347"
"149","1992","132.1682","29.4317","390.581"
"149","1993","151.8911","29.5074","391.4895"
"149","1994","143.3009","30.6884","407.1073"
"149","1995","156.7438","31.8542","422.1634"
"149","1996","158.256","32.4629","429.0625"
"149","1997","157.7439","33.0173","434.589"
"149","1998","158.5681","33.4766","439.4947"
"149","1999","162.4197","33.854","442.5105"
"149","2000","163.3678","34.2766","446.3767"
"149","2001","158.8581","34.7564","451.8388"
"149","2002","161.7568","35.1511","456.5781"
"149","2003","161.7568","35.7322","464.9687"
"149","2004","163.3041","36.2978","472.979"
"149","2005","161.4499","36.9651","482.1008"
"149","2006","162.2581","37.5407","490.3405"
"149","2007","150.7471","38.438","502.836"
"149","2008","162.2387","39.1802","512.8751"
"149","2009","162.938","40.2654","527.5011"
"149","2010","155.1206","41.1195","539.3018"
"149","2011","156.711","42.1646","551.0179"
"149","2012","160.3779","43.0144","561.6426"
"149","2013","148.7621","43.7132","570.6344"
"149","2014","155.7135","43.5199","568.095"
"149","2030","162.675","44.0335","568.6461"
"149","2050","156.8396","50.7502","648.8368"
"150","1961",NA,"70.464","316.4523"
"150","1962",NA,"71.8701","331.9336"
"150","1963",NA,"71.6926","324.6294"
"150","1964",NA,"72.3985","314.3052"
"150","1965",NA,"76.6574","327.5199"
"150","1966",NA,"79.8293","342.4276"
"150","1967",NA,"82.7876","349.3893"
"150","1968",NA,"86.4926","358.0337"
"150","1969",NA,"85.6691","337.5949"
"150","1970",NA,"91.7199","338.6679"
"150","1971",NA,"93.6455","326.1599"
"150","1972",NA,"96.8115","347.2846"
"150","1973",NA,"102.2045","376.6743"
"150","1974",NA,"109.2851","416.1422"
"150","1975",NA,"113.7458","419.8744"
"150","1976",NA,"113.9746","414.8284"
"150","1977",NA,"118.417","410.4915"
"150","1978",NA,"126.42","423.3707"
"150","1979",NA,"132.4307","436.1462"
"150","1980",NA,"138.6194","462.652"
"150","1981",NA,"140.2041","461.8775"
"150","1982",NA,"139.4334","467.7003"
"150","1983",NA,"143.7094","481.8361"
"150","1984",NA,"146.7066","484.0919"
"150","1985",NA,"151.9761","465.4361"
"150","1986",NA,"156.7625","454.0342"
"150","1987",NA,"158.9043","434.1613"
"150","1988",NA,"152.1411","406.8651"
"150","1989",NA,"151.1353","418.5416"
"150","1990",NA,"151.4896","428.082"
"150","1991",NA,"149.9993","434.583"
"150","1992",NA,"151.1802","425.505"
"150","1993",NA,"149.7125","416.282"
"150","1994",NA,"148.7351","407.7381"
"150","1995",NA,"150.2502","404.4576"
"150","1996",NA,"147.1567","395.7796"
"150","1997",NA,"143.9255","381.729"
"150","1998",NA,"137.6296","373.845"
"150","1999",NA,"142.5353","369.428"
"150","2000",NA,"137.9029","356.9774"
"150","2001",NA,"135.9679","356.4257"
"150","2002",NA,"126.0544","342.7504"
"150","2003",NA,"121.7927","337.0903"
"150","2004",NA,"121.7895","335.1414"
"150","2005",NA,"123.0871","337.3068"
"150","2006",NA,"122.1315","331.9304"
"150","2007",NA,"125.6039","336.3464"
"150","2008",NA,"130.7995","348.682"
"150","2009",NA,"132.0574","351.9825"
"150","2010",NA,"134.7863","351.6088"
"150","2011",NA,"134.4792","345.7343"
"150","2012",NA,"132.8636","344.7195"
"150","2013",NA,"134.6625","354.8913"
"150","2014",NA,"137.3703","368.9969"
"150","2030",NA,"123.7645","325.721"
"150","2050",NA,"119.4391","302.8188"
"151","1961",NA,"0.0229","0.387"
"151","1962",NA,"0.0235","0.3985"
"151","1963",NA,"0.0236","0.401"
"151","1964",NA,"0.0236","0.401"
"151","1965",NA,"0.024","0.3938"
"151","1966",NA,"0.0251","0.3968"
"151","1967",NA,"0.0265","0.4073"
"151","1968",NA,"0.027","0.41"
"151","1969",NA,"0.0262","0.3827"
"151","1970",NA,"0.0259","0.3703"
"151","1971",NA,"0.0263","0.3754"
"151","1972",NA,"0.0267","0.3755"
"151","1973",NA,"0.0268","0.3706"
"151","1974",NA,"0.0271","0.3608"
"151","1975",NA,"0.0259","0.2992"
"151","1976",NA,"0.0269","0.2997"
"151","1977",NA,"0.0269","0.2997"
"151","1978",NA,"0.0271","0.2948"
"151","1979",NA,"0.028","0.2957"
"151","1980",NA,"0.0293","0.2997"
"151","1981",NA,"0.0296","0.3027"
"151","1982",NA,"0.029","0.3066"
"151","1983",NA,"0.0278","0.287"
"151","1984",NA,"0.0269","0.2749"
"151","1985",NA,"0.0191","0.1966"
"151","1986",NA,"0.0179","0.182"
"151","1987",NA,"0.0173","0.1908"
"151","1988",NA,"0.0172","0.1822"
"151","1989",NA,"0.0173","0.1796"
"151","1990",NA,"0.0168","0.1801"
"151","1991",NA,"0.0158","0.1726"
"151","1992",NA,"0.0157","0.1686"
"151","1993",NA,"0.0152","0.1595"
"151","1994",NA,"0.0151","0.1507"
"151","1995",NA,"0.0153","0.1517"
"151","1996",NA,"0.015","0.1522"
"151","1997",NA,"0.014","0.1549"
"151","1998",NA,"0.0146","0.1634"
"151","1999",NA,"0.0144","0.152"
"151","2000",NA,"0.0153","0.1603"
"151","2001",NA,"0.015","0.1652"
"151","2002",NA,"0.0161","0.1769"
"151","2003",NA,"0.0162","0.1723"
"151","2004",NA,"0.0166","0.1801"
"151","2005",NA,"0.0166","0.1798"
"151","2006",NA,"0.0166","0.1802"
"151","2007",NA,"0.0171","0.1846"
"151","2008",NA,"0.0175","0.1867"
"151","2009",NA,"0.0178","0.1872"
"151","2010",NA,"0.0179","0.1881"
"151","2011",NA,"0.0177","0.1881"
"151","2012",NA,"0.0179","0.191"
"151","2013",NA,"0.0179","0.1915"
"151","2014",NA,"0.0181","0.1924"
"151","2030",NA,"0.0226","0.1958"
"151","2050",NA,"0.0302","0.2131"
"153","1961",NA,"0.5132","6.111"
"153","1962",NA,"0.5592","6.1935"
"153","1963",NA,"0.5559","6.6679"
"153","1964",NA,"0.5031","6.0227"
"153","1965",NA,"0.5557","6.5398"
"153","1966",NA,"0.605","7.0509"
"153","1967",NA,"0.6143","7.225"
"153","1968",NA,"0.5921","7.401"
"153","1969",NA,"0.5636","7.5834"
"153","1970",NA,"0.5737","7.564"
"153","1971",NA,"0.5564","7.5813"
"153","1972",NA,"0.6164","7.219"
"153","1973",NA,"0.7396","7.5324"
"153","1974",NA,"0.6437","6.9205"
"153","1975",NA,"0.6429","7.221"
"153","1976",NA,"0.6147","7.219"
"153","1977",NA,"0.5874","7.226"
"153","1978",NA,"0.5433","7.836"
"153","1979",NA,"0.4891","7.529"
"153","1980",NA,"0.5491","6.928"
"153","1981",NA,"0.5493","6.928"
"153","1982",NA,"0.6212","6.329"
"153","1983",NA,"0.8179","7.6096"
"153","1984",NA,"0.8157","7.6082"
"153","1985",NA,"0.819","7.6818"
"153","1986",NA,"0.8284","7.8673"
"153","1987",NA,"0.8426","8.172"
"153","1988",NA,"0.861","8.5435"
"153","1989",NA,"0.8328","7.6355"
"153","1990",NA,"0.8407","7.5998"
"153","1991",NA,"0.7584","7.9299"
"153","1992",NA,"0.7527","7.9039"
"153","1993",NA,"0.7328","7.5903"
"153","1994",NA,"0.7111","7.1704"
"153","1995",NA,"0.6979","6.9821"
"153","1996",NA,"0.6931","6.9737"
"153","1997",NA,"0.691","6.9706"
"153","1998",NA,"0.687","6.9667"
"153","1999",NA,"0.6665","6.9421"
"153","2000",NA,"0.6628","6.9442"
"153","2001",NA,"0.6505","6.9323"
"153","2002",NA,"0.6458","7.0021"
"153","2003",NA,"0.6514","6.9865"
"153","2004",NA,"0.7295","6.992"
"153","2005",NA,"0.7068","6.329"
"153","2006",NA,"0.6985","5.5504"
"153","2007",NA,"0.7293","5.743"
"153","2008",NA,"0.773","5.7329"
"153","2009",NA,"0.7453","5.719"
"153","2010",NA,"0.7493","5.7213"
"153","2011",NA,"0.7516","5.7187"
"153","2012",NA,"0.7584","5.8421"
"153","2013",NA,"0.7585","5.8422"
"153","2014",NA,"0.7677","5.9028"
"153","2030",NA,"1.0167","7.0371"
"153","2050",NA,"1.3675","8.0713"
"154","1992","2.3702","5.4687","41.419"
"154","1993","1.44","5.5381","42.3135"
"154","1994","0.4847","5.5295","42.5114"
"154","1995","0.3514","5.4001","42.5962"
"154","1996","1.1637","5.3558","41.9219"
"154","1997","1.4731","5.5918","38.5085"
"154","1998","1.251","5.2231","36.3846"
"154","1999","1.1749","5.1636","32.8009"
"154","2000","1.0814","5.401","33.1921"
"154","2001","0.42","5.1631","32.3414"
"154","2002","0.5236","4.9594","31.8215"
"154","2003","0.8582","4.7384","31.5235"
"154","2004","0.7952","4.6421","32.7077"
"154","2005","0.6678","4.5575","30.7967"
"154","2006","0.7067","4.7245","31.5287"
"154","2007","0.7011","5.6658","30.4009"
"154","2008","0.7241","5.5251","30.1862"
"154","2009","0.8736","4.9569","28.6021"
"154","2010","1.155","5.1285","29.6902"
"154","2011","1.26","5.2945","30.283"
"154","2012","1.3037","4.8806","28.3558"
"154","2013","1.3048","4.8272","28.065"
"154","2014","1.4487","4.829","28.4293"
"154","2030","0.8352","5.1296","33.5717"
"154","2050","0.9164","5.0496","32.6226"
"155","1961",NA,"0.9104","2.2643"
"155","1962",NA,"0.926","2.5752"
"155","1963",NA,"1.0649","2.959"
"155","1964",NA,"0.9904","3.2673"
"155","1965",NA,"1.0198","3.5255"
"155","1966",NA,"1.0559","3.9045"
"155","1967",NA,"1.0864","4.1524"
"155","1968",NA,"1.1272","4.4651"
"155","1969",NA,"1.1608","4.7242"
"155","1970",NA,"1.1893","4.8276"
"155","1971",NA,"1.23","5.3798"
"155","1972",NA,"1.2507","5.4124"
"155","1973",NA,"1.2954","6.083"
"155","1974",NA,"1.3269","6.3957"
"155","1975",NA,"1.361","6.7094"
"155","1976",NA,"1.3951","7.0257"
"155","1977",NA,"1.3727","6.7058"
"155","1978",NA,"1.3771","6.4076"
"155","1979",NA,"1.3834","6.1693"
"155","1980",NA,"1.4106","6.0545"
"155","1981",NA,"1.4581","6.0054"
"155","1982",NA,"1.4797","6.1883"
"155","1983",NA,"1.5007","6.3918"
"155","1984",NA,"1.5206","6.4368"
"155","1985",NA,"1.5468","6.7424"
"155","1986",NA,"1.5727","6.9024"
"155","1987",NA,"1.6126","7.111"
"155","1988",NA,"1.3533","7.2605"
"155","1989",NA,"1.3709","7.4681"
"155","1990",NA,"1.4391","8.0215"
"155","1991",NA,"1.4635","8.338"
"155","1992",NA,"1.4611","8.919"
"155","1993",NA,"1.5235","9.5658"
"155","1994",NA,"1.5619","9.6648"
"155","1995",NA,"1.5781","9.6822"
"155","1996",NA,"1.6031","9.6948"
"155","1997",NA,"1.624","9.7173"
"155","1998",NA,"1.6528","9.7338"
"155","1999",NA,"1.6045","9.6818"
"155","2000",NA,"1.6305","9.0168"
"155","2001",NA,"1.6247","8.4038"
"155","2002",NA,"1.6907","8.4229"
"155","2003",NA,"1.7478","8.7378"
"155","2004",NA,"1.8078","8.9402"
"155","2005",NA,"1.8439","9.0708"
"155","2006",NA,"1.8705","9.2404"
"155","2007",NA,"2.0126","11.1239"
"155","2008",NA,"2.031","11.1954"
"155","2009",NA,"2.0168","10.3359"
"155","2010",NA,"2.0333","10.646"
"155","2011",NA,"2.0851","10.97"
"155","2012",NA,"2.1033","11.096"
"155","2013",NA,"2.1208","11.1606"
"155","2014",NA,"2.1313","11.2962"
"155","2030",NA,"2.6987","11.8167"
"155","2050",NA,"3.6621","13.8494"
"156","1961",NA,"66.8064","834.6926"
"156","1962",NA,"68.3091","849.3249"
"156","1963",NA,"70.2391","865.5968"
"156","1964",NA,"70.835","875.255"
"156","1965",NA,"71.2459","901.89"
"156","1966",NA,"73.0071","957.1647"
"156","1967",NA,"74.2463","1011.5616"
"156","1968",NA,"77.2334","1048.1586"
"156","1969",NA,"78.3569","1067.3196"
"156","1970",NA,"79.2477","1080.8949"
"156","1971",NA,"78.8241","1024.1624"
"156","1972",NA,"74.1499","1071.7588"
"156","1973",NA,"72.3144","1053.9727"
"156","1974",NA,"71.3397","1069.1035"
"156","1975",NA,"71.224","1064.0686"
"156","1976",NA,"70.7034","1055.4915"
"156","1977",NA,"70.9112","1059.2892"
"156","1978",NA,"71.2956","1064.9616"
"156","1979",NA,"70.4013","1051.6418"
