"fao_code","iso","year","value","flow"
"52","aze","2003","0","exports"
"52","aze","2008","0","exports"
"52","aze","1998","-200","exports"
"52","aze","2012","0","exports"
"52","aze","1999","0","exports"
"52","aze","2005","0","exports"
"52","aze","2001","0","exports"
"52","aze","2011","-7","exports"
"52","aze","2002","0","exports"
"52","aze","2014","0","exports"
"52","aze","2009","0","exports"
"53","ben","2005","0","exports"
"53","ben","2013","0","exports"
"53","ben","2009","0","exports"
"53","ben","2010","0","exports"
"53","ben","2003","0","exports"
"53","ben","2006","0","exports"
"53","ben","2001","0","exports"
"53","ben","2000","0","exports"
"53","ben","2007","0","exports"
"53","ben","2002","0","exports"
"53","ben","1999","0","exports"
"53","ben","2011","0","exports"
"53","ben","2012","0","exports"
"53","ben","2014","0","exports"
"53","ben","1998","-21","exports"
"53","ben","2004","0","exports"
"53","ben","2008","0","exports"
"54","dnk","1968","-55700","exports"
"54","dnk","1977","-46600","exports"
"54","dnk","1965","-32200","exports"
"54","dnk","2010","-16751","exports"
"54","dnk","2008","-20328","exports"
"54","dnk","1985","-62900","exports"
"54","dnk","1961","-4700","exports"
"54","dnk","1970","-77900","exports"
"54","dnk","1967","-47500","exports"
"54","dnk","2000","-1400","exports"
"54","dnk","1981","-61000","exports"
"54","dnk","1986","-64200","exports"
"54","dnk","1964","-26100","exports"
"54","dnk","1993","-43333","exports"
"54","dnk","1989","-65400","exports"
"54","dnk","1998","-31000","exports"
"54","dnk","2001","-3000","exports"
"54","dnk","1996","-63000","exports"
"54","dnk","2006","-23892","exports"
"54","dnk","1997","-75600","exports"
"54","dnk","1994","-63300","exports"
"54","dnk","1980","-62400","exports"
"54","dnk","1962","-5000","exports"
"54","dnk","1991","-68300","exports"
"54","dnk","2009","-12656","exports"
"54","dnk","2014","-12622","exports"
"54","dnk","1984","-64800","exports"
"54","dnk","1983","-48100","exports"
"54","dnk","1963","-10700","exports"
"54","dnk","2004","-628","exports"
"54","dnk","1969","-65900","exports"
"54","dnk","2002","-1452","exports"
"54","dnk","1987","-53000","exports"
"54","dnk","2013","-12622","exports"
"54","dnk","1976","-55600","exports"
"54","dnk","1992","-68936","exports"
"54","dnk","1978","-41900","exports"
"54","dnk","2007","-26872","exports"
"54","dnk","2003","-673","exports"
"54","dnk","1966","-40000","exports"
"54","dnk","1979","-59600","exports"
"54","dnk","1974","-98300","exports"
"54","dnk","1971","-71500","exports"
"54","dnk","1990","-61900","exports"
"54","dnk","1972","-78300","exports"
"54","dnk","2005","-343","exports"
"54","dnk","1988","-53300","exports"
"54","dnk","1982","-55000","exports"
"54","dnk","2012","-16582","exports"
"54","dnk","1995","-70000","exports"
"54","dnk","1975","-61400","exports"
"54","dnk","1999","-1000","exports"
"54","dnk","2011","-15955","exports"
"54","dnk","1973","-89000","exports"
"55","dma","2003","-1","exports"
"55","dma","2007","-3","exports"
"55","dma","2000","-1","exports"
"55","dma","2004","-1","exports"
"55","dma","2013","-3","exports"
"55","dma","2011","-3","exports"
"55","dma","2014","-3","exports"
"55","dma","2012","-3","exports"
"55","dma","2002","-1","exports"
"55","dma","1999","-1","exports"
"55","dma","2010","-3","exports"
"55","dma","2006","-3","exports"
"55","dma","2001","-1","exports"
"55","dma","2005","-1","exports"
"55","dma","2009","-3","exports"
"55","dma","2008","-3","exports"
"57","blr","2001","0","exports"
"57","blr","2005","-100","exports"
"57","blr","2009","-100","exports"
"57","blr","2000","-100","exports"
"57","blr","1992","-100","exports"
"57","blr","1993","-20","exports"
"57","blr","1998","-1199","exports"
"57","blr","1994","-1000","exports"
"57","blr","2006","-100","exports"
"57","blr","1996","-800","exports"
"57","blr","2010","-119","exports"
"57","blr","2007","-100","exports"
"57","blr","2008","-100","exports"
"57","blr","1999","-100","exports"
"57","blr","2003","-100","exports"
"57","blr","2004","-100","exports"
"57","blr","1995","-1000","exports"
"57","blr","2002","-300","exports"
"57","blr","2011","-135","exports"
"57","blr","2014","0","exports"
"57","blr","2013","0","exports"
"57","blr","1997","-500","exports"
"57","blr","2012","0","exports"
"58","ecu","2007","-260","exports"
"58","ecu","2005","-260","exports"
"58","ecu","2012","-139","exports"
"58","ecu","1996","0","exports"
"58","ecu","1993","-421","exports"
"58","ecu","2010","-159","exports"
"58","ecu","1997","0","exports"
"58","ecu","2009","-260","exports"
"58","ecu","2002","0","exports"
"58","ecu","1998","0","exports"
"58","ecu","1995","0","exports"
"58","ecu","1994","0","exports"
"58","ecu","2000","0","exports"
"58","ecu","2013","-60","exports"
"58","ecu","1999","0","exports"
"58","ecu","2014","-39","exports"
"58","ecu","1992","-520","exports"
"58","ecu","2004","-260","exports"
"58","ecu","2008","-260","exports"
"58","ecu","2006","-260","exports"
"58","ecu","2011","-159","exports"
"58","ecu","2001","0","exports"
"58","ecu","2003","0","exports"
"59","egy","2012","-135","exports"
"59","egy","2011","-183","exports"
"59","egy","2014","-33","exports"
"59","egy","2013","-34","exports"
"59","egy","2010","-680","exports"
"59","egy","2009","-632","exports"
"60","slv","2003","-67","exports"
"60","slv","2008","-618","exports"
"60","slv","2004","-724","exports"
"60","slv","2006","-724","exports"
"60","slv","2009","-618","exports"
"60","slv","2011","-618","exports"
"60","slv","2007","-616","exports"
"60","slv","2012","-618","exports"
"60","slv","2013","-625","exports"
"60","slv","2014","-43","exports"
"60","slv","2010","-618","exports"
"60","slv","2005","-724","exports"
"63","est","2009","-133934","exports"
"63","est","2006","-51344","exports"
"63","est","2013","-138016","exports"
"63","est","1995","-6000","exports"
"63","est","2002","0","exports"
"63","est","1996","0","exports"
"63","est","2010","-132832","exports"
"63","est","2014","-173605","exports"
"63","est","2001","0","exports"
"63","est","2011","-143702","exports"
"63","est","1997","-2000","exports"
"63","est","2000","-120","exports"
"63","est","1993","-581","exports"
"63","est","2012","-146396","exports"
"63","est","2003","0","exports"
"63","est","2007","-126378","exports"
"63","est","2005","0","exports"
"63","est","2004","0","exports"
"63","est","1992","-251","exports"
"63","est","1999","0","exports"
"63","est","1998","-2700","exports"
"63","est","2008","-125385","exports"
"63","est","1994","-11000","exports"
"64","fro","2000","0","exports"
"64","fro","1999","0","exports"
"64","fro","2012","0","exports"
"64","fro","1994","0","exports"
"64","fro","2006","0","exports"
"64","fro","2004","0","exports"
"64","fro","2001","0","exports"
"64","fro","1998","0","exports"
"64","fro","2007","0","exports"
"64","fro","1992","0","exports"
"64","fro","2013","0","exports"
"64","fro","2014","0","exports"
"64","fro","2011","0","exports"
"64","fro","2009","0","exports"
"64","fro","1997","0","exports"
"64","fro","2003","0","exports"
"64","fro","1995","0","exports"
"64","fro","2005","0","exports"
"64","fro","1996","0","exports"
"64","fro","2010","0","exports"
"64","fro","2002","0","exports"
"64","fro","2008","0","exports"
"66","fji","2014","-1","exports"
"66","fji","2005","-1","exports"
"66","fji","2009","-1","exports"
"66","fji","2012","-1","exports"
"66","fji","2004","-1","exports"
"66","fji","2006","-1","exports"
"66","fji","2007","-1","exports"
"66","fji","2013","-1","exports"
"66","fji","2003","-1","exports"
"66","fji","2011","-1","exports"
"66","fji","2008","-1","exports"
"66","fji","2010","-1","exports"
"67","fin","2005","-2036796","exports"
"67","fin","1984","-1561000","exports"
"67","fin","1971","-1506900","exports"
"67","fin","2012","-2710392","exports"
"67","fin","1990","-1460700","exports"
"67","fin","1977","-1180600","exports"
"67","fin","1988","-1680000","exports"
"67","fin","2006","-2761445","exports"
"67","fin","1962","-351500","exports"
"67","fin","1987","-1599000","exports"
"67","fin","2013","-3073492","exports"
"67","fin","2000","-1681249","exports"
"67","fin","1981","-1685000","exports"
"67","fin","2009","-1457536","exports"
"67","fin","1994","-1492500","exports"
"67","fin","1970","-2056900","exports"
"67","fin","1985","-1534100","exports"
"67","fin","2014","-3009612","exports"
"67","fin","2001","-1698545","exports"
"67","fin","1964","-421800","exports"
"67","fin","1998","-1634600","exports"
"67","fin","1996","-1542000","exports"
"67","fin","2011","-2475167","exports"
"67","fin","2004","-2358802","exports"
"67","fin","1967","-345800","exports"
"67","fin","1969","-2216600","exports"
"67","fin","2008","-2224871","exports"
"67","fin","1961","-341700","exports"
"67","fin","1995","-1302000","exports"
"67","fin","1963","-380500","exports"
"67","fin","1965","-391900","exports"
"67","fin","1979","-1865300","exports"
"67","fin","1993","-1455957","exports"
"67","fin","1999","-1882000","exports"
"67","fin","1973","-1659900","exports"
"67","fin","2007","-2551642","exports"
"67","fin","1976","-1083372","exports"
"67","fin","1975","-943500","exports"
"67","fin","2002","-2114481","exports"
"67","fin","1972","-1610600","exports"
"67","fin","1992","-1323404","exports"
"67","fin","2010","-2158736","exports"
"67","fin","1980","-1938800","exports"
"67","fin","1978","-1531200","exports"
"67","fin","1966","-341300","exports"
"67","fin","1986","-1468800","exports"
"67","fin","1982","-1458000","exports"
"67","fin","1989","-1653000","exports"
"67","fin","1991","-1349900","exports"
"67","fin","1968","-2224100","exports"
"67","fin","1983","-1572000","exports"
"67","fin","1997","-1751000","exports"
"67","fin","2003","-2384984","exports"
"67","fin","1974","-1330300","exports"
"68","fra","1982","-166600","exports"
"68","fra","1984","-241200","exports"
"68","fra","1995","-421000","exports"
"68","fra","2013","-481836","exports"
"68","fra","1975","-76200","exports"
"68","fra","1968","-153700","exports"
"68","fra","1994","-472300","exports"
"68","fra","2011","-712615","exports"
"68","fra","1973","-249700","exports"
"68","fra","1991","-405300","exports"
"68","fra","1964","-100","exports"
"68","fra","1962","-800","exports"
"68","fra","1993","-418000","exports"
"68","fra","1988","-424900","exports"
"68","fra","1990","-379000","exports"
"68","fra","1986","-339400","exports"
"68","fra","1976","-158700","exports"
"68","fra","2005","-464536","exports"
"68","fra","1983","-213600","exports"
"68","fra","2000","-392195","exports"
"68","fra","1971","-107000","exports"
"68","fra","1985","-305300","exports"
"68","fra","1992","-420092","exports"
"68","fra","1969","-144700","exports"
"68","fra","1977","-158000","exports"
"68","fra","2010","-581920","exports"
"68","fra","2001","-502632","exports"
"68","fra","2003","-552959","exports"
"68","fra","1963","-300","exports"
"68","fra","1966","-100","exports"
"68","fra","2008","-580229","exports"
"68","fra","1978","-176800","exports"
"68","fra","1996","-365000","exports"
"68","fra","2014","-535663","exports"
"68","fra","2007","-606129","exports"
"68","fra","1965","-200","exports"
"68","fra","1987","-397700","exports"
"68","fra","1999","-384490","exports"
"68","fra","2004","-577806","exports"
"68","fra","1998","-450600","exports"
"68","fra","1997","-518200","exports"
"68","fra","1989","-357600","exports"
"68","fra","2006","-533286","exports"
"68","fra","2009","-417386","exports"
"68","fra","2002","-542088","exports"
"68","fra","1981","-152500","exports"
"68","fra","1974","-173600","exports"
"68","fra","2012","-555959","exports"
"68","fra","1980","-187200","exports"
"68","fra","1970","-165900","exports"
"68","fra","1972","-143400","exports"
"68","fra","1979","-215100","exports"
"68","fra","1961","-1600","exports"
"68","fra","1967","-200","exports"
"72","dji","1996","0","exports"
"72","dji","2006","-21","exports"
"72","dji","2013","-18","exports"
"72","dji","2011","-18","exports"
"72","dji","1994","0","exports"
"72","dji","2005","0","exports"
"72","dji","1995","0","exports"
"72","dji","2007","-21","exports"
"72","dji","2004","0","exports"
"72","dji","1997","0","exports"
"72","dji","2008","-18","exports"
"72","dji","2002","0","exports"
"72","dji","1999","-26","exports"
"72","dji","2000","-26","exports"
"72","dji","2003","0","exports"
"72","dji","2009","-18","exports"
"72","dji","1998","-26","exports"
"72","dji","2012","-18","exports"
"72","dji","2014","-18","exports"
"72","dji","2001","0","exports"
"72","dji","2010","-18","exports"
"73","geo","2013","0","exports"
"73","geo","2006","0","exports"
"73","geo","2010","0","exports"
"73","geo","2012","0","exports"
"73","geo","2004","-297","exports"
"73","geo","2001","-297","exports"
"73","geo","2003","-297","exports"
"73","geo","2000","-297","exports"
"73","geo","1998","-297","exports"
"73","geo","2011","0","exports"
"73","geo","2008","0","exports"
"73","geo","2002","-297","exports"
"73","geo","2005","-297","exports"
"73","geo","1999","-297","exports"
"73","geo","2007","0","exports"
"73","geo","2014","0","exports"
"73","geo","2009","0","exports"
"74","gab","2014","-50","exports"
"74","gab","2012","-24","exports"
"74","gab","2013","-50","exports"
"79","deu","1998","-379000","exports"
"79","deu","1966","-31300","exports"
"79","deu","1979","-117100","exports"
"79","deu","1990","-164900","exports"
"79","deu","1970","-64200","exports"
"79","deu","2004","-528000","exports"
"79","deu","1988","-181600","exports"
"79","deu","1965","-32500","exports"
"79","deu","1961","-34700","exports"
"79","deu","2006","-1021405","exports"
"79","deu","1967","-22500","exports"
"79","deu","1974","-94100","exports"
"79","deu","1980","-116400","exports"
"79","deu","1976","-120400","exports"
"79","deu","1972","-95000","exports"
"79","deu","1989","-167300","exports"
"79","deu","1977","-110400","exports"
"79","deu","1971","-50200","exports"
"79","deu","2012","-1126000","exports"
"79","deu","1986","-127000","exports"
"79","deu","2008","-1037000","exports"
"79","deu","2013","-1272000","exports"
"79","deu","1963","-40000","exports"
"79","deu","1987","-140200","exports"
"79","deu","1964","-35900","exports"
"79","deu","1982","-101800","exports"
"79","deu","1983","-114400","exports"
"79","deu","2000","-392000","exports"
"79","deu","2009","-1049136","exports"
"79","deu","1969","-87900","exports"
"79","deu","2005","-824000","exports"
"79","deu","1984","-134700","exports"
"79","deu","1981","-111000","exports"
"79","deu","1993","-192402","exports"
"79","deu","2010","-957493","exports"
"79","deu","2014","-1314000","exports"
"79","deu","1985","-110900","exports"
"79","deu","2003","-456000","exports"
"79","deu","1962","-41800","exports"
"79","deu","2007","-982000","exports"
"79","deu","2011","-1078000","exports"
"79","deu","2002","-522000","exports"
"79","deu","1978","-95000","exports"
"79","deu","1968","-70100","exports"
"79","deu","1994","-198500","exports"
"79","deu","1991","-191400","exports"
"79","deu","1999","-331000","exports"
"79","deu","2001","-439000","exports"
"79","deu","1992","-213900","exports"
"79","deu","1996","-346000","exports"
"79","deu","1997","-392000","exports"
"79","deu","1975","-72000","exports"
"79","deu","1995","-271000","exports"
"79","deu","1973","-126000","exports"
"80","bih","2002","-44","exports"
"80","bih","2005","0","exports"
"80","bih","2014","-71","exports"
"80","bih","1999","-44","exports"
"80","bih","2012","0","exports"
"80","bih","2011","0","exports"
"80","bih","2006","0","exports"
"80","bih","2000","-44","exports"
"80","bih","2004","0","exports"
"80","bih","1993","0","exports"
"80","bih","1998","-32","exports"
"80","bih","1997","-24","exports"
"80","bih","2010","-74","exports"
"80","bih","2013","0","exports"
"80","bih","2001","-44","exports"
"80","bih","1992","-172","exports"
"80","bih","2003","-44","exports"
"80","bih","2009","0","exports"
"80","bih","2008","0","exports"
"80","bih","2007","-50","exports"
"81","gha","2008","-41","exports"
"81","gha","2013","0","exports"
"81","gha","2007","-41","exports"
"81","gha","2010","0","exports"
"81","gha","2004","-41","exports"
"81","gha","2009","0","exports"
"81","gha","2011","0","exports"
"81","gha","2005","-41","exports"
"81","gha","2006","-41","exports"
"81","gha","2012","0","exports"
"81","gha","2014","0","exports"
"82","gib","2012","0","exports"
"82","gib","1999","0","exports"
"82","gib","1998","0","exports"
"82","gib","2007","0","exports"
"82","gib","2001","0","exports"
"82","gib","1997","0","exports"
"82","gib","2006","0","exports"
"82","gib","2014","0","exports"
"82","gib","2011","0","exports"
"82","gib","2002","0","exports"
"82","gib","2004","0","exports"
"82","gib","2000","0","exports"
"82","gib","2013","0","exports"
"82","gib","2003","0","exports"
"82","gib","2008","0","exports"
"82","gib","2005","0","exports"
"82","gib","1994","0","exports"
"82","gib","2009","0","exports"
"82","gib","1995","0","exports"
"82","gib","1996","0","exports"
"82","gib","2010","0","exports"
"84","grc","2008","-840","exports"
"84","grc","2013","-7158","exports"
"84","grc","1995","-902","exports"
"84","grc","2000","-1024","exports"
"84","grc","1999","-1000","exports"
"84","grc","1992","-265","exports"
"84","grc","2003","-4456","exports"
"84","grc","1996","-902","exports"
"84","grc","2012","-12908","exports"
"84","grc","2010","-1448","exports"
"84","grc","2011","-81","exports"
"84","grc","1994","-884","exports"
"84","grc","2004","-6574","exports"
"84","grc","2006","-980","exports"
"84","grc","2002","-1405","exports"
"84","grc","1997","-400","exports"
"84","grc","2014","-3237","exports"
"84","grc","2005","-4978","exports"
"84","grc","1998","0","exports"
"84","grc","2001","-1562","exports"
"84","grc","2009","-1152","exports"
"84","grc","2007","-840","exports"
"85","grl","1995","0","exports"
"85","grl","2004","0","exports"
"85","grl","2007","0","exports"
"85","grl","2006","0","exports"
"85","grl","2008","0","exports"
"85","grl","2014","0","exports"
"85","grl","1997","0","exports"
"85","grl","2012","0","exports"
"85","grl","2001","0","exports"
"85","grl","2011","0","exports"
"85","grl","2002","0","exports"
"85","grl","2009","0","exports"
"85","grl","1993","0","exports"
"85","grl","1996","0","exports"
"85","grl","2005","0","exports"
"85","grl","2010","0","exports"
"85","grl","2000","0","exports"
"85","grl","1999","0","exports"
"85","grl","1998","0","exports"
"85","grl","2003","0","exports"
"85","grl","1994","0","exports"
"85","grl","2013","0","exports"
"89","gtm","2013","-60","exports"
"89","gtm","2004","-108","exports"
"89","gtm","2005","-26","exports"
"89","gtm","2010","-1","exports"
"89","gtm","2008","-517","exports"
"89","gtm","2007","-35","exports"
"89","gtm","2014","-61","exports"
"89","gtm","2012","-61","exports"
"89","gtm","2003","-9","exports"
"89","gtm","2009","-33","exports"
"89","gtm","2006","-47","exports"
"89","gtm","2011","0","exports"
"93","hti","2014","0","exports"
"93","hti","2013","0","exports"
"93","hti","2011","-113","exports"
"93","hti","2012","-113","exports"
"95","hnd","1997","-200","exports"
"95","hnd","2004","-46","exports"
"95","hnd","2005","-46","exports"
"95","hnd","2008","-46","exports"
"95","hnd","2012","0","exports"
"95","hnd","2013","0","exports"
"95","hnd","2006","-46","exports"
"95","hnd","1999","-200","exports"
"95","hnd","1995","0","exports"
"95","hnd","2000","-200","exports"
"95","hnd","2010","0","exports"
"95","hnd","2007","-46","exports"
"95","hnd","2011","0","exports"
"95","hnd","1992","-51","exports"
"95","hnd","1993","-51","exports"
"95","hnd","2001","0","exports"
"95","hnd","2002","0","exports"
"95","hnd","2003","0","exports"
"95","hnd","1998","-200","exports"
"95","hnd","2009","-46","exports"
"95","hnd","1994","0","exports"
"95","hnd","1996","-100","exports"
"95","hnd","2014","-15","exports"
"96","hkg","2012","-773","exports"
"96","hkg","1993","-13415","exports"
"96","hkg","2001","-6146","exports"
"96","hkg","1996","-6000","exports"
"96","hkg","1986","-2800","exports"
"96","hkg","1994","-2021","exports"
"96","hkg","1984","-500","exports"
"96","hkg","1987","-6000","exports"
"96","hkg","2002","-959","exports"
"96","hkg","1992","-20022","exports"
"96","hkg","1997","-2600","exports"
"96","hkg","1989","-7400","exports"
"96","hkg","2011","-148","exports"
"96","hkg","1991","-15400","exports"
"96","hkg","2008","-498","exports"
"96","hkg","1990","-9100","exports"
"96","hkg","2014","-1122","exports"
"96","hkg","2004","-1029","exports"
"96","hkg","1999","-10387","exports"
"96","hkg","1988","-20900","exports"
"96","hkg","2005","-1303","exports"
"96","hkg","2006","-2302","exports"
"96","hkg","1995","-28600","exports"
"96","hkg","2013","-3150","exports"
"96","hkg","2003","-2471","exports"
"96","hkg","2000","-12342","exports"
"96","hkg","2009","-6466","exports"
"96","hkg","1998","-5400","exports"
"96","hkg","2010","-280","exports"
"96","hkg","1985","-3000","exports"
"96","hkg","2007","-703","exports"
"97","hun","2010","-31","exports"
"97","hun","1979","-6700","exports"
"97","hun","1998","-800","exports"
"97","hun","1978","-3200","exports"
"97","hun","2011","-4351","exports"
"97","hun","1995","-2600","exports"
"97","hun","1997","0","exports"
"97","hun","2008","0","exports"
"97","hun","1976","-3400","exports"
"97","hun","1975","-4700","exports"
"97","hun","1977","-1400","exports"
"97","hun","2007","-200","exports"
"97","hun","1991","-3000","exports"
"97","hun","2000","-3400","exports"
"97","hun","1971","-10400","exports"
"97","hun","1972","-14400","exports"
"97","hun","1969","-6800","exports"
"97","hun","1990","-3000","exports"
"97","hun","2002","0","exports"
"97","hun","1968","-4400","exports"
"97","hun","2009","0","exports"
"97","hun","1993","-3451","exports"
"97","hun","1988","-3000","exports"
"97","hun","2013","-4558","exports"
"97","hun","1974","-3600","exports"
"97","hun","1989","-3000","exports"
"97","hun","2012","-5787","exports"
"97","hun","1996","-2900","exports"
"97","hun","2006","-469","exports"
"97","hun","1985","-16500","exports"
"97","hun","1992","-286","exports"
"97","hun","1973","-8100","exports"
"97","hun","1981","-9900","exports"
"97","hun","1999","-300","exports"
"97","hun","2003","-1000","exports"
"97","hun","1970","-10300","exports"
"97","hun","1983","-14900","exports"
"97","hun","1987","-2900","exports"
"97","hun","2005","0","exports"
"97","hun","1986","-6400","exports"
"97","hun","1980","-11900","exports"
"97","hun","2001","0","exports"
"97","hun","2004","0","exports"
"97","hun","2014","-14971","exports"
"97","hun","1994","-2700","exports"
"97","hun","1982","-17000","exports"
"97","hun","1984","-11600","exports"
"98","hrv","1994","-33289","exports"
"98","hrv","2001","-38000","exports"
"98","hrv","2002","-43000","exports"
"98","hrv","2009","-46002","exports"
"98","hrv","1992","-32909","exports"
"98","hrv","2013","-39715","exports"
"98","hrv","2006","-43000","exports"
"98","hrv","2004","-43000","exports"
"98","hrv","1996","-36000","exports"
"98","hrv","2014","-32264","exports"
"98","hrv","2007","-47000","exports"
"98","hrv","1997","-47600","exports"
"98","hrv","2000","-50000","exports"
"98","hrv","2008","-45000","exports"
"98","hrv","2003","-40000","exports"
"98","hrv","1999","-54200","exports"
"98","hrv","1995","-36700","exports"
"98","hrv","2011","-37004","exports"
"98","hrv","1993","-35289","exports"
"98","hrv","2010","-43001","exports"
"98","hrv","2005","-43000","exports"
"98","hrv","1998","-49600","exports"
"98","hrv","2012","-29000","exports"
"99","isl","2010","0","exports"
"99","isl","1995","0","exports"
"99","isl","1999","0","exports"
"99","isl","1998","0","exports"
"99","isl","2007","0","exports"
"99","isl","2009","0","exports"
"99","isl","2006","0","exports"
"99","isl","2001","0","exports"
"99","isl","1997","0","exports"
"99","isl","2011","0","exports"
"99","isl","2013","0","exports"
"99","isl","2003","0","exports"
"99","isl","2014","0","exports"
"99","isl","1996","0","exports"
"99","isl","2004","0","exports"
"99","isl","1994","0","exports"
"99","isl","2000","0","exports"
"99","isl","2012","0","exports"
"99","isl","1992","-151","exports"
"99","isl","2008","0","exports"
"99","isl","2002","0","exports"
"99","isl","1993","0","exports"
"99","isl","2005","0","exports"
"100","ind","1993","-396","exports"
"100","ind","2014","-5178","exports"
"100","ind","2004","-13552","exports"
"100","ind","2001","-25000","exports"
"100","ind","1997","-1500","exports"
"100","ind","2007","-4592","exports"
"100","ind","1994","-384","exports"
"100","ind","2010","-2710","exports"
"100","ind","2011","-830","exports"
"100","ind","2003","-25000","exports"
"100","ind","2006","-4592","exports"
"100","ind","2009","-3478","exports"
"100","ind","1998","-100","exports"
"100","ind","1995","-3290","exports"
"100","ind","1992","-28","exports"
"100","ind","2013","-1832","exports"
"100","ind","1996","-1500","exports"
"100","ind","2005","-13552","exports"
"100","ind","2002","-25000","exports"
"100","ind","1999","-1200","exports"
"100","ind","2012","-2387","exports"
"100","ind","2000","-16000","exports"
"100","ind","2008","-21088","exports"
"101","idn","1999","-1196900","exports"
"101","idn","2011","-2960163","exports"
"101","idn","2002","-2245166","exports"
"101","idn","2006","-2861373","exports"
"101","idn","2000","-1356300","exports"
"101","idn","2009","-2243969","exports"
"101","idn","2007","-2438500","exports"
"101","idn","2004","-1677363","exports"
"101","idn","1990","-130000","exports"
"101","idn","2014","-3589153","exports"
"101","idn","2012","-3196317","exports"
"101","idn","1996","-1127202","exports"
"101","idn","2013","-3809524","exports"
"101","idn","1998","-1655600","exports"
"101","idn","2001","-1699200","exports"
"101","idn","1997","-1284702","exports"
"101","idn","1994","-123594","exports"
"101","idn","1992","-115562","exports"
"101","idn","1993","-109180","exports"
"101","idn","2005","-2493340","exports"
"101","idn","1995","-565594","exports"
"101","idn","2010","-2572339","exports"
"101","idn","2003","-2375087","exports"
"101","idn","2008","-2732600","exports"
"101","idn","1989","-87000","exports"
"101","idn","1991","-128600","exports"
"102","irn","2012","-60","exports"
"102","irn","2000","0","exports"
"102","irn","2013","-60","exports"
"102","irn","2002","0","exports"
"102","irn","1998","0","exports"
"102","irn","2014","-61","exports"
"102","irn","2005","-1","exports"
"102","irn","2006","-1","exports"
"102","irn","1997","0","exports"
"102","irn","2009","-1","exports"
"102","irn","1999","0","exports"
"102","irn","1996","0","exports"
"102","irn","2011","-60","exports"
"102","irn","2004","-50","exports"
"102","irn","2010","-60","exports"
"102","irn","2008","-1","exports"
"102","irn","1994","0","exports"
"102","irn","2003","-50","exports"
"102","irn","2001","0","exports"
"102","irn","1995","0","exports"
"102","irn","2007","-1","exports"
"103","irq","2002","-23","exports"
"103","irq","1999","-23","exports"
"103","irq","1996","0","exports"
"103","irq","2013","-29","exports"
"103","irq","2012","-29","exports"
"103","irq","2005","-23","exports"
"103","irq","2007","-23","exports"
"103","irq","2003","-23","exports"
"103","irq","1998","0","exports"
"103","irq","2000","-23","exports"
"103","irq","2008","-23","exports"
"103","irq","2014","-29","exports"
"103","irq","2009","-23","exports"
"103","irq","1993","0","exports"
"103","irq","2006","-23","exports"
"103","irq","1994","0","exports"
"103","irq","1997","0","exports"
"103","irq","1995","0","exports"
"103","irq","2004","-23","exports"
"103","irq","2010","-23","exports"
"103","irq","2011","-23","exports"
"103","irq","2001","-23","exports"
"104","irl","1992","-388","exports"
"104","irl","1982","-1300","exports"
"104","irl","2007","-2003","exports"
"104","irl","1994","-264","exports"
"104","irl","1979","-32300","exports"
"104","irl","1976","-20600","exports"
"104","irl","2000","-1000","exports"
"104","irl","2011","-33","exports"
"104","irl","1998","-5000","exports"
"104","irl","2005","-1636","exports"
"104","irl","1996","0","exports"
"104","irl","1977","-24800","exports"
"104","irl","1987","0","exports"
"104","irl","2009","-20","exports"
"104","irl","2008","-199","exports"
"104","irl","1995","0","exports"
"104","irl","2006","-610","exports"
"104","irl","1999","-1000","exports"
"104","irl","2002","-1514","exports"
"104","irl","1980","-30600","exports"
"104","irl","2004","-4440","exports"
"104","irl","1993","-640","exports"
"104","irl","1997","0","exports"
"104","irl","2012","-3","exports"
"104","irl","2013","-168","exports"
"104","irl","1978","-25500","exports"
"104","irl","1981","-100","exports"
"104","irl","1974","-700","exports"
"104","irl","2003","-2671","exports"
"104","irl","2010","-578","exports"
"104","irl","2014","-1","exports"
"104","irl","2001","-5000","exports"
"105","isr","1999","0","exports"
"105","isr","2006","0","exports"
"105","isr","2012","0","exports"
"105","isr","2002","0","exports"
"105","isr","2010","0","exports"
"105","isr","1995","-66","exports"
"105","isr","1997","0","exports"
"105","isr","1996","0","exports"
"105","isr","1994","-66","exports"
"105","isr","2013","0","exports"
"105","isr","1992","-229","exports"
"105","isr","2005","0","exports"
"105","isr","2001","0","exports"
"105","isr","2000","-126","exports"
"105","isr","1998","0","exports"
"105","isr","2009","-89","exports"
"105","isr","2008","0","exports"
"105","isr","2014","0","exports"
"105","isr","2007","0","exports"
"105","isr","2004","0","exports"
"105","isr","1993","-41","exports"
"105","isr","2003","0","exports"
"105","isr","2011","-2","exports"
"106","ita","1977","-2240","exports"
"106","ita","1996","-20000","exports"
"106","ita","1999","-18000","exports"
"106","ita","2009","-28116","exports"
"106","ita","1989","-68600","exports"
"106","ita","1976","-3300","exports"
"106","ita","1993","-40161","exports"
"106","ita","1992","-21048","exports"
"106","ita","1971","-5600","exports"
"106","ita","1981","-14000","exports"
"106","ita","1961","-100","exports"
"106","ita","1980","-1100","exports"
"106","ita","2000","-22255","exports"
"106","ita","2011","-35371","exports"
"106","ita","2001","-23000","exports"
"106","ita","2005","-34477","exports"
"106","ita","1966","-1300","exports"
"106","ita","1970","-4800","exports"
"106","ita","2007","-41359","exports"
"106","ita","2014","-33165","exports"
"106","ita","1968","-2300","exports"
