USSR,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,355,348,334,318,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,Middle distillates,1247,1336,1457,1556,1669,1812,1893,2041,2196,2360,2513,2612,2805,3015,3008,3086,3064,2987,2891,2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2377,2368,2316,2248,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,709,695,671,643,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,Fuel oil,1026,1099,1199,1280,1373,1491,1558,1680,1807,1947,1994,2132,2220,2356,2405,2522,2558,2548,2518,2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,Others,441,472,510,522,531,652,765,844,921,1149,1125,1012,922,919,993,1096,1164,1208,1238,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,218,231,240,248,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
USSR,Total USSR,3314,3549,3866,4107,4376,4826,5127,5547,5981,6588,6912,7055,7376,7822,7968,8338,8442,8388,8273,8259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East,Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East,Light distillates,144,147,150,154,159,165,177,192,209,232,232,256,300,324,374,332,335,358,412,440,480,475,481,497,556,579,554,628,680,773,800,843,876,925,925,966,1050,1131,1187,1258,1463,1541,1486,1603,1635,1688,1727,1812,1880,1948,1960,1998,2120,2154,2113,1805,2019,2103,2156,2.50%,1.40%,2.20%
Middle East,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,303,323,345,397,426,466,459,464,477,508,541,518,558,598,689,716,726,748,791,791,831,884,941,985,1046,1128,1210,1214,1280,1343,1379,1417,1495,1587,1613,1639,1678,1784,1831,1830,1531,1692,1763,1801,2.20%,1.30%,1.80%
Middle East,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,12,13,14,14,14,16,17,20,49,38,36,70,83,83,83,117,128,134,134,135,167,190,203,212,335,331,271,322,292,309,311,316,294,335,321,319,336,323,283,274,327,340,355,4.40%,1.90%,0.40%
Middle East,Middle distillates,238,245,267,272,284,303,324,357,403,445,470,538,616,626,703,761,823,920,1042,1103,1124,1088,1126,1160,1220,1282,1322,1338,1399,1486,1443,1475,1533,1551,1573,1704,1755,1792,1794,1887,2012,2135,2243,2298,2298,2299,2413,2496,2631,2539,2465,2381,2259,2233,2344,2037,2174,2518,2596,3.10%,-0.10%,2.60%
Middle East,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,524,589,662,745,809,833,817,811,834,855,883,932,938,980,1062,1029,1060,1122,1140,1174,1268,1323,1362,1367,1455,1583,1692,1788,1857,1853,1860,1982,2051,2122,2068,1904,1793,1701,1686,1766,1709,1765,1917,1930,0.70%,-0.90%,1.90%
Middle East,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,238,233,258,298,293,291,271,315,325,366,399,390,400,419,424,414,415,411,411,400,436,432,430,427,432,429,442,455,441,444,439,431,444,509,471,561,588,558,547,578,328,409,601,666,10.80%,2.70%,0.70%
Middle East,Fuel oil,266,274,283,294,313,326,359,375,390,395,348,398,446,469,530,576,660,699,770,840,895,926,978,994,939,950,1077,1164,1268,1409,1428,1404,1530,1423,1342,1370,1393,1362,1413,1528,1538,1542,1594,1751,1779,1906,1930,1955,2034,2110,2105,2094,2156,2036,1991,1994,2053,2155,2163,0.40%,0.60%,2.20%
Middle East,Others,187,189,193,197,201,235,243,248,274,287,258,293,329,362,408,250,281,317,352,427,470,489,545,590,631,635,598,652,710,795,777,822,860,892,943,984,1083,1141,1221,1300,1354,1447,1436,1589,1686,1924,2046,2150,2147,2300,2332,2626,2713,2764,2513,2486,2540,2623,2730,4.10%,2.40%,2.70%
Middle East,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110,123,134,153,198,216,261,291,315,345,335,328,352,369,418,442,471,507,539,569,609,705,770,819,865,964,1028,1035,1162,1303,1578,1740,1849,1811,1917,1903,2027,2100,2139,2065,2062,2097,2154,2228,3.40%,2.10%,2.20%
Middle East,Total Middle East,835,856,893,917,956,1029,1103,1172,1276,1360,1309,1486,1690,1781,2015,1920,2099,2294,2575,2810,2969,2978,3130,3240,3346,3446,3551,3781,4058,4463,4447,4543,4799,4791,4784,5024,5281,5426,5616,5972,6367,6665,6759,7241,7397,7817,8116,8413,8693,8896,8861,9099,9249,9187,8961,8323,8786,9399,9646,2.60%,1.00%,9.60%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,Light distillates,130,136,146,155,166,175,187,202,215,218,232,251,270,292,294,316,354,381,385,389,408,405,439,469,483,499,505,509,524,536,554,543,558,568,575,578,597,593,636,678,696,686,701,757,800,828,812,877,900,913,994,1080,1125,1229,1254,1177,1311,1357,1312,-3.30%,3.80%,1.30%
Africa,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,315,352,378,383,387,406,404,424,446,457,474,484,499,505,520,537,533,541,550,554,553,571,581,610,656,668,657,677,728,771,800,805,874,896,907,989,1074,1118,1222,1247,1170,1304,1350,1305,-3.40%,3.80%,1.30%
Africa,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,3,3,2,2,1,16,23,26,25,21,10,19,16,17,11,17,18,20,25,26,13,26,22,28,29,24,29,30,27,7,3,4,6,5,6,7,7,7,7,7,7,7,0.70%,6.80%,♦
Africa,Middle distillates,239,256,267,276,293,309,338,368,394,409,433,469,503,542,566,595,642,664,685,696,712,683,709,738,763,780,780,791,814,845,874,898,935,977,1036,1065,1097,1129,1167,1206,1257,1306,1392,1467,1529,1640,1648,1731,1833,1864,1907,1848,1885,1900,1906,1654,1819,1865,1911,2.40%,0.40%,1.90%
Africa,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,435,479,493,510,515,516,490,508,531,541,562,570,580,596,622,648,661,694,729,778,804,841,879,913,950,985,1034,1115,1167,1234,1315,1341,1417,1514,1565,1629,1587,1617,1637,1651,1507,1647,1653,1665,0.70%,1.00%,1.70%
Africa,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,159,163,171,175,181,196,194,201,208,221,218,209,210,218,223,226,238,241,248,258,261,255,249,254,256,272,273,277,301,296,325,307,314,320,299,278,261,267,263,255,147,172,212,246,16.00%,-2.60%,0.20%
Africa,Fuel oil,150,170,149,161,147,176,190,198,214,223,223,249,258,257,283,302,324,334,356,355,350,346,354,373,385,378,383,385,372,384,403,413,435,443,443,406,373,382,390,392,424,402,410,416,419,424,377,413,420,423,406,400,379,321,278,201,226,321,305,-5.00%,-3.10%,0.30%
Africa,Others,58,61,63,67,70,77,89,97,110,118,129,140,155,160,175,180,193,205,220,235,255,254,281,274,292,307,305,323,327,341,347,362,366,367,383,394,419,444,438,475,501,516,526,537,554,554,564,587,600,587,588,599,642,661,675,662,677,688,705,2.60%,1.60%,0.70%
Africa,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,67,71,81,89,90,96,104,108,118,139,137,149,152,166,173,174,187,201,202,206,220,243,255,272,288,298,323,342,355,362,379,395,403,396,402,414,444,467,477,470,479,492,509,3.40%,2.30%,0.50%
Africa,Total Africa,577,624,625,659,677,738,804,865,933,968,1017,1108,1185,1251,1317,1393,1512,1584,1648,1676,1725,1688,1784,1855,1924,1963,1972,2008,2037,2106,2178,2217,2295,2354,2437,2444,2486,2549,2632,2751,2879,2910,3029,3177,3303,3444,3401,3608,3753,3787,3896,3928,4030,4111,4113,3694,4032,4231,4233,♦,1.20%,4.20%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Pacific,Asia Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Pacific,Light distillates,664,774,874,987,1192,1357,1512,1647,1857,1881,1931,2122,2228,2322,2355,2165,2116,2140,2230,2283,2391,2503,2616,2789,2957,3041,3203,3500,3712,3946,4281,4547,4937,5025,5326,5490,5745,5986,6257,6616,6758,6988,7334,7328,7535,8120,8326,8746,9254,9522,10340,10626,10994,11310,11583,11005,11829,11690,12300,5.20%,2.90%,12.30%
Asia Pacific,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1452,1455,1478,1524,1569,1672,1750,1812,1929,2080,2198,2300,2437,2601,2688,2846,3015,3120,3152,3256,3314,3395,3522,3649,3864,3931,3982,4129,4261,4388,4693,4873,5139,5520,5632,6197,6418,6624,6886,7135,6558,7008,6912,7353,6.40%,2.90%,7.30%
Asia Pacific,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,713,661,662,706,713,719,753,803,860,877,843,904,1063,1111,1258,1435,1532,1817,1873,2070,2176,2350,2463,2609,2752,2827,3006,3205,3066,3148,3426,3452,3607,3733,3890,4143,4208,4371,4424,4449,4447,4821,4778,4948,3.60%,2.90%,4.90%
Asia Pacific,Middle distillates,819,970,1087,1237,1440,1680,1938,2141,2461,2462,2612,2808,2971,3207,3353,3155,3216,3252,3428,3522,3631,3804,4076,4429,4726,5010,5273,5630,6042,6276,6753,7233,7512,7252,7664,7828,7963,8136,8310,8853,9072,9121,9325,9409,9436,9995,10363,10808,10972,11029,11333,11462,11868,12075,11910,10179,10546,10999,12151,10.50%,1.00%,12.10%
Asia Pacific,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2099,2135,2160,2269,2344,2479,2604,2798,3082,3330,3529,3759,4031,4353,4501,4812,5160,5352,5158,5451,5611,5751,5923,6121,6614,6759,6847,7096,7262,7361,7775,8123,8536,8635,8656,8870,8851,9134,9229,9045,8281,8718,9233,9727,5.40%,1.20%,9.70%
Asia Pacific,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1056,1082,1092,1160,1178,1152,1201,1279,1347,1396,1480,1514,1599,1689,1774,1940,2073,2160,2093,2213,2216,2212,2213,2189,2239,2313,2274,2230,2147,2075,2220,2240,2272,2337,2373,2463,2611,2735,2846,2865,1898,1828,1766,2424,37.20%,0.40%,2.40%
Asia Pacific,Fuel oil,1358,1585,1860,2078,2481,3012,3316,3604,4042,3871,3843,3970,4084,4213,4098,3810,3553,3244,3166,2993,2754,2775,2834,3056,3213,3397,3453,3551,3599,3841,3835,3835,3849,3636,3684,3638,3507,3369,3500,3525,3500,3622,3642,3417,3098,3108,3135,3261,3010,2850,2827,2874,2767,2609,2388,2352,2513,2617,2758,5.40%,-0.90%,2.80%
Asia Pacific,Others,458,532,589,688,821,914,866,963,1072,1079,1104,1225,1290,1383,1461,1400,1383,1459,1501,1580,1711,1757,1851,1984,2074,2176,2379,2567,2654,2841,3166,3327,3663,3698,3776,4194,4177,4456,4814,5232,5242,5390,5643,5638,6025,6594,6719,6851,7009,7333,7659,8387,8986,9514,10302,10644,10362,10805,10852,0.40%,4.50%,10.80%
Asia Pacific,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,597,620,663,671,702,786,832,866,945,1016,1091,1158,1234,1350,1408,1570,1631,1691,1767,1840,2010,2040,2172,2258,2357,2444,2565,2681,2667,2775,2900,3017,3043,3179,3369,3483,3875,4148,4385,4504,4410,4614,4644,4878,5.00%,4.40%,4.90%
Asia Pacific,Total Asia Pacific,3299,3860,4409,4991,5933,6963,7632,8356,9432,9292,9491,10125,10573,11126,11267,10530,10269,10095,10326,10378,10487,10839,11377,12258,12969,13624,14308,15248,16008,16904,18035,18942,19961,19611,20450,21150,21392,21946,22881,24226,24571,25121,25945,25791,26094,27817,28542,29666,30245,30734,32160,33349,34615,35508,36184,34180,35250,36110,38061,5.40%,2.30%,38.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,of which: China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Light distillates,33,42,42,45,61,85,110,129,161,186,209,253,272,289,311,259,254,275,303,326,366,390,426,483,511,519,581,658,752,717,780,855,886,906,966,1016,1048,1117,1218,1370,1494,1685,1817,1941,2010,2369,2549,2731,3057,3269,3716,3889,4060,4324,4571,4476,4944,4862,5442,11.90%,5.90%,5.40%
China,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,229,216,228,251,275,320,344,373,409,425,436,507,574,662,619,667,724,744,760,778,803,826,875,942,1071,1111,1199,1263,1402,1412,1591,1738,1863,2143,2236,2601,2699,2791,2978,3125,2921,3280,3021,3391,12.30%,4.70%,3.40%
China,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,38,47,51,52,46,46,54,73,86,83,75,84,90,98,112,131,142,146,188,213,221,242,276,299,383,485,554,539,598,778,811,868,914,1032,1115,1190,1269,1346,1446,1555,1664,1841,2051,11.40%,8.40%,2.00%
China,Middle distillates,74,96,94,103,139,191,249,292,365,421,464,523,552,591,635,425,418,405,423,447,487,524,564,611,649,635,701,794,914,887,1007,1111,1228,1241,1444,1573,1653,1789,1949,2321,2508,2681,2857,3076,3124,3442,3655,3947,4049,4094,4197,4142,4257,4284,4095,3712,3906,3837,4615,20.30%,1.30%,4.60%
China,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,344,341,330,342,362,402,438,479,532,569,557,616,701,819,785,891,985,1078,1083,1257,1377,1451,1580,1738,2066,2238,2392,2548,2761,2761,3005,3196,3453,3503,3506,3538,3403,3440,3378,3128,2928,3132,3362,3787,12.70%,0.80%,3.80%
China,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,77,75,81,85,85,85,85,79,80,78,86,93,96,102,116,125,151,158,187,196,202,209,211,255,271,288,309,315,363,437,459,495,546,588,659,739,817,906,967,784,774,476,828,74.00%,4.30%,0.80%
China,Fuel oil,80,104,102,111,150,207,301,336,394,454,497,555,583,719,645,716,664,640,621,612,599,632,644,663,690,657,662,635,724,687,673,706,721,736,762,766,771,758,889,951,899,954,906,724,662,666,588,560,564,584,591,558,530,532,574,602,648,676,913,35.00%,4.90%,0.90%
China,Others,29,35,36,39,51,72,94,107,138,155,172,203,217,220,237,243,226,230,240,258,282,300,332,359,374,392,447,504,514,673,760,893,1095,1185,1146,1300,1290,1480,1681,2047,1915,2003,2102,2079,2369,2830,2839,2823,2894,3071,3386,3708,4157,4502,5075,5613,5390,5595,5606,0.20%,6.80%,5.60%
China,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,35,38,46,47,70,88,93,100,107,110,130,140,197,233,293,323,345,425,428,486,488,551,607,674,677,759,789,731,754,791,803,798,871,998,1120,1310,1456,1531,1539,1507,1698,1675,1867,11.50%,7.90%,1.90%
China,Total China,215,277,273,298,401,554,753,865,1058,1217,1342,1534,1625,1819,1827,1643,1562,1550,1586,1643,1734,1846,1965,2116,2224,2204,2392,2591,2904,2965,3220,3566,3930,4068,4318,4655,4762,5144,5738,6690,6816,7323,7681,7819,8166,9307,9630,10061,10563,11018,11890,12297,13003,13641,14316,14404,14888,14970,16577,10.70%,4.60%,16.50%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,of which: India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,Light distillates,21,21,21,24,33,35,63,67,73,69,73,82,88,92,96,87,108,110,108,123,126,131,136,144,157,164,164,160,148,155,187,206,265,322,380,399,415,426,425,480,472,503,518,547,541,548,574,611,630,655,760,808,807,844,878,826,866,900,962,6.80%,4.30%,1.00%
India,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,36,39,42,46,51,56,60,68,77,82,82,82,86,92,104,111,117,124,132,145,156,168,174,182,192,204,227,244,285,317,330,349,379,414,475,520,569,606,653,589,647,701,734,4.70%,6.80%,0.70%
India,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,72,72,66,77,74,76,76,76,80,82,82,78,62,62,84,94,148,198,248,254,259,258,251,298,279,299,291,303,256,231,243,262,250,240,285,288,238,238,225,237,218,199,227,14.30%,-1.00%,0.20%
India,Middle distillates,81,90,92,108,128,126,203,214,225,229,237,253,277,302,328,344,364,394,419,449,487,518,536,603,660,683,698,745,771,830,888,989,1037,1084,1143,1105,1061,1068,1053,1092,1110,1165,1252,1351,1438,1517,1599,1684,1683,1693,1772,1846,1876,1955,1964,1610,1726,1904,2010,5.60%,1.80%,2.00%
India,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,231,241,259,277,295,323,343,348,403,447,464,482,527,549,597,632,725,757,781,833,811,784,791,777,833,834,877,954,1052,1138,1216,1299,1404,1408,1416,1491,1571,1627,1701,1728,1478,1585,1740,1826,4.90%,2.60%,1.80%
India,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113,123,135,142,154,164,175,188,200,212,219,215,218,222,233,257,263,280,304,310,294,276,276,277,259,276,288,297,299,299,301,300,279,274,276,280,274,249,254,235,132,140,164,184,12.40%,-3.90%,0.20%
India,Fuel oil,55,64,71,73,80,77,90,101,107,105,107,104,107,118,131,134,134,130,137,142,144,145,148,154,161,166,168,171,171,183,199,208,210,223,233,224,239,237,229,241,241,228,232,228,222,199,178,147,117,107,113,136,122,120,114,104,111,124,121,-2.70%,0.30%,0.10%
India,Others,96,107,105,119,151,151,60,66,69,62,60,64,70,75,79,78,91,93,101,109,139,150,154,169,186,199,206,224,227,249,311,303,324,342,410,551,587,652,727,762,803,876,960,975,1056,1073,1152,1260,1314,1411,1536,1785,1949,2086,2224,2198,2139,2280,2354,3.20%,6.00%,2.30%
India,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,15,18,22,28,37,45,45,60,69,78,86,98,105,117,132,144,160,178,208,253,279,299,332,366,380,387,425,442,457,490,534,548,558,613,661,749,857,971,1046,1079,1096,1098,1116,1.70%,7.20%,1.10%
India,Total India,252,282,289,324,392,390,416,447,474,464,477,503,542,588,634,643,697,728,765,823,896,944,974,1069,1164,1212,1235,1300,1316,1417,1585,1705,1835,1971,2166,2279,2302,2383,2434,2576,2625,2772,2963,3100,3257,3337,3503,3702,3743,3865,4181,4574,4754,5004,5179,4738,4841,5209,5446,4.60%,3.80%,5.40%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,of which: Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Light distillates,320,390,467,551,688,820,903,996,1138,1123,1110,1249,1286,1307,1276,1135,1071,1039,1088,1081,1093,1134,1182,1232,1271,1219,1259,1339,1355,1454,1551,1578,1643,1625,1701,1733,1716,1759,1787,1789,1812,1792,1765,1603,1625,1679,1608,1591,1615,1553,1586,1537,1558,1485,1473,1352,1393,1319,1287,-2.40%,-2.20%,1.30%
Japan,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,596,611,611,624,622,635,651,666,685,727,768,792,811,826,866,880,909,936,955,982,1003,1014,1028,1036,1053,1062,1048,1031,985,991,1000,974,975,948,915,905,895,881,864,842,777,765,758,755,-0.30%,-2.30%,0.80%
Japan,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,539,460,428,464,459,458,483,516,547,544,451,467,528,529,589,671,668,708,670,719,730,702,731,751,737,750,744,734,617,634,679,634,616,667,637,682,642,677,620,631,575,628,562,532,-5.30%,-2.20%,0.50%
Japan,Middle distillates,295,363,425,488,589,714,792,918,1078,1061,1080,1175,1188,1266,1267,1233,1225,1197,1303,1305,1350,1392,1482,1596,1654,1719,1790,1825,1856,1909,1976,2032,1999,1960,1986,1979,1968,1938,1922,1875,1892,1774,1634,1513,1393,1400,1356,1370,1360,1329,1291,1298,1308,1283,1263,1102,1105,1123,1153,2.70%,-1.60%,1.20%
Japan,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,748,741,727,772,783,809,845,907,992,1043,1109,1163,1183,1200,1243,1273,1295,1284,1246,1260,1245,1230,1204,1188,1170,1150,1081,1005,925,843,846,823,826,825,808,789,787,783,782,772,725,733,737,718,-2.60%,-1.40%,0.70%
Japan,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,486,485,470,531,522,541,548,576,604,611,611,628,642,656,666,703,736,715,715,726,735,738,734,735,705,741,693,630,588,550,555,532,544,535,522,502,511,525,501,492,377,372,386,435,12.90%,-2.00%,0.40%
Japan,Fuel oil,906,1061,1266,1401,1728,2131,2284,2459,2754,2507,2449,2429,2423,2331,2237,1861,1688,1479,1449,1340,1179,1118,1150,1208,1201,1276,1237,1235,1103,1255,1117,1055,975,902,882,829,725,671,799,707,734,715,719,765,501,487,618,862,683,575,473,406,318,304,244,227,259,286,245,-14.30%,-9.70%,0.20%
Japan,Others,206,252,292,358,434,491,513,561,626,632,642,691,725,791,838,772,764,796,784,809,843,855,895,943,977,976,1075,1088,1107,1086,1121,1142,1149,1118,1128,1149,1119,1081,1087,1092,1112,1082,1091,1098,997,988,956,957,947,922,885,862,899,867,865,732,728,776,680,-12.30%,-3.30%,0.70%
Japan,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,454,473,498,469,485,501,506,525,555,580,598,618,627,636,622,633,645,635,612,616,635,614,604,596,584,601,603,583,567,533,523,525,547,520,502,477,460,470,454,442,397,404,418,402,-3.80%,-2.50%,0.40%
Japan,Total Japan,1727,2066,2450,2798,3439,4156,4491,4933,5596,5323,5281,5545,5622,5695,5617,5001,4749,4511,4625,4534,4465,4499,4709,4979,5103,5191,5362,5487,5421,5704,5765,5806,5766,5606,5696,5691,5529,5449,5595,5464,5549,5363,5209,4978,4516,4555,4537,4780,4605,4379,4235,4103,4084,3939,3846,3412,3485,3504,3366,-3.90%,-3.10%,3.40%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,Light distillates,8729,9383,10005,10694,11490,12219,12969,13891,14867,14805,15178,15975,16498,17737,17648,16885,16655,16597,16830,17042,17258,17828,18373,18922,19419,19637,19544,19973,20130,20748,21389,21822,22576,22995,23364,23576,23961,24509,24884,25555,25892,26175,26483,25934,26040,26760,26646,27143,27836,28193,29200,29830,30386,30674,30799,27781,30187,30327,31151,2.70%,1.10%,31.10%
World,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14564,14459,14459,14580,14802,15047,15449,15907,16337,16724,16960,16923,17107,17275,17639,18054,18352,18722,19044,19222,19210,19515,19960,20145,20556,20722,20898,21053,20760,20871,21129,21121,21500,22092,22327,23090,23645,23997,24383,24589,21608,23530,23890,24616,3.00%,1.10%,24.60%
World,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2322,2196,2138,2250,2239,2211,2379,2467,2584,2695,2676,2621,2867,2855,3109,3335,3470,3854,3950,4142,4367,4446,4549,4739,4999,5170,5277,5430,5173,5170,5631,5525,5643,5744,5866,6110,6185,6389,6291,6210,6174,6657,6437,6535,1.50%,1.30%,6.50%
World,Middle distillates,8924,9632,10416,11427,12419,13515,14388,15506,16745,16313,16661,17827,18733,19693,20025,19109,18801,18490,18669,19121,19456,20200,20740,21364,21750,22156,22353,22495,22702,23107,23730,24797,25540,25571,26298,26893,27444,27467,28113,29411,30150,30672,31230,31333,30268,31605,32209,32573,33343,33595,34186,34182,34937,35505,35391,30043,32195,34047,35301,3.70%,0.60%,35.20%
World,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14759,14551,14241,14342,14648,14977,15598,15886,16330,16557,16860,17141,17240,17366,17641,18062,18860,19439,19430,19935,20377,21030,21169,21854,22942,23434,23996,24555,24838,24108,25194,25772,26112,26681,26879,27171,26818,27266,27635,27425,25253,26861,27801,27960,0.60%,0.50%,27.90%
World,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4350,4250,4249,4327,4474,4479,4602,4854,5034,5192,5295,5212,5255,5335,5466,5668,5936,6102,6141,6363,6517,6414,6297,6258,6469,6716,6676,6676,6495,6160,6411,6437,6460,6662,6716,7016,7364,7670,7870,7966,4790,5335,6245,7341,17.50%,1.00%,7.30%
World,Fuel oil,8232,8919,9584,10269,11350,12812,13496,14491,15818,15398,14702,15707,16019,16442,16439,15532,14434,13271,12435,12205,11647,12006,11909,12173,12303,12361,12247,11876,11685,11743,11299,11055,11105,11053,10608,10349,10117,9731,9837,9955,9980,9821,9689,9434,8775,8674,8570,8610,8276,8089,7846,7901,7804,7384,7021,6556,6981,7284,7365,1.10%,-1.20%,7.30%
World,Others,5000,5381,5637,6141,6709,7131,7328,7982,8635,8753,8471,8869,9273,9504,10217,9884,9714,9697,10024,10508,10932,10989,11511,11918,12079,12045,12296,12944,12735,13230,13633,13844,14504,14428,15203,15835,15998,16544,17022,17926,18117,18443,18810,18581,18842,19784,20151,20442,20647,21017,21535,22768,23597,24401,25012,25067,25368,26025,26404,1.50%,2.50%,26.30%
World,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3720,3877,4065,4149,4528,4786,4802,5110,5311,5451,5283,5571,5800,5876,6179,6553,6670,6889,6944,7457,7794,7803,8263,8316,8616,8787,9030,9338,9337,9702,10321,10786,10936,11468,11739,11995,12726,13157,13777,13825,13758,14177,14249,14703,3.20%,2.50%,14.70%
World,Total World,30885,33315,35642,38530,41968,45676,48181,51869,56064,55269,55012,58378,60522,63375,64329,61411,59603,58054,57958,58876,59294,61023,62534,64377,65551,66198,66440,67288,67251,68828,70051,71517,73725,74046,75473,76654,77520,78250,79856,82847,84140,85111,86214,85282,83925,86822,87576,88768,90101,90893,92767,94680,96723,97964,98223,89448,94732,97683,100221,2.60%,1.10%,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
