COUNTRY,FLOW,Hard coal,Brown coal,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Peat,Crude/NGL/feedstocks/non-crude,Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Biogasoline,Biodiesels,Other liquid biofuels,Charcoal
Lebanon,NCV of imports,x,x,27675.00,28200.00,27675.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lebanon,NCV of exports,x,x,27675.00,28200.00,27675.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lebanon,NCV of coke ovens,x,x,27675.00,28200.00,27675.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lebanon,NCV of blast furnaces,x,x,27675.00,28200.00,27675.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lebanon,NCV in main activity producers,x,x,26700.00,28200.00,27675.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lebanon,NCV in industry,x,x,27675.00,28200.00,27675.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lebanon,NCV for other uses,x,x,26700.00,28200.00,27675.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lebanon,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.30,11.00,7.50,6.50,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,7.00,7.92,7.07,7.80,x
Libya,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42998.00,42998.00,44799.00,41868.00,41868.00,48100.00,49400.00,47300.00,44800.00,44800.00,44800.00,44600.00,43800.00,43300.00,40200.00,45000.00,43000.00,42000.00,39000.00,40000.00,32000.00,40000.00,26800.00,36800.00,36800.00,30800.00
Libya,NCV of production,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42998.00,42998.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV of other sources,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV of imports,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42998.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV of exports,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42998.00,42998.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV of coke ovens,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV of blast furnaces,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV in main activity producers,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV in industry,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,NCV for other uses,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Libya,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.58,11.00,7.50,6.50,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,7.00,7.92,7.07,7.80,x
Lithuania,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42640.00,41910.00,44799.00,25121.00,27500.00,49500.00,49500.00,46460.00,43950.00,44000.00,43000.00,43200.00,43000.00,42780.00,39980.00,44000.00,43600.00,41900.00,41820.00,40000.00,32650.00,40000.00,26800.00,36800.00,36800.00,30800.00
Lithuania,NCV of production,x,x,22831.00,22831.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,42640.00,41910.00,44799.00,25121.00,27500.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV of other sources,x,x,22831.00,22831.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV of imports,x,x,25121.00,25121.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,42640.00,41910.00,44799.00,25121.00,27500.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV of exports,x,x,25121.00,25121.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,42640.00,41910.00,44799.00,25121.00,27500.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV of coke ovens,x,x,25121.00,25121.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV of blast furnaces,x,x,25121.00,25121.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV in main activity producers,x,x,25121.00,25121.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV in industry,x,x,25121.00,25121.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,NCV for other uses,x,x,25121.00,25121.00,25120.00,14654.00,14650.00,29000.00,29300.00,28200.00,38000.00,15000.00,11720.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Lithuania,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.30,10.01,7.50,13.00,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,7.00,7.92,7.07,7.80,x
Former Yugoslav Republic of Macedonia,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42799.00,45217.00,43801.00,41868.00,41868.00,60350.00,49500.00,46682.00,44000.00,44000.00,43000.00,43677.00,43000.00,42600.00,40000.00,44008.00,43600.00,42000.00,40201.00,40000.00,30988.00,40000.00,26800.00,36800.00,36800.00,30800.00
Former Yugoslav Republic of Macedonia,NCV of production,x,x,23547.00,23547.00,23547.00,8893.00,7842.00,29000.00,26900.00,28200.00,38000.00,20000.00,9760.00,x,42799.00,45217.00,43801.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV of other sources,x,x,23547.00,23547.00,23547.00,8893.00,7842.00,29000.00,26900.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV of imports,x,x,23810.00,26880.00,28256.00,18228.00,13243.00,29000.00,27992.00,28200.00,38000.00,20000.00,8511.00,x,42799.00,45217.00,43801.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV of exports,x,x,30132.00,26227.00,30132.00,16902.00,10807.00,29000.00,26571.00,28200.00,38000.00,20000.00,9760.00,x,42799.00,45217.00,43801.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV of coke ovens,x,x,30308.00,30308.00,30308.00,9253.00,9253.00,29000.00,26900.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV of blast furnaces,x,x,30308.00,30308.00,30308.00,9253.00,9253.00,29000.00,26900.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV in main activity producers,x,x,23128.00,23128.00,23128.00,8231.00,7793.00,29000.00,26900.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV in industry,x,x,23810.00,26878.00,27527.00,18209.00,13352.00,29000.00,27992.00,28200.00,38000.00,20000.00,8027.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,NCV for other uses,x,x,23810.00,26878.00,27891.00,18209.00,13352.00,29000.00,25077.00,28200.00,38000.00,20000.00,8511.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslav Republic of Macedonia,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.42,10.01,7.50,6.50,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,7.00,7.92,7.07,7.80,x
Malaysia,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,43333.00,44343.00,42538.00,41868.00,42119.00,48100.00,49400.00,45575.00,43991.00,43961.00,44800.00,43208.00,43208.00,42496.00,41533.00,44129.00,43208.00,42119.00,41826.00,43333.00,36383.00,42496.00,26800.00,36800.00,36800.00,28888.80
Malaysia,NCV of production,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,43333.00,44343.00,41868.00,41868.00,42119.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV of other sources,x,x,26700.00,28200.00,26394.00,18900.00,11900.00,29307.60,28200.00,26376.80,38000.00,19636.10,9525.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV of imports,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,42622.00,44343.00,42538.00,41868.00,42119.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV of exports,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,43333.00,44343.00,41868.00,41868.00,42119.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV of coke ovens,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV of blast furnaces,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV in main activity producers,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV in industry,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,NCV for other uses,x,x,22441.00,22441.00,26394.00,11283.40,11262.00,29307.60,26377.00,26376.80,38000.00,19636.10,9525.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malaysia,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.60,11.00,7.50,6.50,7.50,8.00,16.85,11.76,8.55,9.05,7.93,7.91,7.90,7.50,6.60,8.50,7.00,7.09,6.08,7.00,5.50,6.50,7.92,7.07,7.80,x
Malta,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42161.00,42705.00,44799.00,41868.00,41868.00,49500.00,49500.00,46000.00,44000.00,44000.00,43000.00,43000.00,43000.00,42600.00,40000.00,44000.00,43600.00,42000.00,39000.00,40000.00,32000.00,40000.00,26800.00,36800.00,36800.00,30800.00
Malta,NCV of production,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV of other sources,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV of imports,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV of exports,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV of coke ovens,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV of blast furnaces,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV in main activity producers,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV in industry,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,NCV for other uses,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Malta,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.30,11.00,7.50,6.50,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,7.00,7.92,7.07,7.80,x
Republic of Moldova,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42077.00,41910.00,44799.00,41868.00,41868.00,49500.00,49500.00,46000.00,44000.00,44000.00,43000.00,43000.00,43000.00,42600.00,40000.00,44000.00,43600.00,42000.00,39000.00,40000.00,32000.00,40000.00,26800.00,36800.00,36800.00,30800.00
Republic of Moldova,NCV of production,x,x,22831.00,22831.00,22831.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,42077.00,41910.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV of other sources,x,x,22831.00,22831.00,22831.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV of imports,x,x,18581.00,18581.00,18581.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,42077.00,41910.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV of exports,x,x,18581.00,18581.00,18581.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,42077.00,41910.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV of coke ovens,x,x,18581.00,18581.00,18581.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV of blast furnaces,x,x,18581.00,18581.00,18581.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV in main activity producers,x,x,18581.00,18581.00,18581.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV in industry,x,x,18581.00,18581.00,18581.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,NCV for other uses,x,x,18581.00,18581.00,18581.00,14654.00,14654.00,29000.00,25121.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Republic of Moldova,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.30,10.01,7.50,13.00,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,7.00,7.92,7.07,7.80,x
Mongolia,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42161.00,42705.00,41868.00,41868.00,41868.00,48100.00,49400.00,47300.00,44800.00,44800.00,44800.00,44600.00,43800.00,43300.00,40200.00,45000.00,43000.00,42000.00,39000.00,40000.00,32000.00,40000.00,26800.00,36800.00,36800.00,30800.00
Mongolia,NCV of production,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV of other sources,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV of imports,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV of exports,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,42161.00,42705.00,41868.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV of coke ovens,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV of blast furnaces,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV in main activity producers,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV in industry,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,NCV for other uses,x,x,26700.00,28200.00,28596.00,18900.00,14403.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Mongolia,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.30,11.00,7.50,6.50,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,7.00,7.92,7.07,7.80,x
Montenegro,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42747.00,45217.00,42496.00,41868.00,41868.00,49500.00,49500.00,46000.00,44000.00,44000.00,43000.00,43000.00,43000.00,42600.00,40000.00,44000.00,43600.00,42000.00,39000.00,40000.00,32000.00,40400.00,..,..,..,..
Montenegro,NCV of production,x,x,23547.00,23547.00,23547.00,20579.00,9260.00,29000.00,26900.00,28200.00,38000.00,17580.00,9760.00,x,42747.00,45217.00,42496.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV of other sources,x,x,23547.00,23547.00,23547.00,20579.00,9260.00,29000.00,26900.00,28200.00,38000.00,17580.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV of imports,x,x,25089.00,30685.00,22799.00,17510.00,11416.00,29586.00,28700.00,28200.00,38000.00,15890.00,9760.00,x,42747.00,45217.00,42496.00,41868.00,41868.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV of exports,x,x,24583.00,30132.00,22959.00,19857.00,9248.00,29000.00,29685.00,28200.00,38000.00,15844.00,9760.00,x,0.00,0.00,0.00,0.00,0.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV of coke ovens,x,x,30308.00,30308.00,30308.00,9253.00,9210.00,29000.00,26900.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV of blast furnaces,x,x,30308.00,30308.00,30308.00,9253.00,9210.00,29000.00,28730.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV in main activity producers,x,x,23128.00,23128.00,24096.00,18284.00,9210.00,29000.00,26900.00,28200.00,38000.00,16867.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV in industry,x,x,24934.00,26544.00,22778.00,19245.00,11680.00,29762.00,28529.00,28200.00,38000.00,17862.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,NCV for other uses,x,x,25259.00,25946.00,22880.00,18601.00,9210.00,30157.00,28432.00,28200.00,38000.00,17580.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Montenegro,Barrels per tonne,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.42,10.01,7.50,6.50,7.50,8.00,16.85,11.60,8.53,8.90,7.93,7.93,7.74,7.46,6.66,8.50,7.00,7.09,6.08,7.00,5.50,0.00,x,x,x,x
Morocco,Average net calorific value,x,x,x,x,x,x,x,x,x,x,x,x,x,x,42460.00,42998.00,44799.00,41868.00,38854.00,48100.00,49400.00,47300.00,44800.00,44800.00,44800.00,44600.00,43800.00,43300.00,40200.00,45000.00,43000.00,42000.00,39000.00,40000.00,32000.00,40000.00,26800.00,36800.00,36800.00,30800.00
Morocco,NCV of production,x,x,23446.00,23446.00,23446.00,18900.00,11900.00,27214.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,38937.00,42998.00,41868.00,41868.00,38854.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Morocco,NCV of other sources,x,x,26700.00,28200.00,25800.00,18900.00,11900.00,29000.00,28200.00,28200.00,38000.00,20000.00,9760.00,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
