iso,CEDS_grd_sector,VOC01,VOC02,VOC03,VOC04,VOC05,VOC06,VOC07,VOC08,VOC09,VOC12,VOC13,VOC14,VOC15,VOC16,VOC17,VOC18,VOC19,VOC20,VOC21,VOC22,VOC23,VOC24,VOC25
mys,RCO,0.101472691,0.075154576,0.021202261,0.006708448,0.014841395,0.013624043,0.008899018,0.074952014,0.064291869,0.081901808,0.101663263,0.044364411,0.01320847,2.11E-06,0.010205236,0,0.052554185,0,0.012956721,0.045523294,0.008657528,0.247797191,1.95E-05
myt,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nam,RCO,0.101966328,0.07545124,0.021282369,0.006732201,0.014899936,0.013745571,0.004443316,0.075253036,0.064585799,0.082264607,0.102108266,0.044557742,0.013268635,9.37E-06,0.010253702,0,0.052767061,0,0.013008895,0.045777227,0.008745361,0.248794095,8.52E-05
ncl,RCO,0.102321987,0.07574368,0.021402632,0.006843026,0.015106498,0.013784308,0.000424901,0.075545109,0.064818078,0.082567202,0.102529451,0.044746016,0.013315981,5.55E-06,0.010290424,0,0.052971576,0,0.013096013,0.045921463,0.008754545,0.249757572,5.40E-05
ner,RCO,0.101776585,0.075433219,0.021294995,0.006741112,0.014887336,0.013651124,0.005680601,0.0752056,0.064504736,0.082168202,0.10199407,0.04450308,0.013253118,0,0.010235198,0,0.052721207,0,0.012997318,0.045652193,0.008672625,0.248622727,4.95E-06
nfk,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nga,RCO,0.101722139,0.075349748,0.021253825,0.006723017,0.014879951,0.013640899,0.006404877,0.075151616,0.064451633,0.082110105,0.101923513,0.044479082,0.013241419,0,0.010230676,0,0.052696105,0,0.012991334,0.045625568,0.00866522,0.248459274,0
nic,RCO,0.101755766,0.075359083,0.021256218,0.006723592,0.01488223,0.013659362,0.006164265,0.075160046,0.0644693,0.082128577,0.101944855,0.04448748,0.013245099,9.04E-07,0.010233271,0,0.052702892,0,0.012992849,0.045648346,0.008680431,0.248489599,1.58E-05
niu,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,RCO,0.018443433,0.019586361,0.084807666,0.17501348,0.303804886,0.038996054,0.003175923,0.014484614,0.014211682,0.016652654,0.105933018,0.055176595,0.002881348,0.000228425,0.001816903,0,0.008181697,0,0.076472907,0.00931241,0.003038322,0.045674881,0.002106743
nor,RCO,0.102564024,0.074593575,0.021190195,0.006853924,0.014941156,0.015224838,0.005059812,0.074260067,0.064655351,0.082013107,0.101717396,0.044339929,0.013273169,0.000185181,0.010284758,0,0.052017454,0,0.012886774,0.046848373,0.009927969,0.245452139,0.001710807
npl,RCO,0.101517048,0.075698281,0.021554854,0.006884952,0.014851592,0.013618362,0.006122396,0.075175506,0.064514795,0.082122325,0.101909321,0.044426457,0.013252591,5.99E-07,0.010209946,0,0.052586243,0,0.012964908,0.045536298,0.008651596,0.248396405,5.52E-06
nru,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,RCO,0.032172778,0.165071048,0.108504759,0.061017339,0.019531847,0.009003875,0.003331873,0.071766389,0.074819934,0.075785304,0.089660243,0.026912481,0.013960028,0,0.00301469,0,0.015217489,0,0.007235257,0.01617549,0.004915285,0.198567633,0.003336257
omn,RCO,0.091035963,0.063108719,0.03028339,0.033708245,0.06189512,0.021819877,0.004183254,0.062942946,0.056562174,0.071167628,0.102031443,0.046014561,0.011596941,0.000503385,0.009072036,0,0.044135451,0,0.023088477,0.04312399,0.010987997,0.208096178,0.004642224
pak,RCO,0.098741484,0.072464486,0.023850224,0.014136359,0.027815,0.015410895,0.003700611,0.072273812,0.062387924,0.079341271,0.102272719,0.04505034,0.012813728,7.89E-05,0.009917763,0,0.050678131,0,0.015828928,0.044647636,0.008917789,0.238944831,0.000727204
pan,RCO,0.101744893,0.075347005,0.021254084,0.006722936,0.014880294,0.013663511,0.006281171,0.075150195,0.064462218,0.08211842,0.101929808,0.044485214,0.013244473,0,0.01023168,0,0.052695471,0,0.012990764,0.045645809,0.008679583,0.248452565,1.99E-05
pcn,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per,RCO,0.101658509,0.075378063,0.021327599,0.006767115,0.014855139,0.013712201,0.006745184,0.075075128,0.064450826,0.082070749,0.101856439,0.044432526,0.013240056,9.74E-06,0.010223132,0,0.052602325,0,0.012969083,0.045643437,0.008726268,0.248162196,9.43E-05
phl,RCO,0.101760654,0.075324742,0.021246655,0.006720964,0.014875261,0.01369482,0.006312586,0.075126198,0.064462476,0.082112474,0.101921904,0.044477128,0.013243502,6.32E-06,0.010233756,0,0.052679025,0,0.012986844,0.045671277,0.008708783,0.248377237,5.74E-05
plw,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
png,RCO,0.101034384,0.076923734,0.022552797,0.007429258,0.014819543,0.01357876,0.00352068,0.075369964,0.064820577,0.082294018,0.102038474,0.044336334,0.013309681,3.23E-06,0.01016098,0,0.052320618,0,0.012910035,0.045331609,0.008627133,0.248588746,2.94E-05
pol,RCO,0.098290011,0.078861152,0.024947062,0.009195224,0.015424861,0.013341242,0.009578441,0.074750098,0.0646106,0.081493698,0.101097497,0.043592225,0.013252433,5.02E-06,0.009884655,0,0.050888013,0,0.012806231,0.044108956,0.008405025,0.245421362,4.62E-05
pri,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk,RCO,0.091393889,0.080039201,0.032373784,0.020295151,0.030014883,0.015542838,0.00770837,0.07098323,0.062839176,0.077916205,0.100598679,0.043143595,0.012853594,0.000171646,0.009163303,0,0.046314182,0,0.015600674,0.04177445,0.008887882,0.230802304,0.001582963
prt,RCO,0.103160836,0.072448553,0.021207093,0.008202587,0.017366859,0.01776683,0.005518303,0.072262122,0.064361197,0.08114468,0.101232068,0.044177342,0.013193104,0.000470124,0.010309731,0,0.050667348,0,0.013244111,0.04836957,0.011736049,0.238894362,0.004267129
pry,RCO,0.08878415,0.063326083,0.031609013,0.036571867,0.066945207,0.020388478,0.002961037,0.063159603,0.055623082,0.070359641,0.102626753,0.046481636,0.011414337,0.000283991,0.008882087,0,0.044287286,0,0.024362492,0.041115232,0.009386956,0.208812312,0.002618754
pse,RCO,0.146311636,0.027014639,0.007619938,0.002410516,0.005334909,0.093269002,0.00579568,0.02694354,0.071663006,0.074522399,0.085097383,0.03515849,0.014279625,0.009469233,0.013137378,0,0.018892677,0,0.004657627,0.108734289,0.073283214,0.089078536,0.087326284
pyf,RCO,0.102328315,0.075737478,0.021409025,0.006860685,0.015138012,0.013798562,0.000335032,0.075538391,0.064819897,0.082566609,0.102536295,0.044750853,0.013316743,7.12E-06,0.010290449,0,0.052967285,0,0.013102999,0.045929923,0.008762643,0.24973794,6.57E-05
qat,RCO,0.097914442,0.070811992,0.024941,0.017491172,0.033654686,0.016951601,0.001156305,0.070625858,0.061594978,0.078116754,0.102414951,0.045285907,0.012645188,0.000199852,0.009814398,0,0.049522625,0,0.017066804,0.044827459,0.009624458,0.233496579,0.001842991
reu,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rou,RCO,0.097576916,0.074634185,0.025320992,0.014569994,0.026961596,0.014803655,0.002927798,0.072753149,0.062765764,0.079555798,0.102204015,0.044764434,0.012884668,3.21E-05,0.009808449,0,0.050355745,0,0.015561298,0.043912455,0.008518491,0.239792083,0.000296436
rus,RCO,0.081726643,0.05966239,0.036586824,0.049766363,0.090026366,0.020770272,0.001066148,0.059504987,0.051555834,0.065500542,0.103520329,0.04767662,0.010587219,0.000102206,0.008202457,0,0.04172483,0,0.029609458,0.03712145,0.007617603,0.19673029,0.000941168
rwa,RCO,0.102078167,0.075744313,0.021422209,0.006794772,0.014929685,0.013699508,0.002339829,0.075453688,0.064729042,0.082442062,0.102326107,0.044641377,0.013297844,1.40E-06,0.01026625,0,0.052872135,0,0.013034741,0.045791614,0.008704517,0.249417864,1.29E-05
sau,RCO,0.087207259,0.064024946,0.031955968,0.036971242,0.067676551,0.018555484,0.006827041,0.063856618,0.055106749,0.070086765,0.102627055,0.046546238,0.011318414,6.67E-05,0.008759733,0,0.044776069,0,0.024629511,0.039418794,0.007857104,0.211116764,0.000615011
srb,RCO,0.096429845,0.079863432,0.027579491,0.012775209,0.019960998,0.014025529,0.004386654,0.073963494,0.064398247,0.080767791,0.10138838,0.043610889,0.013196699,5.26E-05,0.009689444,0,0.049637189,0,0.013705315,0.043490757,0.008552514,0.242039985,0.000485494
sdn,RCO,0.101670954,0.075308093,0.021242092,0.006719193,0.014871685,0.013637537,0.006924176,0.075110048,0.064418282,0.08206685,0.101869582,0.044455315,0.013234659,4.44E-07,0.010225373,0,0.052667106,0,0.012984263,0.045604497,0.00866353,0.248322311,4.01E-06
sen,RCO,0.101533147,0.075162665,0.021201013,0.006706336,0.014842891,0.013658256,0.008503056,0.074964944,0.064319743,0.081932258,0.101698516,0.044379726,0.013214081,5.45E-06,0.010210758,0,0.052565218,0,0.012959048,0.045565831,0.008684366,0.247842103,5.06E-05
sgp,RCO,0.101472691,0.075154576,0.021202261,0.006708448,0.014841395,0.013624043,0.008899018,0.074952014,0.064291869,0.081901808,0.101663263,0.044364411,0.01320847,2.11E-06,0.010205236,0,0.052554185,0,0.012956721,0.045523294,0.008657528,0.247797191,1.95E-05
shn,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sjm,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,RCO,0.10231652,0.075739488,0.021400384,0.006843624,0.015106681,0.013783794,0.000478108,0.075541436,0.064814787,0.082562693,0.102522756,0.044744726,0.01331569,5.79E-06,0.010289186,0,0.052968587,0,0.013095886,0.045918765,0.008753772,0.24974346,5.39E-05
sle,RCO,0.102027212,0.075811598,0.021486851,0.006829752,0.014920079,0.01370128,0.002365935,0.075447392,0.06473838,0.082436833,0.102311756,0.044624334,0.013299334,2.64E-06,0.010261039,0,0.052838968,0,0.013026659,0.045773998,0.008707433,0.249365142,2.34E-05
slv,RCO,0.101927017,0.075497789,0.021295586,0.006736226,0.014909189,0.01367172,0.004423498,0.075299296,0.064580482,0.082273488,0.102125999,0.04456735,0.01326787,4.30E-07,0.010251209,0,0.052799642,0,0.013016862,0.045719416,0.008685434,0.248947531,3.97E-06
smr,RCO,0.082592676,0.058466839,0.036112621,0.049278311,0.089069018,0.022527212,0.004476267,0.058261989,0.051620244,0.065170206,0.102726239,0.047254481,0.010587619,0.000324167,0.008247886,0,0.040813486,0,0.029211931,0.038502249,0.009117531,0.192649498,0.002989528
som,RCO,0.101839746,0.075503764,0.021327888,0.006756365,0.014895244,0.013665454,0.004958614,0.075256177,0.064553092,0.082227188,0.102063459,0.044532865,0.013261944,1.13E-06,0.010242333,0,0.052750232,0,0.013004682,0.04568345,0.008682493,0.248783443,1.04E-05
spm,RCO,0.091457182,0.065695765,0.030153715,0.031229719,0.05685148,0.02030517,0.002825453,0.064748408,0.057571189,0.072509213,0.102204337,0.045837553,0.01180468,0.000376557,0.009130032,0,0.045092629,0,0.022011618,0.042751364,0.010230645,0.213709688,0.003503603
stp,RCO,0.102024371,0.07582133,0.021494928,0.006834293,0.014919755,0.013701965,0.002340728,0.075448789,0.06474124,0.082438371,0.102313104,0.04462368,0.013299885,2.64E-06,0.010260654,0,0.052836835,0,0.013026022,0.045773176,0.008707918,0.249365871,2.44E-05
sur,RCO,0.102091006,0.075007623,0.021180939,0.006747518,0.014908662,0.014257979,0.005842518,0.074809863,0.064526043,0.082077811,0.101855071,0.044437096,0.013253664,7.20E-05,0.010255652,0,0.052456285,0,0.012956303,0.046116737,0.009156168,0.247330565,0.000660516
svk,RCO,0.092307957,0.081135427,0.032480526,0.019242922,0.027633083,0.015751514,0.004313168,0.071502926,0.063535883,0.078551514,0.100582085,0.042968352,0.012979638,0.000222572,0.009220984,0,0.046348969,0,0.015018625,0.042314841,0.009291474,0.232544934,0.002052605
svn,RCO,0.086480882,0.061838957,0.033292816,0.040929379,0.074332972,0.021078821,0.004329364,0.061454111,0.054248639,0.068530903,0.102530009,0.046654834,0.011128354,0.000298174,0.008644259,0,0.042988845,0,0.025957378,0.040131815,0.009281955,0.203117546,0.002749986
swe,RCO,0.102523022,0.074558636,0.021173042,0.006856376,0.014964522,0.015198707,0.005399582,0.07424613,0.064624012,0.081982672,0.101690453,0.044331223,0.013267531,0.000181936,0.010281051,0,0.052015154,0,0.012891674,0.046814711,0.009904499,0.245413724,0.001681342
swz,RCO,0.102024261,0.075821563,0.021495121,0.006834395,0.014919697,0.013702009,0.002340259,0.075448815,0.064741299,0.082438474,0.102313175,0.044623734,0.01329986,2.65E-06,0.010260619,0,0.0528367,0,0.013026009,0.045773121,0.008707957,0.249365871,2.44E-05
syc,RCO,0.10202507,0.075820164,0.021493865,0.0068337,0.014919831,0.013701967,0.002341354,0.075448821,0.064741031,0.082438445,0.102313285,0.044623978,0.013299829,2.61E-06,0.010260686,0,0.052837227,0,0.013026144,0.045773394,0.008707897,0.249366489,2.42E-05
syr,RCO,0.10292025,0.073944259,0.02096462,0.006838826,0.015027069,0.015926025,0.005844616,0.073749845,0.064617795,0.081849056,0.101511708,0.044257338,0.01326306,0.000266853,0.010306699,0,0.05171318,0,0.012853885,0.04737782,0.010481266,0.243824857,0.002460975
tca,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,RCO,0.101682511,0.075319747,0.021246641,0.006721157,0.014873397,0.013639042,0.006797943,0.075119669,0.064426756,0.082077186,0.101882125,0.044460644,0.013236271,4.45E-07,0.010226616,0,0.052672888,0,0.012985612,0.045609813,0.008664697,0.248352738,4.10E-06
tgo,RCO,0.102047957,0.07555829,0.021312652,0.006741625,0.014921136,0.01371426,0.003397728,0.075359644,0.064649585,0.082355535,0.102225187,0.044609927,0.013281909,3.81E-06,0.010262809,0,0.052841959,0,0.013027292,0.045789065,0.008717477,0.249146972,3.52E-05
tha,RCO,0.102121116,0.075281669,0.021234696,0.006717148,0.014866631,0.014023556,0.004450399,0.075083602,0.064610475,0.082237428,0.102048521,0.044525022,0.013272,4.23E-05,0.010263911,0,0.052648516,0,0.012979566,0.045997186,0.00897108,0.248234775,0.000390374
tjk,RCO,0.082558387,0.065776303,0.037048143,0.044178431,0.077119747,0.019028617,0.001953202,0.062325461,0.054149576,0.068202719,0.102875029,0.046512463,0.011104206,5.79E-05,0.00829364,0,0.042420607,0,0.02654512,0.037293592,0.007404604,0.204618345,0.000533913
tkl,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,RCO,0.070264375,0.049073075,0.045093674,0.074668721,0.133450614,0.026377511,0.004800267,0.048946023,0.043751669,0.055125103,0.103417094,0.049048148,0.008973697,0.00035177,0.007008502,0,0.034322405,0,0.039021185,0.033090793,0.008204405,0.161818393,0.003192578
tls,RCO,0.100859977,0.077166561,0.022764631,0.007536167,0.014778662,0.013550523,0.003567069,0.075375925,0.064852697,0.082286643,0.102003389,0.044286807,0.013314995,2.83E-06,0.010143467,0,0.05223258,0,0.012884385,0.045251674,0.00860977,0.248505317,2.59E-05
ton,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,RCO,0.100561572,0.073104529,0.022696592,0.011192252,0.022658898,0.015687012,0.003570375,0.072912469,0.06335827,0.08043111,0.102055937,0.044767821,0.013009051,0.000161043,0.010087583,0,0.051125927,0,0.014634825,0.045839058,0.009601961,0.241056729,0.001486983
tun,RCO,0.101798965,0.075385238,0.021274351,0.006749822,0.014928592,0.01367538,0.005659709,0.075187012,0.064494775,0.082160638,0.101996161,0.044511601,0.013250164,2.49E-06,0.01023799,0,0.052720915,0,0.013007739,0.045671361,0.00868777,0.248576342,2.30E-05
tur,RCO,0.0966053,0.072736838,0.025987602,0.017425164,0.032235991,0.015925696,0.003759861,0.071181272,0.061782125,0.078229388,0.102106584,0.044930016,0.012680258,0.000110945,0.009697466,0,0.049378222,0,0.016690914,0.043835239,0.008941925,0.234736053,0.001023141
tuv,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,RCO,0.101678933,0.075092103,0.021434219,0.007262462,0.015812422,0.013962484,0.005455332,0.074887883,0.064367237,0.081952485,0.10198651,0.044531631,0.013222755,2.75E-05,0.010221748,0,0.052508524,0,0.013188451,0.045731338,0.008838108,0.247584368,0.000253518
tza,RCO,0.101815054,0.075414561,0.021272107,0.006728798,0.014892751,0.013656975,0.005518814,0.07521626,0.06450945,0.082182968,0.102013568,0.04451829,0.013253281,4.65E-07,0.010239943,0,0.05274143,0,0.013002511,0.045669351,0.008676119,0.248673013,4.29E-06
uga,RCO,0.10174351,0.075390239,0.021277388,0.006734394,0.014881946,0.013648924,0.006088192,0.075172557,0.064475375,0.082135132,0.101952298,0.044488717,0.013246155,6.61E-07,0.010232715,0,0.052703172,0,0.012993073,0.045638166,0.008671292,0.248519973,6.12E-06
ukr,RCO,0.097577075,0.074634296,0.025321071,0.014569929,0.02696171,0.014803485,0.002927342,0.072753431,0.062765778,0.079555835,0.102204116,0.044764202,0.012884313,3.21E-05,0.009808434,0,0.050355717,0,0.015561223,0.043912644,0.008518489,0.239792477,0.000296304
ury,RCO,0.084160702,0.058873475,0.035222414,0.047127673,0.08534963,0.022921301,0.003011235,0.058718647,0.052427788,0.066077036,0.102711624,0.047115291,0.010752312,0.000403717,0.008397206,0,0.041173426,0,0.028357013,0.039586087,0.009761393,0.194130055,0.003721977
usa,RCO,0.091455225,0.065691737,0.030154995,0.031229868,0.05685269,0.02030425,0.00282627,0.064743871,0.05757209,0.072505858,0.102207944,0.045834611,0.011804197,0.000379474,0.009133437,0,0.045095673,0,0.022013331,0.042751455,0.010231695,0.213706398,0.003504933
uzb,RCO,0.070264515,0.049074502,0.045092731,0.074672908,0.133449075,0.026376341,0.004800764,0.048945489,0.043750955,0.055125149,0.103417902,0.049048496,0.008972271,0.000345964,0.007009107,0,0.034320498,0,0.039023846,0.033091157,0.008207954,0.16181915,0.003191227
vct,RCO,0.103394134,0.074029839,0.02093558,0.006726892,0.014833473,0.016205593,0.003187211,0.073835198,0.064849413,0.082089396,0.101725912,0.044337561,0.013309185,0.000297731,0.010349197,0,0.051773023,0,0.012816669,0.047731013,0.010720065,0.244107029,0.002745885
ven,RCO,0,0,0,0.302418349,0.54764023,0,0.003845585,0,0,0,0,0,0,0,0,0,0,0,0.146095837,0,0,0,0
vgb,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vnm,RCO,0.100915235,0.077599943,0.023037823,0.007661626,0.014762842,0.013555057,0.001301684,0.07555694,0.065038382,0.082470882,0.102202224,0.044336806,0.013351712,2.79E-06,0.010148974,0,0.052260845,0,0.012885456,0.045276103,0.008614476,0.248994347,2.58E-05
vut,RCO,0.102326234,0.07575121,0.021401399,0.006835803,0.015095776,0.013779372,0.000392381,0.075552372,0.064822753,0.082573144,0.102532455,0.044748281,0.013317471,5.29E-06,0.010290823,0,0.052976684,0,0.013094166,0.045920809,0.008750939,0.249783229,4.94E-05
wlf,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,RCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,RCO,0.090379487,0.062384158,0.030797497,0.035260036,0.064597571,0.022275559,0.004402736,0.062220113,0.056084724,0.070509928,0.102004077,0.046088571,0.011497594,0.000531109,0.009001362,0,0.04362856,0,0.02366626,0.042955966,0.011110314,0.205706337,0.004898038
zaf,RCO,0.10181571,0.075938596,0.021633289,0.006912149,0.014890823,0.013666481,0.003132244,0.075397031,0.064712536,0.082368594,0.102211723,0.044555531,0.013293065,1.68E-06,0.0102398,0,0.052734482,0,0.013000806,0.045675165,0.008683954,0.249120878,1.55E-05
zmb,RCO,0.10178087,0.075389866,0.021281495,0.006736948,0.014879798,0.013688751,0.005881262,0.075165565,0.064493092,0.082148377,0.101964702,0.044492223,0.01324953,5.17E-06,0.01023573,0,0.052695617,0,0.012991223,0.045675304,0.008703233,0.248493802,4.74E-05
zwe,RCO,0.101836966,0.076151403,0.021771668,0.006981289,0.014894103,0.013668454,0.002025245,0.075483727,0.064801663,0.082456261,0.102309096,0.044580037,0.013310672,1.57E-06,0.010241964,0,0.052746173,0,0.013003679,0.045684176,0.008685057,0.249352389,1.44E-05
srb (kosovo),RCO,0.100070428,0.07790862,0.023572373,0.008034645,0.014765711,0.013543858,0.004981928,0.075206227,0.064874642,0.082106346,0.101722169,0.044035327,0.013313982,1.38E-05,0.01006226,0,0.051757718,0,0.012797215,0.044947403,0.008612946,0.247545467,0.000126966
mne,RCO,0.100390589,0.077743373,0.023388201,0.007928849,0.014792718,0.013642835,0.003759174,0.075258801,0.064930646,0.082209845,0.101862763,0.044126057,0.013326341,2.11E-05,0.010093236,0,0.0518796,0,0.012825436,0.045124294,0.008687202,0.24781452,0.000194434
idn,RCO,0.101472691,0.075154576,0.021202261,0.006708448,0.014841395,0.013624043,0.008899018,0.074952014,0.064291869,0.081901808,0.101663263,0.044364411,0.01320847,2.11E-06,0.010205236,0,0.052554185,0,0.012956721,0.045523294,0.008657528,0.247797191,1.95E-05
scg,RCO,0.100070428,0.07790862,0.023572373,0.008034645,0.014765711,0.013543858,0.004981928,0.075206227,0.064874642,0.082106346,0.101722169,0.044035327,0.013313982,1.38E-05,0.01006226,0,0.051757718,0,0.012797215,0.044947403,0.008612946,0.247545467,0.000126966
abw,IND,0.001806697,0.001069918,0.080696982,0.18252052,0.316439431,0.048195783,0.049574069,0.000574035,0.000618243,0.005890097,0.09105539,0.054560427,0.015940626,0.000233877,0.006633225,0,0,0,0.079285061,0.000380594,0.00057826,0.005293138,0.058653629
