iso,sector,fuel,units,X1750,X1751,X1752,X1753,X1754,X1755,X1756,X1757,X1758,X1759,X1760,X1761,X1762,X1763,X1764,X1765,X1766,X1767,X1768,X1769,X1770,X1771,X1772,X1773,X1774,X1775,X1776,X1777,X1778,X1779,X1780,X1781,X1782,X1783,X1784,X1785,X1786,X1787,X1788,X1789,X1790,X1791,X1792,X1793,X1794,X1795,X1796,X1797,X1798,X1799,X1800,X1801,X1802,X1803,X1804,X1805,X1806,X1807,X1808,X1809,X1810,X1811,X1812,X1813,X1814,X1815,X1816,X1817,X1818,X1819,X1820,X1821,X1822,X1823,X1824,X1825,X1826,X1827,X1828,X1829,X1830,X1831,X1832,X1833,X1834,X1835,X1836,X1837,X1838,X1839,X1840,X1841,X1842,X1843,X1844,X1845,X1846,X1847,X1848,X1849,X1850,X1851,X1852,X1853,X1854,X1855,X1856,X1857,X1858,X1859,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975
nzl,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,138,179,201,226,253,289,308,322,338,372,358,388,407,410,421,439,443,483,512,552,594,666,748,830,865,937,966,1054,1115,1133,1164,1338,1258,1327,1150,1387,1346,1375,1260,1240,1127,971,955,972,1047,1089,1116,1166,1227,1260,1309,1302,1136,945,944,1087,1116,1118,1171,1128,1186,1270,1336,1362,1435,1462,1501,1479,1458,1469,1496,1592,1432,1624,1492,1542,1526,1567,1565,1622,1675,1800,1756,1534,1643,1730,1594,1590,1415,1321,1384,1358,1239,1272,1454,1524,1433
pak,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,170,135,168,1053,1362,1405,1310,1205,1156,1438,1327,1449,1223,1607,1583,1688,1822,1779,1683,1454,1428,1549,1429,1331,1176,686,664,626,646
pol,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,121,123,126,125,156,142,103,137,129,155,161,124,104,137,161,185,203,252,207,204,226,248,333,348,362,333,357,330,291,270,221,282,293,308,330,374,402,433,459,537,584,623,613,653,762,805,825,831,820,874,944,1127,1178,1304,1534,1724,1833,2103,1941,2043,2093,2403,2744,3062,3390,3317,3628,4126,4261,4548,5178,5631,6100,6669,6548,6692,6294,6621,7204,7164,7126,7397,8126,8469,8843,9089,9150,10180,10998,11350,12302,11688,12293,12470,13203,14107,14778,16057,16631,16987,17919,17438,18129,18246,19773,20860,22855,23950,24327,24326,25963,29319,30783,25740,25223,28937,32316,27062,48,20129,19906,19083,13831,12539,12463,12604,15942,16373,19110,14682,14301,10912,11227,11746,11965,12958,14646,15474,13599,45207,44777,49251,53586,51255,16051,28045,24418,23526,27997,29798,32385,33916,36792,38721,40333,43540,46675,46016,49241,51547,53161,55202,58808,61310,61570,62482,63501,66685,70461,71366,73097,76677,76740,78857,84615
prk,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,486,102,135,141,338,1127,1844,2240,2820,3927,4973,6021,6673,7733,8275,9045,11448,12353,13600,15256,16509,18831,28106,23116,25139,26088,27460
prt,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,142,198,145,319,313,183,175,193,240,243,290,306,320,296,328,338,365,420,448,465,450,402,473,451,461,484,556,573,661,635,700,671,689,672,775,845,841,854,868,839,979,1026,898,819,791,428,290,563,549,569,775,681,773,800,794,919,985,978,1061,952,804,951,956,1001,947,1151,926,1082,844,843,757,697,760,719,717,981,875,995,871,606,555,654,477,607,624,675,666,714,645,748,712,803,870,871,885,775,706,745,821,639,448,586,487,447
rou,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,95,104,101,112,123,147,141,175,243,218,247,226,227,237,266,316,250,130,186,163,159,153,155,169,282,244,190,204,216,51,361,63,75,65,80,59,486,485,549,677,908,997,1076,1059,1115,1058,1107,854,698,577,518,627,659,673,743,804,750,809,738,796,870,661,606,565,642,1703,0,1834,2025,2345,2584,2825,3057,3275,3531,3656,3872,4146,4355,5081,5445,5719,6083,6620,7218,8158,9258,8929,9002,9668,10900,11397,12006
rus,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.641241576,3.188987965,2.138680343,2.68883668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.61644226,0,0,0,0,54.22081233,0,0,76.75871685,81.62028686,106.3730537,136.1367309,122.075139,126.7081494,141.2623158,134.2168823,433.4496307,495.1424175,404.6286098,554.3120412,602.5220872,821.3410986,843.2246294,776.2768502,933.859891,1055.998113,1285.036072,1266.259693,1673.795588,1675.834146,1977.283821,1995.311868,2091.136509,2396.599516,2234.154826,2316.130597,2366.832544,2325.154444,2381.769693,2672.835725,2923.357864,3031.294368,3239.783715,3773.367264,4069.962882,4226.056301,4366.579355,5091.410749,5680.057703,6903.276083,7683.04621,7484.40252,7357.272447,7573.394941,8748.774361,8539.342017,9774.253328,11216.32413,11332.10973,11931.36988,11493.28653,12247.67701,14270.60676,15895.01993,13702.68587,11773.54823,12453.93159,11546.28272,4474.41665,3182.471702,2952.510583,3416.857206,4174.841822,4592.632672,5862.44671,5584.070002,8854.058566,11193.88293,12870.91052,13281.41042,15758.74238,18926.82131,23432.1181,27502.62322,34172.26504,39725.17164,46369.73621,47286.94894,50045.48045,50934.76739,63864.48453,53954.58344,32829.75282,47567.15879,38436.44772,49238.90789,54557.63924,64986.60993,67809.74297,76131.13873,83793.74751,90870.39699,96207.55695,100623.039,109276.7644,122695.1707,131591.2672,140610.9332,145057.1216,148051.7469,148206.3588,145512.9706,144320.0663,149340.2492,153432.3695,158200.5059,163007.2705,163688.0459,161400.2523,163060.1301,173103.5423,176009.5083,180698.8023,181955.9476,181808.5743,186789.6262
sgp,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,373,340,266,205,197,184,35,14,10,3,2,8,6,6,3,4,2,6,2,3,4,3,4,5,1
sur,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,0,0,0,0,0,0,0,0,4,6,14,12,18,19,22,23,23,25,26,24
svk,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.26716881,59.88611823,101.5207613,142.9255893,184.1052026,225.0640797,265.806581,306.0914905,346.4145152,386.5335673,426.4525725,466.2996871,505.7316659,545.2371384,584.5762389,623.7520166,1075.855641,1127.971987,1179.884082,1265.262694,1337.674988,1411.084036,1441.308117,1537.724319,1586.498618,1663.84341,1747.182585,1833.188692,1962.705282,2075.680985,2217.411113,2292.155638,2320.136527,2364.825167,2417.229691,2501.67213,2556.052362,2697.715801,2750.447191,2814.204847,2786.275816,2900.444417,2928.34459,2972.423356,2990.522483,3067.489091,3191.938541,3342.828929,3392.599774,3360.270766,3313.873814,3367.348264,3595.128012,3773.24948,3451.098715,3454.665221,3689.146304,3479.973996,2976.858279,2821.844851,2807.229442,2705.788088,2422.771618,2571.817658,3168.610252,2989.907306,3042.668862,3277.515117,3463.623572,3887.247827,3387.971134,3206.343612,2819.702528,2607.565132,2626.374674,2730.13036,2995.255155,3661.627771,4291.405121,4752.040042,5410.99149,5477.967453,5947.708402,6610.931051,6357.20245,3396.839205,4218.867731,4805.193066,5221.665473,5523.762072,5582.430655,5993.994643,6434.403546,6715.797289,7202.108866,7534.297001,8139.423131,8442.2758,9253.803757,9199.372571,9803.57029,10613.84055,11275.37466,11933.26294,12278.08168,11910.95148,11788.89176,11490.18527,12041.1027,12577.55,14259.93059,14686.20793,14551.50611,14189.70147,14142.43859,14569.68597
svn,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72116117,0,0,0,0,2.16348351,2.524064095,2.794499534,4.957983044,9.465240357,9.465240357,10.54698211,8.203208309,12.44003018,14.51336855,19.65164188,21.45332884,20.10011319,21.81149426,23.25233988,25.23378311,30.18887855,30.72803844,33.06931821,33.96875783,33.60676385,36.39822977,37.29759258,102.4290141,0,0,0,0,0,73.40439983,97.44887622,103.7500298,145.2635586,159.0376465,162.9953065,177.4887255,171.8108022,193.5970865,210.5200319,240.4981065,221.6741001,200.0604707,180.2485999,166.5598834,174.6592174,182.9383769,178.8836101,203.0070009,200.9327163,211.7317472,253.047414,0,0,0,0,124.5796496,243.7553414,333.5842258,378.6756252,432.0469639,381.4570816,356.9865985,362.739422,340.6391379,410.3361735,472.9294392,541.8394065,578.4449366,563.5877071,641.5250274,689.8364254,724.1751333,729.981552,800.197319,892.1472652,871.0188489,822.2141856,754.4289632,757.3657443,751.4354243,970.4067049,1073.605867,1000.389666,1000.894378,1023.61617,1102.170858
swe,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,11,11,22,16,27,24,22,22,38,53,55,59,59,62,92,86,130,167,140,206,205,264,269,269,282,294,302,281,331,294,362,387,461,467,504,614,654,693,586,592,762,737,844,863,949,1024,1001,1014,1138,1315,1326,1405,1398,1400,1568,1576,1636,1816,1939,2431,2436,2261,2366,2596,2737,2687,2992,3393,3603,3309,3428,3315,3699,4150,3932,3955,4164,1803,2151,1959,2680,1520,2565,3120,3728,3267,3144,4511,4001,4808,4601,4564,4451,4625,5171,5361,5885,6789,5881,6591,4495,3909,3353,4075,3138,913,3008,4045,5415,4542,4830,5226,5142,4244,4037,4031,3760,3060,2832,2739,2761,2562,2368,2402,2389,2147,2065,2058,1806,1766,1907,1724,1480,1584,1578,1934
swz,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,9,1,0,0,3,22,55,62,76,83,100,109,104,101,85,92
syr,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,4,4,4,3,3,3,3,3,2,3,3,3,1,1,3,1,5,1,3,1,2
tjk,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058672262,0.069644112,0.045933145,0.056810737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312505888,0,0,0,0,0.900917308,0,0,1.229151404,1.291468151,1.663409628,2.127221164,1.906073082,1.976955922,2.202438969,2.091099595,6.748402756,7.703568352,6.291039387,8.612487332,9.355350806,12.65949494,12.90366332,11.79592636,14.09318856,15.82949405,19.1362872,18.73543203,24.60934664,24.48734826,28.71754754,28.77222307,29.94320031,34.08247025,31.55970759,32.50342096,33.00198572,32.21729714,32.79881933,36.58528793,39.77817669,41.05794234,43.68480283,50.65550967,54.40115922,56.24822883,57.87693769,67.20888559,74.67899879,90.40450126,100.2278336,96.03738923,92.90752961,94.16446573,107.1537172,103.0717488,116.3152643,131.6484829,131.236527,136.3867034,129.7226882,140.91135,167.3522584,189.9875115,166.9260258,146.1709907,157.571768,148.8731536,58.78933612,42.60904205,40.28027227,46.60057239,56.92079316,62.59822745,79.88246471,76.06736146,120.5778341,152.4003612,175.1850867,180.7245225,214.3787828,254.2763612,311.0218791,360.8096666,443.2688664,509.6889689,588.6660575,594.1722599,622.5980663,627.5638586,779.5190083,671.9033314,417.1001357,616.5369362,508.2307903,664.1717576,750.7096298,912.1717372,970.9005453,1111.911454,1248.365452,1373.387098,1474.889497,1563.681964,1720.094043,1955.212009,2122.903982,2298.164817,2405.848578,2498.106126,2552.163976,2565.755127,2612.783168,2780.375398,2938.169435,3113.942992,3295.215402,3396.541221,3436.843263,3563.627503,3883.844821,4055.431765,4275.793885,4419.692834,4528.579828,4764.841741
tur,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,57,62,48,73,43,54,67,65,70,96,75,122,89,34,38,50,42,44,48,53,37,67,73,110,100,110,112,116,107,102,121,86,143,183,283,259,286,329,373,418,431,513,470,534,514,608,545,556,454,283,140,107,125,256,383,230,276,402,669,646,821,895,845,960,1076,1062,1078,1257,1558,1602,1582,1130,1228,1300,1456,1496,1321,1647,1878,1896,1873,1993,2052,2114,2121,2210,2157,2733,2796,2697,2883,3170,3257,3073,3090,2899,3247,3537,3919,3871,4332,4103,4186,4412,4771,4831,5159,5252,5443,5732
twn,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,31,22,30,48,70,59,60,69,75,98,112,133,168,185,202,233,251,277,378,491,585,794,831,752,975,1046,1090,1214,1297,1345,1147,1108,1158,1030,981,1110,1101,1156,1263,1414,1592,1896,2057,2089,1673,1683,1197,576,760,947,1195,1169,860,1052,1458,1407,1298,1504,1539,1700,1914,2213,2429,2522,2856,3011,3330,3186,3103,3218,3251,3063,2901,2586,2629,2322,2170,2196
ukr,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887079986,1.060947554,0.70498923,0.878418215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256629852,0,0,0,0,16.12706142,0,0,22.79105464,24.22126892,31.54993712,40.53876786,36.49348812,38.02342851,42.54987886,40.57627164,131.511971,150.7606612,123.6278233,169.9366377,185.3322129,253.3143737,260.7359585,240.635902,290.1870745,328.9122021,401.1640967,396.177831,524.8104645,526.5468525,622.5228439,629.8970547,661.875998,760.4835914,710.6799823,738.5129712,756.4254832,744.7741248,764.572351,859.8253323,942.3523665,986.289267,1063.662214,1249.68804,1359.337525,1423.055195,1482.068022,1741.409891,1957.276806,2396.052788,2685.501685,2613.201104,2566.126042,2638.866866,3045.501189,2969.87648,3396.382671,3894.199779,3931.223754,4135.903676,3981.075873,4284.418194,5041.850229,5672.12628,4939.196009,4286.991349,4581.164092,4291.070723,1680.136407,1207.503466,1132.042322,1288.009598,1547.37293,1673.86189,2101.254462,1968.475429,3069.991901,3817.915732,4318.564528,4384.211947,5118.203856,6042.321763,7356.748162,8495.800232,10391.00956,11895.76821,13679.9507,13749.50069,14347.33745,14402.55996,17817.8465,15468.49178,9669.523615,14390.04518,11940.45018,15704.29986,17861.32233,21834.82552,23378.15747,26927.85835,30402.24577,32944.66722,34826.74795,36349.10921,39377.59399,44094.85772,47165.48136,50273.0703,51753.61376,52740.64574,52751.43221,51789.04633,51398.44322,53253.08852,54802.39265,56611.65664,58451.83818,58826.49413,58138.41825,58872.38408,62638.21692,63824.61045,65651.54983,66213.50472,66231.01169,68075.35112
ury,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,83,71,49,53,55,61,57,61,33,47,34,30,32,23,30,27,29,24,22,16,26,24,20,21,21
usa,1B1_Fugitive-solid-fuels,process,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,73,79,81,91,93,91,103,107,110,114,122,132,142,153,164,181,196,213,208,216,226,236,246,277,310,359,395,435,490,570,618,825,963,923,1178,1291,1448,1373,1506,1603,1696,1888,2119,2540,3058,3469,4113,4581,4973,5402,6723,7312,8232,9050,10415,10927,11205,11367,12369,12891,12232,12610,14668,15773,15775,15765,19513,22069,25101,26357,27566,33814,37024,35473,36113,35300,38756,37622,45744,51392,54388,60934,66730,70224,71046,73434,77736,94589,84546,101603,108413,115460,116841,108999,123465,122871,128130,140653,161695,171000,186010,195396,229269,223328,249312,263114,304381,261944,291105,316702,311989,334169,356053,319906,331222,367206,404379,423345,344228,399982,311859,303736,411973,358408,365851,403366,375735,363035,383348,337928,278788,227685,242866,263078,268055,312172,312486,247488,279745,319018,353374,398088,401420,421903,387943,354464,395533,391154,290148,343131,330676,293170,290927,249303,280082,291582,279498,242452,248629,250536,242206,251315,269380,286347,297658,309148,317426,311027,316048,318802,302240,306998,330391,326496,314200
