"iso","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000"
"sxm","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"syc","374","378.394075365928","382.811689539427","387.252842520498","391.71753430914","396.205764905354","400.71753430914","405.252842520497","409.811689539427","414.394075365927","419","627.401652255856","838.734048454855","1052.997188597","1270.19107268228","1490.31570071071","1713.37107268228","1939.357188597","2168.27404845486","2400.12165225586","2634.9","2844.77522930992","3057.25374099542","3272.33553505649","3490.02061149313","3710.30897030535","3933.20061149314","4158.69553505649","4386.79374099542","4617.49522930992","4850.8","5068.51570851137","5288.58348179799","5511.00331985985","5735.77522269697","5962.89919030935","6192.37522269697","6424.20331985986","6658.38348179797","6894.91570851136","7133.8","7226.91579517917","7320.63252476294","7414.95018875136","7509.86878714442","7605.38831994211","7701.50878714441","7798.23018875136","7895.55252476294","7993.47579517915","8092","8154.45880406019","8217.15342944037","8280.08387614049","8343.25014416057","8406.65223350058","8470.29014416056","8534.1638761405","8598.27342944038","8662.61880406022","8727.2","8809.01364699664","8890.73981688291","8972.37850965882","9053.92972532435","9135.39346387953","9216.76972532436","9298.05850965882","9379.25981688288","9460.37364699662","9541.4","9601.94384029994","9661.64460497765","9720.50229403318","9778.5169074665","9835.68844527761","9892.01690746651","9947.50229403318","10002.1446049777","10055.9438402999","10108.9","10238.6834738588","10368.8283979712","10499.3347723373","10630.2025969569","10761.4318718301","10893.0225969569","11024.9747723373","11157.2883979713","11289.9634738588","11423","11286.941041838","11144.4840743787","10995.629097622","10840.376111568","10678.7251162167","10510.676111568","10336.229097622","10155.3840743787","9968.141041838","9774.5","9901.29699138152","10029.5647929492","10160.7096545814","10295.8862994421","10436.0122092067","10581.7651729991","10733.6008226773","10891.7802746653","11056.4018483876","11227.5","11329.7928303381","11434.837450461","11542.6649436033","11653.3210170898","11766.5888177004","11882.4328335879","12000.1003135009","12117.8444574086","12233.5346872544","12345.7","12418.9290592564","12486.052138127","12547.912643656","12605.7581203377","12660.1528698155","12711.0101680431","12757.1398383923","12796.6881507537","12827.3983834515","12847.7","12895.3975536818","12933.074627875","12963.236546509","12989.1662347613","13012.0394040403","13032.747276572","13047.6703457602","13048.5164528727","13025.3389475203","12972.3","12691.4715410314","12371.5313465077","12019.7881130955","11644.7088762561","11250.1404388567","10834.7424989515","10392.961214619","9918.76379249911","9405.56441250417","8849"
"syr","8987","9019.72463818516","9052.42157899585","9085.09082243204","9117.73236849376","9150.34621718101","9182.93236849376","9215.49082243204","9248.02157899584","9280.52463818516","9313","9974.58857395562","10641.5041314767","11313.7466725631","11991.316197215","12674.2127054323","13362.436197215","14055.9866725631","14754.8641314767","15459.0685739556","16168.6","16809.0538556579","17459.5312989474","18120.0323298685","18790.5569484212","19471.1051546054","20161.6769484212","20862.2723298685","21572.8912989475","22293.5338556579","23024.2","23692.7812080608","24369.7843698859","25055.2094854752","25749.0565548288","26451.3255779467","27162.0165548288","27881.1294854752","28608.6643698859","29344.6212080608","30089","30177.5775454297","30264.6711918749","30350.2809393359","30434.4067878125","30517.0487373045","30598.2067878124","30677.8809393359","30756.0711918749","30832.7775454296","30908","30802.9291542966","30693.8962743051","30580.9013600255","30463.9444114577","30343.0254286018","30218.1444114578","30089.3013600255","29956.4962743052","29819.7291542967","29679","30015.922122956","30354.6393296996","30695.1516202306","31037.4589945493","31381.5614526556","31727.4589945493","32075.1516202307","32424.6393296996","32775.922122956","33129","33259.3905832082","33388.4943701477","33516.3113608189","33642.8415552217","33768.0849533558","33892.0415552216","34014.711360819","34136.0943701477","34256.1905832081","34375","34344.5911495558","34299.2731547659","34239.0460156303","34163.9097321489","34073.8643043218","33968.9097321489","33849.0460156303","33714.273154766","33564.5911495559","33400","33468.2703145748","33530.9916703552","33588.1640673411","33639.7875055327","33685.8619849299","33726.3875055326","33761.3640673411","33790.7916703551","33814.6703145747","33833","34132.3654252714","34415.0861216134","34682.0498027472","34934.7803654434","35175.3727216358","35406.4654951662","35631.1200823288","35852.5983077788","36074.0977996903","36298","36265.1283783724","36219.6987323878","36157.6678719748","36073.9058764818","35964.3277629381","35828.2540825475","35664.5622692026","35468.7277225159","35235.672430752","34962","35111.2796566836","35246.5546174356","35372.7548894838","35495.9488534873","35619.2183329398","35735.3317030441","35839.1967356367","35935.9404377411","36031.7760853758","36125.1","36456.0018460654","36777.995661712","37066.5949960785","37293.4291777912","37436.8983375986","37493.1524629253","37458.666828908","37316.4873310208","37049.3560985201","36649.3","36363.9071067591","35967.1466008432","35480.8417051771","34931.555270949","34336.2141460867","33700.295827957","33017.9966334911","32280.6954213492","31476.9600019264","30601"
"tca","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"tcd","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"tgo","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"tjk","562","568.803349101156","575.628176179833","582.474481236031","589.342264269749","596.231525280989","603.14226426975","610.074481236031","617.028176179832","624.003349101156","631","634.22959010989","637.434382417582","640.614376923077","643.769573626374","646.899972527473","650.005573626374","653.086376923077","656.142382417583","659.17359010989","662.18","665.784095691822","669.280170118794","672.668223280917","675.94825517819","679.120265810615","682.18425517819","685.140223280917","687.988170118794","690.728095691822","693.36","696.899585012276","700.366595577379","703.76103169531","707.082893366069","710.332180589655","713.508893366068","716.61303169531","719.644595577379","722.603585012275","725.49","736.242133600874","746.988681957109","757.729645068706","768.465022935664","779.194815557983","789.919022935665","800.637645068706","811.350681957109","822.058133600874","832.76","833.937981319708","834.790633457258","835.317956412652","835.519950185888","835.396614776966","834.947950185888","834.173956412652","833.074633457259","831.649981319708","829.9","867.715897590622","906.368262383328","945.857094378118","986.182393574992","1027.34415997395","1069.34239357499","1112.17709437812","1155.84826238333","1200.35589759062","1245.7","1257.28997498004","1268.79106663118","1280.20327495343","1291.52659994677","1302.76104161122","1313.90659994677","1324.96327495343","1335.93106663118","1346.80997498004","1357.6","1347.86071953161","1336.50127916731","1323.52167890709","1308.92191875097","1292.70199869892","1274.86191875097","1255.40167890709","1234.32127916731","1211.62071953161","1187.3","1205.74762162308","1224.21799399659","1242.71111712052","1261.22699099488","1279.76561561967","1298.32699099488","1316.91111712052","1335.51799399659","1354.14762162308","1372.8","1397.50777599537","1429.6303547366","1467.41654094455","1509.47643848753","1554.77727192254","1602.65591288182","1652.79737474221","1705.18187813273","1759.99860793296","1817.4","1862.73773537247","1908.82078500163","1954.3540963389","1997.76355029297","2037.98696344976","2074.45588043498","2107.49761453966","2138.05920860737","2167.51839383744","2196.8","2242.05801345025","2287.83619354649","2333.40865580948","2377.72514223976","2420.11483163346","2460.317434187","2498.80353133662","2536.5130642766","2574.74230391086","2614.4","2624.95435965362","2635.25364696375","2645.34532370964","2655.22776066884","2664.66435012059","2673.84689351041","2682.12917674087","2687.50946012197","2687.52087197213","2680.6","2547.48191139214","2405.16887006196","2255.2126980627","2099.34520713236","1938.88663819443","1774.32538741185","1606.14482723527","1435.28582931241","1262.49486695557","1088"
"tkm","562","568.803349101156","575.628176179833","582.474481236031","589.342264269749","596.231525280989","603.14226426975","610.074481236031","617.028176179832","624.003349101156","631","634.22959010989","637.434382417582","640.614376923077","643.769573626374","646.899972527473","650.005573626374","653.086376923077","656.142382417583","659.17359010989","662.18","665.784095691822","669.280170118794","672.668223280917","675.94825517819","679.120265810615","682.18425517819","685.140223280917","687.988170118794","690.728095691822","693.36","696.899585012276","700.366595577379","703.76103169531","707.082893366069","710.332180589655","713.508893366068","716.61303169531","719.644595577379","722.603585012275","725.49","736.242133600874","746.988681957109","757.729645068706","768.465022935664","779.194815557983","789.919022935665","800.637645068706","811.350681957109","822.058133600874","832.76","833.937981319708","834.790633457258","835.317956412652","835.519950185888","835.396614776966","834.947950185888","834.173956412652","833.074633457259","831.649981319708","829.9","867.715897590622","906.368262383328","945.857094378118","986.182393574992","1027.34415997395","1069.34239357499","1112.17709437812","1155.84826238333","1200.35589759062","1245.7","1257.28997498004","1268.79106663118","1280.20327495343","1291.52659994677","1302.76104161122","1313.90659994677","1324.96327495343","1335.93106663118","1346.80997498004","1357.6","1347.86071953161","1336.50127916731","1323.52167890709","1308.92191875097","1292.70199869892","1274.86191875097","1255.40167890709","1234.32127916731","1211.62071953161","1187.3","1205.74762162308","1224.21799399659","1242.71111712052","1261.22699099488","1279.76561561967","1298.32699099488","1316.91111712052","1335.51799399659","1354.14762162308","1372.8","1397.50777599537","1429.6303547366","1467.41654094455","1509.47643848753","1554.77727192254","1602.65591288182","1652.79737474221","1705.18187813273","1759.99860793296","1817.4","1862.73773537247","1908.82078500163","1954.3540963389","1997.76355029297","2037.98696344976","2074.45588043498","2107.49761453966","2138.05920860737","2167.51839383744","2196.8","2242.05801345025","2287.83619354649","2333.40865580948","2377.72514223976","2420.11483163346","2460.317434187","2498.80353133662","2536.5130642766","2574.74230391086","2614.4","2624.95435965362","2635.25364696375","2645.34532370964","2655.22776066884","2664.66435012059","2673.84689351041","2682.12917674087","2687.50946012197","2687.52087197213","2680.6","2547.48191139214","2405.16887006196","2255.2126980627","2099.34520713236","1938.88663819443","1774.32538741185","1606.14482723527","1435.28582931241","1262.49486695557","1088"
"tto","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"tun","16","16.0091016647392","16.0161807373141","16.0212372177248","16.0242711059712","16.0252824020533","16.0242711059712","16.0212372177248","16.0161807373141","16.0091016647392","16","33.6805518601022","51.7628477512929","70.2468876735718","89.1326716269393","108.420199611395","128.109471626939","148.200487673572","168.693247751293","189.587751860102","210.884","228.829810412065","247.118685177004","265.750624294819","284.725627765507","304.04369558907","323.704827765507","343.709024294818","364.056285177004","384.746610412065","405.78","424.081606254408","442.778188896725","461.869747926952","481.356283345088","501.237795151134","521.514283345089","542.185747926952","563.252188896726","584.713606254408","606.57","612.130336542462","617.613931631043","623.020785265744","628.350897446565","633.604268173505","638.780897446564","643.880785265745","648.903931631043","653.850336542463","658.72","668.73922499654","678.825066660515","688.977524991924","699.196599990771","709.482291657054","719.83459999077","730.253524991925","740.739066660515","751.291224996538","761.91","782.73694183676","803.821229932017","825.16286428577","846.761844898023","868.618171768775","890.731844898025","913.102864285769","935.731229932015","958.616941836758","981.76","987.344255789929","992.867121404318","998.328596843168","1003.72868210648","1009.06737719425","1014.34468210648","1019.56059684317","1024.71512140432","1029.80825578993","1034.84","1037.17873132007","1039.31618901345","1041.25237308016","1042.98728352018","1044.52092033352","1045.85328352018","1046.98437308016","1047.91418901345","1048.64273132007","1049.17","1027.31190816239","1004.39383673314","980.415785712253","955.377755099717","929.27974489554","902.121755099719","873.903785712253","844.625836733145","814.287908162393","782.89","790.093343578047","797.819878991141","806.010809654542","814.597734742701","823.50385682717","832.643814469603","841.925270542876","851.251211323717","860.523231822223","869.65","875.801498870475","881.529168875541","886.796464217566","891.579624963583","895.842094526016","899.607647348485","902.816044556014","905.267798021538","906.724163148663","907.06","911.992778600162","916.168596103073","919.893587229039","923.560888846711","927.438280723803","931.532765965669","935.753719987415","940.122362395787","944.640112685721","949.26","956.602666452484","963.972406015708","971.168675139452","977.953647558174","984.110837232251","989.558293387325","994.16767336784","997.641751586881","999.649831814651","999.97","973.047539729535","943.35243031581","910.981639277811","876.068212299315","838.744333338599","799.09572941326","757.232503520253","713.325302836387","667.542135313041","620"
"tur","85","85.2027931034485","85.4049655172418","85.6065172413792","85.8074482758622","86.00775862069","86.2074482758619","86.4065172413794","86.6049655172417","86.8027931034481","87","95.90487","104.86888","113.89203","122.97432","132.11575","141.31632","150.57603","159.89488","169.27287","178.71","187.710508116047","196.748681095195","205.824518937444","214.938021642793","224.089189211243","233.278021642793","242.504518937444","251.768681095195","261.070508116047","270.41","279.698851428571","289.023291428571","298.38332","307.778937142857","317.210142857143","326.676937142857","336.17932","345.717291428571","355.290851428571","364.9","367.929126489796","370.967558204082","374.015295142857","377.072337306122","380.138684693878","383.214337306122","386.299295142857","389.393558204082","392.497126489796","395.61","399.512692079828","403.426119253028","407.350281519599","411.285178879541","415.230811332856","419.187178879541","423.154281519599","427.132119253028","431.120692079828","435.12","456.433830985746","478.072366196881","500.035605633406","522.323549295321","544.936197182626","567.873549295324","591.135605633409","614.722366196883","638.633830985746","662.87","682.574641229333","702.547806629929","722.78949620178","743.299709944894","764.078447859267","785.125709944894","806.441496201785","828.025806629929","849.878641229338","872","872.558276375115","872.492269111315","871.801978208601","870.487403666973","868.548545486431","865.985403666969","862.797978208598","858.986269111313","854.550276375114","849.49","981.86687979441","1117.37578630118","1256.01671952029","1397.78967945177","1542.69466609559","1690.73167945177","1841.90071952029","1996.20178630118","2153.63487979441","2314.2","2277.36290168819","2237.35456961146","2193.69682742745","2145.95680351901","2093.74594091036","2036.71693529584","1974.56407546009","1907.02617739697","1833.88934860289","1755","1809.97643143713","1865.82590691044","1922.66381759329","1980.66116471129","2039.98815662369","2100.63423963568","2162.68906835794","2226.55073951254","2292.73309051426","2361.6","2395.31364388342","2430.02456292894","2465.21421021667","2500.17716229138","2534.42943187","2567.63478400491","2599.93696253636","2631.88708298244","2664.26452555898","2697.5","2743.78136793676","2791.10355831325","2838.43745275305","2884.41138884495","2928.04585830603","2969.06392755247","3007.71320288275","3044.20975445084","3078.95874545046","3112.3","3140.79184423302","3167.72220527436","3193.55756731441","3218.88052526591","3244.08585543874","3269.34327747662","3294.51378589629","3319.29311612666","3343.23141616152","3366"
"tza","52","53.2611723685289","54.5309730996068","55.809402193234","57.0964596494103","58.3921454681357","59.6964596494103","61.009402193234","62.3309730996069","63.6611723685288","65","86.1921657369718","107.556961310172","129.094386719601","150.804441965258","172.687127047144","194.742441965258","216.970386719601","239.370961310172","261.944165736972","284.69","305.883828153484","327.249916717304","348.788265691462","370.498875075956","392.381744870788","414.436875075957","436.664265691462","459.063916717304","481.635828153483","504.38","526.216891433095","548.230918103279","570.422080010554","592.790377154919","615.335809536374","638.05837715492","660.958080010554","684.034918103279","707.288891433095","730.72","745.263124279397","759.911776496707","774.665956651928","789.52566474506","804.490900776105","819.561664745061","834.737956651927","850.019776496706","865.407124279397","880.9","911.001706377524","941.363033560043","971.983981547557","1002.86455034006","1034.00473993757","1065.40455034006","1097.06398154756","1128.98303356004","1161.16170637752","1193.6","1253.77333262288","1315.25036910734","1378.03110945339","1442.11555366102","1507.50370173022","1574.19555366102","1642.19110945339","1711.49036910734","1782.09333262288","1854","1872.19410192437","1889.97618119888","1907.34623782353","1924.30427179832","1940.85028312325","1956.98427179832","1972.70623782353","1988.01618119888","2002.91410192437","2017.4","2050.92313672398","2084.22335417596","2117.30065235595","2150.15503126394","2182.78649089994","2215.19503126394","2247.38065235595","2279.34335417596","2311.08313672398","2342.6","2330.92158739197","2318.00282203017","2303.8437039146","2288.44423304525","2271.80440942214","2253.92423304526","2234.8037039146","2214.44282203017","2192.84158739197","2170","2298.42232700896","2433.01894399819","2573.72056399014","2720.51916477339","2873.48816597403","3032.80080389891","3198.74659577813","3371.73155252503","3552.26682931764","3740.9","3788.33103600792","3837.06829960394","3886.84500310453","3937.30583571865","3988.27063797515","4039.62645748008","4091.63649338323","4144.93463593976","4200.34242081334","4258.4","4272.69020996707","4286.6942834474","4300.04468615424","4312.27616250099","4322.90665812536","4331.49179915695","4337.56744897282","4340.58191141278","4339.95478453452","4335.1","4406.25496504964","4477.31483634638","4547.48227737193","4615.81964751006","4681.6932564689","4744.56610462113","4804.56044723982","4862.4711481592","4919.413763811","4976","4923.17121409154","4863.38909334504","4794.82789985237","4715.3761884684","4623.84000230752","4520.10230057159","4404.97440480734","4279.40998237963","4144.53602929691","4001"
