Data_provider,Substance,Year,Country,Sector,Annual
EDGAR,CO,2002,OMN,HTAPv3_4.2_Fugitive,24950.7606
EDGAR,CO,2003,OMN,HTAPv3_4.2_Fugitive,27817.91069
EDGAR,CO,2004,OMN,HTAPv3_4.2_Fugitive,26322.90065
EDGAR,CO,2005,OMN,HTAPv3_4.2_Fugitive,25325.39061
EDGAR,CO,2006,OMN,HTAPv3_4.2_Fugitive,23552.15055
EDGAR,CO,2007,OMN,HTAPv3_4.2_Fugitive,21265.08048
EDGAR,CO,2008,OMN,HTAPv3_4.2_Fugitive,19607.40044
EDGAR,CO,2009,OMN,HTAPv3_4.2_Fugitive,17358.05036
EDGAR,CO,2010,OMN,HTAPv3_4.2_Fugitive,16076.09032
EDGAR,CO,2011,OMN,HTAPv3_4.2_Fugitive,16425.51033
EDGAR,CO,2012,OMN,HTAPv3_4.2_Fugitive,19179.83042
EDGAR,CO,2013,OMN,HTAPv3_4.2_Fugitive,21221.57047
EDGAR,CO,2014,OMN,HTAPv3_4.2_Fugitive,22732.52051
EDGAR,CO,2015,OMN,HTAPv3_4.2_Fugitive,22137.90048
EDGAR,CO,2016,OMN,HTAPv3_4.2_Fugitive,24980.27055
EDGAR,CO,2017,OMN,HTAPv3_4.2_Fugitive,24369.05052
EDGAR,CO,2018,OMN,HTAPv3_4.2_Fugitive,24394.6585
EDGAR,CO,2000,QAT,HTAPv3_4.2_Fugitive,26989.27804
EDGAR,CO,2001,QAT,HTAPv3_4.2_Fugitive,23477.67883
EDGAR,CO,2002,QAT,HTAPv3_4.2_Fugitive,23101.3565
EDGAR,CO,2003,QAT,HTAPv3_4.2_Fugitive,26415.89858
EDGAR,CO,2004,QAT,HTAPv3_4.2_Fugitive,26516.23954
EDGAR,CO,2005,QAT,HTAPv3_4.2_Fugitive,26294.10049
EDGAR,CO,2006,QAT,HTAPv3_4.2_Fugitive,28200.80649
EDGAR,CO,2007,QAT,HTAPv3_4.2_Fugitive,30592.48851
EDGAR,CO,2008,QAT,HTAPv3_4.2_Fugitive,30348.34449
EDGAR,CO,2009,QAT,HTAPv3_4.2_Fugitive,31339.33858
EDGAR,CO,2010,QAT,HTAPv3_4.2_Fugitive,33929.35045
EDGAR,CO,2011,QAT,HTAPv3_4.2_Fugitive,39389.80044
EDGAR,CO,2012,QAT,HTAPv3_4.2_Fugitive,38355.2904
EDGAR,CO,2013,QAT,HTAPv3_4.2_Fugitive,38983.55038
EDGAR,CO,2014,QAT,HTAPv3_4.2_Fugitive,37185.39035
EDGAR,CO,2015,QAT,HTAPv3_4.2_Fugitive,37139.37032
EDGAR,CO,2016,QAT,HTAPv3_4.2_Fugitive,37249.42032
EDGAR,CO,2017,QAT,HTAPv3_4.2_Fugitive,36525.75031
EDGAR,CO,2018,QAT,HTAPv3_4.2_Fugitive,36541.5243
EDGAR,CO,2000,SAU,HTAPv3_4.2_Fugitive,34956.80006
EDGAR,CO,2001,SAU,HTAPv3_4.2_Fugitive,34072.13221
EDGAR,CO,2002,SAU,HTAPv3_4.2_Fugitive,36684.25725
EDGAR,CO,2003,SAU,HTAPv3_4.2_Fugitive,39832.73988
EDGAR,CO,2004,SAU,HTAPv3_4.2_Fugitive,36416.3249
EDGAR,CO,2005,SAU,HTAPv3_4.2_Fugitive,39490.11783
EDGAR,CO,2006,SAU,HTAPv3_4.2_Fugitive,42942.3865
EDGAR,CO,2007,SAU,HTAPv3_4.2_Fugitive,40429.58507
EDGAR,CO,2008,SAU,HTAPv3_4.2_Fugitive,43580.35882
EDGAR,CO,2009,SAU,HTAPv3_4.2_Fugitive,41123.19787
EDGAR,CO,2010,SAU,HTAPv3_4.2_Fugitive,41296.81198
EDGAR,CO,2011,SAU,HTAPv3_4.2_Fugitive,39634.27488
EDGAR,CO,2012,SAU,HTAPv3_4.2_Fugitive,32858.09973
EDGAR,CO,2013,SAU,HTAPv3_4.2_Fugitive,35412.74654
EDGAR,CO,2014,SAU,HTAPv3_4.2_Fugitive,45393.36222
EDGAR,CO,2015,SAU,HTAPv3_4.2_Fugitive,41798.95277
EDGAR,CO,2016,SAU,HTAPv3_4.2_Fugitive,45132.26964
EDGAR,CO,2017,SAU,HTAPv3_4.2_Fugitive,44758.29854
EDGAR,CO,2018,SAU,HTAPv3_4.2_Fugitive,46314.10438
EDGAR,CO,2000,SYR,HTAPv3_4.2_Fugitive,20388.21058
EDGAR,CO,2001,SYR,HTAPv3_4.2_Fugitive,14798.52741
EDGAR,CO,2002,SYR,HTAPv3_4.2_Fugitive,11559.72132
EDGAR,CO,2003,SYR,HTAPv3_4.2_Fugitive,10908.7863
EDGAR,CO,2004,SYR,HTAPv3_4.2_Fugitive,9571.520257
EDGAR,CO,2005,SYR,HTAPv3_4.2_Fugitive,9231.348244
EDGAR,CO,2006,SYR,HTAPv3_4.2_Fugitive,8166.994212
EDGAR,CO,2007,SYR,HTAPv3_4.2_Fugitive,8538.636221
EDGAR,CO,2008,SYR,HTAPv3_4.2_Fugitive,7498.621191
EDGAR,CO,2009,SYR,HTAPv3_4.2_Fugitive,8501.998226
EDGAR,CO,2010,SYR,HTAPv3_4.2_Fugitive,7800.275205
EDGAR,CO,2011,SYR,HTAPv3_4.2_Fugitive,6634.731973
EDGAR,CO,2012,SYR,HTAPv3_4.2_Fugitive,5562.877847
EDGAR,CO,2013,SYR,HTAPv3_4.2_Fugitive,3648.101193
EDGAR,CO,2014,SYR,HTAPv3_4.2_Fugitive,3361.934585
EDGAR,CO,2015,SYR,HTAPv3_4.2_Fugitive,4133.049608
EDGAR,CO,2016,SYR,HTAPv3_4.2_Fugitive,4302.443814
EDGAR,CO,2017,SYR,HTAPv3_4.2_Fugitive,8339.321432
EDGAR,CO,2018,SYR,HTAPv3_4.2_Fugitive,5213.22224
EDGAR,CO,2000,YEM,HTAPv3_4.2_Fugitive,34167.75978
EDGAR,CO,2001,YEM,HTAPv3_4.2_Fugitive,34327.64976
EDGAR,CO,2002,YEM,HTAPv3_4.2_Fugitive,34001.51772
EDGAR,CO,2003,YEM,HTAPv3_4.2_Fugitive,36678.12175
EDGAR,CO,2004,YEM,HTAPv3_4.2_Fugitive,37870.00773
EDGAR,CO,2005,YEM,HTAPv3_4.2_Fugitive,41104.28077
EDGAR,CO,2006,YEM,HTAPv3_4.2_Fugitive,45130.00784
EDGAR,CO,2007,YEM,HTAPv3_4.2_Fugitive,47195.24085
EDGAR,CO,2008,YEM,HTAPv3_4.2_Fugitive,46111.67578
EDGAR,CO,2009,YEM,HTAPv3_4.2_Fugitive,48522.29078
EDGAR,CO,2010,YEM,HTAPv3_4.2_Fugitive,48996.04576
EDGAR,CO,2011,YEM,HTAPv3_4.2_Fugitive,48037.97269
EDGAR,CO,2012,YEM,HTAPv3_4.2_Fugitive,48194.84967
EDGAR,CO,2013,YEM,HTAPv3_4.2_Fugitive,50515.59968
EDGAR,CO,2014,YEM,HTAPv3_4.2_Fugitive,51409.40167
EDGAR,CO,2015,YEM,HTAPv3_4.2_Fugitive,46428.82053
EDGAR,CO,2016,YEM,HTAPv3_4.2_Fugitive,45071.46345
EDGAR,CO,2017,YEM,HTAPv3_4.2_Fugitive,46532.80545
EDGAR,CO,2018,YEM,HTAPv3_4.2_Fugitive,47972.56744
EDGAR,CO,2000,ARE,HTAPv3_5.1_Road_Transport,236169.1866
EDGAR,CO,2001,ARE,HTAPv3_5.1_Road_Transport,282467.3844
EDGAR,CO,2002,ARE,HTAPv3_5.1_Road_Transport,331705.2943
EDGAR,CO,2003,ARE,HTAPv3_5.1_Road_Transport,333861.8676
EDGAR,CO,2004,ARE,HTAPv3_5.1_Road_Transport,303354.8493
EDGAR,CO,2005,ARE,HTAPv3_5.1_Road_Transport,277406.2139
EDGAR,CO,2006,ARE,HTAPv3_5.1_Road_Transport,246658.7206
EDGAR,CO,2007,ARE,HTAPv3_5.1_Road_Transport,215999.7089
EDGAR,CO,2008,ARE,HTAPv3_5.1_Road_Transport,203194.293
EDGAR,CO,2009,ARE,HTAPv3_5.1_Road_Transport,214913.361
EDGAR,CO,2010,ARE,HTAPv3_5.1_Road_Transport,196940.4797
EDGAR,CO,2011,ARE,HTAPv3_5.1_Road_Transport,196091.8221
EDGAR,CO,2012,ARE,HTAPv3_5.1_Road_Transport,188032.6845
EDGAR,CO,2013,ARE,HTAPv3_5.1_Road_Transport,211067.4669
EDGAR,CO,2014,ARE,HTAPv3_5.1_Road_Transport,203411.5663
EDGAR,CO,2015,ARE,HTAPv3_5.1_Road_Transport,171631.3199
EDGAR,CO,2016,ARE,HTAPv3_5.1_Road_Transport,171575.2871
EDGAR,CO,2017,ARE,HTAPv3_5.1_Road_Transport,200584.2333
EDGAR,CO,2018,ARE,HTAPv3_5.1_Road_Transport,175208.2409
EDGAR,CO,2000,BHR,HTAPv3_5.1_Road_Transport,39499.22269
EDGAR,CO,2001,BHR,HTAPv3_5.1_Road_Transport,41700.57305
EDGAR,CO,2002,BHR,HTAPv3_5.1_Road_Transport,44658.92234
EDGAR,CO,2003,BHR,HTAPv3_5.1_Road_Transport,43553.54693
EDGAR,CO,2004,BHR,HTAPv3_5.1_Road_Transport,42107.05233
EDGAR,CO,2005,BHR,HTAPv3_5.1_Road_Transport,39436.38521
EDGAR,CO,2006,BHR,HTAPv3_5.1_Road_Transport,34799.47336
EDGAR,CO,2007,BHR,HTAPv3_5.1_Road_Transport,31689.09099
EDGAR,CO,2008,BHR,HTAPv3_5.1_Road_Transport,29047.27958
EDGAR,CO,2009,BHR,HTAPv3_5.1_Road_Transport,25029.46479
EDGAR,CO,2010,BHR,HTAPv3_5.1_Road_Transport,23267.28606
EDGAR,CO,2011,BHR,HTAPv3_5.1_Road_Transport,21938.4041
EDGAR,CO,2012,BHR,HTAPv3_5.1_Road_Transport,21776.1766
EDGAR,CO,2013,BHR,HTAPv3_5.1_Road_Transport,21088.98528
EDGAR,CO,2014,BHR,HTAPv3_5.1_Road_Transport,20433.74576
EDGAR,CO,2015,BHR,HTAPv3_5.1_Road_Transport,19731.95288
EDGAR,CO,2016,BHR,HTAPv3_5.1_Road_Transport,17884.93595
EDGAR,CO,2017,BHR,HTAPv3_5.1_Road_Transport,17510.86221
EDGAR,CO,2018,BHR,HTAPv3_5.1_Road_Transport,17360.50644
EDGAR,CO,2000,IRN,HTAPv3_5.1_Road_Transport,1323925.251
EDGAR,CO,2001,IRN,HTAPv3_5.1_Road_Transport,1430524.489
EDGAR,CO,2002,IRN,HTAPv3_5.1_Road_Transport,1569008.407
EDGAR,CO,2003,IRN,HTAPv3_5.1_Road_Transport,1583125.359
EDGAR,CO,2004,IRN,HTAPv3_5.1_Road_Transport,1550910.769
EDGAR,CO,2005,IRN,HTAPv3_5.1_Road_Transport,1480566.898
EDGAR,CO,2006,IRN,HTAPv3_5.1_Road_Transport,1381314.502
EDGAR,CO,2007,IRN,HTAPv3_5.1_Road_Transport,1087370.848
EDGAR,CO,2008,IRN,HTAPv3_5.1_Road_Transport,950932.6872
EDGAR,CO,2009,IRN,HTAPv3_5.1_Road_Transport,782357.149
EDGAR,CO,2010,IRN,HTAPv3_5.1_Road_Transport,658461.2797
EDGAR,CO,2011,IRN,HTAPv3_5.1_Road_Transport,623683.5964
EDGAR,CO,2012,IRN,HTAPv3_5.1_Road_Transport,673812.0421
EDGAR,CO,2013,IRN,HTAPv3_5.1_Road_Transport,668096.4992
EDGAR,CO,2014,IRN,HTAPv3_5.1_Road_Transport,637851.9636
EDGAR,CO,2015,IRN,HTAPv3_5.1_Road_Transport,593748.6615
EDGAR,CO,2016,IRN,HTAPv3_5.1_Road_Transport,568167.267
EDGAR,CO,2017,IRN,HTAPv3_5.1_Road_Transport,578093.9959
EDGAR,CO,2018,IRN,HTAPv3_5.1_Road_Transport,575126.7334
EDGAR,CO,2000,IRQ,HTAPv3_5.1_Road_Transport,459637.6047
EDGAR,CO,2001,IRQ,HTAPv3_5.1_Road_Transport,496539.0467
EDGAR,CO,2002,IRQ,HTAPv3_5.1_Road_Transport,502900.0527
EDGAR,CO,2003,IRQ,HTAPv3_5.1_Road_Transport,375333.5508
EDGAR,CO,2004,IRQ,HTAPv3_5.1_Road_Transport,367477.9695
EDGAR,CO,2005,IRQ,HTAPv3_5.1_Road_Transport,353350.2814
EDGAR,CO,2006,IRQ,HTAPv3_5.1_Road_Transport,307885.8745
EDGAR,CO,2007,IRQ,HTAPv3_5.1_Road_Transport,217817.1764
EDGAR,CO,2008,IRQ,HTAPv3_5.1_Road_Transport,214631.0612
EDGAR,CO,2009,IRQ,HTAPv3_5.1_Road_Transport,187427.6852
EDGAR,CO,2010,IRQ,HTAPv3_5.1_Road_Transport,189307.3611
EDGAR,CO,2011,IRQ,HTAPv3_5.1_Road_Transport,214095.092
EDGAR,CO,2012,IRQ,HTAPv3_5.1_Road_Transport,206834.4603
EDGAR,CO,2013,IRQ,HTAPv3_5.1_Road_Transport,190009.2451
EDGAR,CO,2014,IRQ,HTAPv3_5.1_Road_Transport,144613.551
EDGAR,CO,2015,IRQ,HTAPv3_5.1_Road_Transport,122184.5881
EDGAR,CO,2016,IRQ,HTAPv3_5.1_Road_Transport,113895.5362
EDGAR,CO,2017,IRQ,HTAPv3_5.1_Road_Transport,123443.9194
EDGAR,CO,2018,IRQ,HTAPv3_5.1_Road_Transport,126556.8353
EDGAR,CO,2000,ISR,HTAPv3_5.1_Road_Transport,243779.5177
EDGAR,CO,2001,ISR,HTAPv3_5.1_Road_Transport,241740.7771
EDGAR,CO,2002,ISR,HTAPv3_5.1_Road_Transport,249525.7127
EDGAR,CO,2003,ISR,HTAPv3_5.1_Road_Transport,230814.2404
EDGAR,CO,2004,ISR,HTAPv3_5.1_Road_Transport,208620.2062
EDGAR,CO,2005,ISR,HTAPv3_5.1_Road_Transport,191463.5127
EDGAR,CO,2006,ISR,HTAPv3_5.1_Road_Transport,160395.4919
EDGAR,CO,2007,ISR,HTAPv3_5.1_Road_Transport,146437.5879
EDGAR,CO,2008,ISR,HTAPv3_5.1_Road_Transport,136385.164
EDGAR,CO,2009,ISR,HTAPv3_5.1_Road_Transport,110797.3217
EDGAR,CO,2010,ISR,HTAPv3_5.1_Road_Transport,107876.1835
EDGAR,CO,2011,ISR,HTAPv3_5.1_Road_Transport,106907.9665
EDGAR,CO,2012,ISR,HTAPv3_5.1_Road_Transport,101333.4359
EDGAR,CO,2013,ISR,HTAPv3_5.1_Road_Transport,91641.96772
EDGAR,CO,2014,ISR,HTAPv3_5.1_Road_Transport,88951.86083
EDGAR,CO,2015,ISR,HTAPv3_5.1_Road_Transport,85995.73522
EDGAR,CO,2016,ISR,HTAPv3_5.1_Road_Transport,81291.5506
EDGAR,CO,2017,ISR,HTAPv3_5.1_Road_Transport,79135.55573
EDGAR,CO,2018,ISR,HTAPv3_5.1_Road_Transport,71678.05811
EDGAR,CO,2000,JOR,HTAPv3_5.1_Road_Transport,68044.78253
EDGAR,CO,2001,JOR,HTAPv3_5.1_Road_Transport,72035.77682
EDGAR,CO,2002,JOR,HTAPv3_5.1_Road_Transport,73452.03784
EDGAR,CO,2003,JOR,HTAPv3_5.1_Road_Transport,68335.94172
EDGAR,CO,2004,JOR,HTAPv3_5.1_Road_Transport,63713.4369
EDGAR,CO,2005,JOR,HTAPv3_5.1_Road_Transport,59308.49818
EDGAR,CO,2006,JOR,HTAPv3_5.1_Road_Transport,51486.42434
EDGAR,CO,2007,JOR,HTAPv3_5.1_Road_Transport,54408.25637
EDGAR,CO,2008,JOR,HTAPv3_5.1_Road_Transport,43735.89589
EDGAR,CO,2009,JOR,HTAPv3_5.1_Road_Transport,42477.06278
EDGAR,CO,2010,JOR,HTAPv3_5.1_Road_Transport,38800.51688
EDGAR,CO,2011,JOR,HTAPv3_5.1_Road_Transport,39543.36345
EDGAR,CO,2012,JOR,HTAPv3_5.1_Road_Transport,38577.84859
EDGAR,CO,2013,JOR,HTAPv3_5.1_Road_Transport,38360.53395
EDGAR,CO,2014,JOR,HTAPv3_5.1_Road_Transport,34888.34788
EDGAR,CO,2015,JOR,HTAPv3_5.1_Road_Transport,36051.06759
EDGAR,CO,2016,JOR,HTAPv3_5.1_Road_Transport,34335.26453
EDGAR,CO,2017,JOR,HTAPv3_5.1_Road_Transport,36868.04802
EDGAR,CO,2018,JOR,HTAPv3_5.1_Road_Transport,31469.09164
EDGAR,CO,2000,KWT,HTAPv3_5.1_Road_Transport,182605.8116
EDGAR,CO,2001,KWT,HTAPv3_5.1_Road_Transport,186508.4745
EDGAR,CO,2002,KWT,HTAPv3_5.1_Road_Transport,196012.5351
EDGAR,CO,2003,KWT,HTAPv3_5.1_Road_Transport,186917.8017
EDGAR,CO,2004,KWT,HTAPv3_5.1_Road_Transport,180980.8093
EDGAR,CO,2005,KWT,HTAPv3_5.1_Road_Transport,165525.1705
EDGAR,CO,2006,KWT,HTAPv3_5.1_Road_Transport,148323.3758
EDGAR,CO,2007,KWT,HTAPv3_5.1_Road_Transport,131942.6646
EDGAR,CO,2008,KWT,HTAPv3_5.1_Road_Transport,117360.1157
EDGAR,CO,2009,KWT,HTAPv3_5.1_Road_Transport,102480.2641
EDGAR,CO,2010,KWT,HTAPv3_5.1_Road_Transport,99030.13514
EDGAR,CO,2011,KWT,HTAPv3_5.1_Road_Transport,91709.84783
EDGAR,CO,2012,KWT,HTAPv3_5.1_Road_Transport,86176.65421
EDGAR,CO,2013,KWT,HTAPv3_5.1_Road_Transport,85523.79383
EDGAR,CO,2014,KWT,HTAPv3_5.1_Road_Transport,80158.55708
EDGAR,CO,2015,KWT,HTAPv3_5.1_Road_Transport,78251.96837
EDGAR,CO,2016,KWT,HTAPv3_5.1_Road_Transport,70113.69137
EDGAR,CO,2017,KWT,HTAPv3_5.1_Road_Transport,58798.89143
EDGAR,CO,2018,KWT,HTAPv3_5.1_Road_Transport,55716.36161
EDGAR,CO,2000,LBN,HTAPv3_5.1_Road_Transport,134032.3842
EDGAR,CO,2001,LBN,HTAPv3_5.1_Road_Transport,125996.6331
EDGAR,CO,2002,LBN,HTAPv3_5.1_Road_Transport,126100.5568
EDGAR,CO,2003,LBN,HTAPv3_5.1_Road_Transport,123067.7579
EDGAR,CO,2004,LBN,HTAPv3_5.1_Road_Transport,112223.8572
EDGAR,CO,2005,LBN,HTAPv3_5.1_Road_Transport,98105.24872
EDGAR,CO,2006,LBN,HTAPv3_5.1_Road_Transport,79353.45838
EDGAR,CO,2007,LBN,HTAPv3_5.1_Road_Transport,53044.85099
EDGAR,CO,2008,LBN,HTAPv3_5.1_Road_Transport,65797.53958
EDGAR,CO,2009,LBN,HTAPv3_5.1_Road_Transport,62882.87881
EDGAR,CO,2010,LBN,HTAPv3_5.1_Road_Transport,54107.88198
EDGAR,CO,2011,LBN,HTAPv3_5.1_Road_Transport,53615.49185
EDGAR,CO,2012,LBN,HTAPv3_5.1_Road_Transport,55571.95651
EDGAR,CO,2013,LBN,HTAPv3_5.1_Road_Transport,47152.20076
EDGAR,CO,2014,LBN,HTAPv3_5.1_Road_Transport,46394.87429
EDGAR,CO,2015,LBN,HTAPv3_5.1_Road_Transport,48331.1812
EDGAR,CO,2016,LBN,HTAPv3_5.1_Road_Transport,46124.55327
EDGAR,CO,2017,LBN,HTAPv3_5.1_Road_Transport,45758.45099
EDGAR,CO,2018,LBN,HTAPv3_5.1_Road_Transport,41144.37564
EDGAR,CO,2000,OMN,HTAPv3_5.1_Road_Transport,79223.78369
EDGAR,CO,2001,OMN,HTAPv3_5.1_Road_Transport,86912.89194
EDGAR,CO,2002,OMN,HTAPv3_5.1_Road_Transport,84984.12076
EDGAR,CO,2003,OMN,HTAPv3_5.1_Road_Transport,86457.88186
EDGAR,CO,2004,OMN,HTAPv3_5.1_Road_Transport,82631.45231
EDGAR,CO,2005,OMN,HTAPv3_5.1_Road_Transport,81654.51284
EDGAR,CO,2006,OMN,HTAPv3_5.1_Road_Transport,77464.42403
EDGAR,CO,2007,OMN,HTAPv3_5.1_Road_Transport,78345.60301
EDGAR,CO,2008,OMN,HTAPv3_5.1_Road_Transport,78929.49587
EDGAR,CO,2009,OMN,HTAPv3_5.1_Road_Transport,69095.46339
EDGAR,CO,2010,OMN,HTAPv3_5.1_Road_Transport,66649.7521
EDGAR,CO,2011,OMN,HTAPv3_5.1_Road_Transport,76831.36962
EDGAR,CO,2012,OMN,HTAPv3_5.1_Road_Transport,78017.43564
EDGAR,CO,2013,OMN,HTAPv3_5.1_Road_Transport,78002.7439
EDGAR,CO,2014,OMN,HTAPv3_5.1_Road_Transport,76334.09303
EDGAR,CO,2015,OMN,HTAPv3_5.1_Road_Transport,75200.4181
EDGAR,CO,2016,OMN,HTAPv3_5.1_Road_Transport,64758.9384
EDGAR,CO,2017,OMN,HTAPv3_5.1_Road_Transport,61886.0444
EDGAR,CO,2018,OMN,HTAPv3_5.1_Road_Transport,59410.70736
EDGAR,CO,2000,QAT,HTAPv3_5.1_Road_Transport,53626.28787
EDGAR,CO,2001,QAT,HTAPv3_5.1_Road_Transport,56620.32218
EDGAR,CO,2002,QAT,HTAPv3_5.1_Road_Transport,56475.10696
EDGAR,CO,2003,QAT,HTAPv3_5.1_Road_Transport,61094.92024
EDGAR,CO,2004,QAT,HTAPv3_5.1_Road_Transport,60159.50935
EDGAR,CO,2005,QAT,HTAPv3_5.1_Road_Transport,61290.86593
EDGAR,CO,2006,QAT,HTAPv3_5.1_Road_Transport,58166.46192
EDGAR,CO,2007,QAT,HTAPv3_5.1_Road_Transport,48794.14
EDGAR,CO,2008,QAT,HTAPv3_5.1_Road_Transport,57083.20337
EDGAR,CO,2009,QAT,HTAPv3_5.1_Road_Transport,52190.75934
EDGAR,CO,2010,QAT,HTAPv3_5.1_Road_Transport,48022.78552
EDGAR,CO,2011,QAT,HTAPv3_5.1_Road_Transport,50416.55417
EDGAR,CO,2012,QAT,HTAPv3_5.1_Road_Transport,49499.91795
EDGAR,CO,2013,QAT,HTAPv3_5.1_Road_Transport,46727.4666
EDGAR,CO,2014,QAT,HTAPv3_5.1_Road_Transport,55246.24592
EDGAR,CO,2015,QAT,HTAPv3_5.1_Road_Transport,46557.6979
EDGAR,CO,2016,QAT,HTAPv3_5.1_Road_Transport,48118.381
EDGAR,CO,2017,QAT,HTAPv3_5.1_Road_Transport,47227.64586
EDGAR,CO,2018,QAT,HTAPv3_5.1_Road_Transport,50894.5358
EDGAR,CO,2000,SAU,HTAPv3_5.1_Road_Transport,1169368.048
EDGAR,CO,2001,SAU,HTAPv3_5.1_Road_Transport,1215242.613
EDGAR,CO,2002,SAU,HTAPv3_5.1_Road_Transport,1264197.149
EDGAR,CO,2003,SAU,HTAPv3_5.1_Road_Transport,1196391.683
EDGAR,CO,2004,SAU,HTAPv3_5.1_Road_Transport,1151815.892
EDGAR,CO,2005,SAU,HTAPv3_5.1_Road_Transport,1064197.83
EDGAR,CO,2006,SAU,HTAPv3_5.1_Road_Transport,956805.4193
EDGAR,CO,2007,SAU,HTAPv3_5.1_Road_Transport,911845.7235
EDGAR,CO,2008,SAU,HTAPv3_5.1_Road_Transport,846116.7404
EDGAR,CO,2009,SAU,HTAPv3_5.1_Road_Transport,750807.4997
EDGAR,CO,2010,SAU,HTAPv3_5.1_Road_Transport,693108.2172
EDGAR,CO,2011,SAU,HTAPv3_5.1_Road_Transport,730083.8968
EDGAR,CO,2012,SAU,HTAPv3_5.1_Road_Transport,714267.3389
EDGAR,CO,2013,SAU,HTAPv3_5.1_Road_Transport,695651.165
EDGAR,CO,2014,SAU,HTAPv3_5.1_Road_Transport,671040.2323
EDGAR,CO,2015,SAU,HTAPv3_5.1_Road_Transport,662009.197
EDGAR,CO,2016,SAU,HTAPv3_5.1_Road_Transport,588659.592
EDGAR,CO,2017,SAU,HTAPv3_5.1_Road_Transport,551032.222
EDGAR,CO,2018,SAU,HTAPv3_5.1_Road_Transport,485596.536
EDGAR,CO,2000,SYR,HTAPv3_5.1_Road_Transport,106433.1573
EDGAR,CO,2001,SYR,HTAPv3_5.1_Road_Transport,113702.3439
EDGAR,CO,2002,SYR,HTAPv3_5.1_Road_Transport,119919.5247
EDGAR,CO,2003,SYR,HTAPv3_5.1_Road_Transport,107821.6799
EDGAR,CO,2004,SYR,HTAPv3_5.1_Road_Transport,108040.8169
EDGAR,CO,2005,SYR,HTAPv3_5.1_Road_Transport,115312.9506
EDGAR,CO,2006,SYR,HTAPv3_5.1_Road_Transport,109023.4345
EDGAR,CO,2007,SYR,HTAPv3_5.1_Road_Transport,104800.5547
EDGAR,CO,2008,SYR,HTAPv3_5.1_Road_Transport,93035.72039
EDGAR,CO,2009,SYR,HTAPv3_5.1_Road_Transport,78998.49591
EDGAR,CO,2010,SYR,HTAPv3_5.1_Road_Transport,73524.97251
EDGAR,CO,2011,SYR,HTAPv3_5.1_Road_Transport,75560.99146
EDGAR,CO,2012,SYR,HTAPv3_5.1_Road_Transport,57275.28553
EDGAR,CO,2013,SYR,HTAPv3_5.1_Road_Transport,33057.07949
EDGAR,CO,2014,SYR,HTAPv3_5.1_Road_Transport,28525.80585
EDGAR,CO,2015,SYR,HTAPv3_5.1_Road_Transport,25501.51379
EDGAR,CO,2016,SYR,HTAPv3_5.1_Road_Transport,21332.6461
EDGAR,CO,2017,SYR,HTAPv3_5.1_Road_Transport,19641.80615
EDGAR,CO,2018,SYR,HTAPv3_5.1_Road_Transport,17913.59306
EDGAR,CO,2000,YEM,HTAPv3_5.1_Road_Transport,106846.6531
EDGAR,CO,2001,YEM,HTAPv3_5.1_Road_Transport,118902.5536
EDGAR,CO,2002,YEM,HTAPv3_5.1_Road_Transport,116166.1698
EDGAR,CO,2003,YEM,HTAPv3_5.1_Road_Transport,113821.9881
EDGAR,CO,2004,YEM,HTAPv3_5.1_Road_Transport,116083.3229
EDGAR,CO,2005,YEM,HTAPv3_5.1_Road_Transport,102255.1834
EDGAR,CO,2006,YEM,HTAPv3_5.1_Road_Transport,84231.62442
EDGAR,CO,2007,YEM,HTAPv3_5.1_Road_Transport,75593.22524
EDGAR,CO,2008,YEM,HTAPv3_5.1_Road_Transport,69324.04969
EDGAR,CO,2009,YEM,HTAPv3_5.1_Road_Transport,68750.39491
EDGAR,CO,2010,YEM,HTAPv3_5.1_Road_Transport,53666.34025
EDGAR,CO,2011,YEM,HTAPv3_5.1_Road_Transport,51942.79062
EDGAR,CO,2012,YEM,HTAPv3_5.1_Road_Transport,39329.91698
EDGAR,CO,2013,YEM,HTAPv3_5.1_Road_Transport,50665.14512
EDGAR,CO,2014,YEM,HTAPv3_5.1_Road_Transport,48220.63544
EDGAR,CO,2015,YEM,HTAPv3_5.1_Road_Transport,19730.61556
EDGAR,CO,2016,YEM,HTAPv3_5.1_Road_Transport,16170.45416
EDGAR,CO,2017,YEM,HTAPv3_5.1_Road_Transport,14561.21351
EDGAR,CO,2018,YEM,HTAPv3_5.1_Road_Transport,13500.21817
EDGAR,CO,2000,IRN,HTAPv3_5.4_Other_ground_transport,8233.473005
EDGAR,CO,2001,IRN,HTAPv3_5.4_Other_ground_transport,7621.282002
EDGAR,CO,2002,IRN,HTAPv3_5.4_Other_ground_transport,7108.960002
EDGAR,CO,2003,IRN,HTAPv3_5.4_Other_ground_transport,6825.400002
EDGAR,CO,2004,IRN,HTAPv3_5.4_Other_ground_transport,6581.281002
EDGAR,CO,2005,IRN,HTAPv3_5.4_Other_ground_transport,6576.987002
EDGAR,CO,2006,IRN,HTAPv3_5.4_Other_ground_transport,5539.544002
EDGAR,CO,2007,IRN,HTAPv3_5.4_Other_ground_transport,10306.612
EDGAR,CO,2008,IRN,HTAPv3_5.4_Other_ground_transport,9673.579002
EDGAR,CO,2009,IRN,HTAPv3_5.4_Other_ground_transport,35220.115
EDGAR,CO,2010,IRN,HTAPv3_5.4_Other_ground_transport,807.0140021
