"EMF30 sectors",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Activity data: ENE",,,,,,,,,,,,,,,
"Scenario: ECLIPSE_V6b_CLE_base",,,,,,,,,,,,,,,
"Region: All EMF Regions",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Region","EMF30 sector","EMF30 unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"UKRA_PLUS","End_Use_Residential_Coal_Cook","PJ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UKRA_PLUS","End_Use_Services_Coal_Heat","PJ","72.192","27.792","8.326","17.716","10.553","4.687","8.266","8.161","7.786","6.971","5.795","5.702","5.36"
"UKRA_PLUS","End_Use_Residential_HLF","PJ","193.883","27.4","17.416","23.57","20.921","22.518","10.039","9.451","8.976","8.082","7.183","6.079","4.929"
"UKRA_PLUS","End_Use_Residential_LLF","PJ","172.483","128.828","27.479","33.68","11.846","8.886","13.469","10.024","6.798","4.201","3.227","2.564","1.891"
"UKRA_PLUS","End_Use_Residential_NatGas","PJ","485.327","593.712","634.724","695.083","689.498","473.491","542.847","570.83","634.677","672.521","691.115","705.83","709.178"
"UKRA_PLUS","End_Use_Industry_Coal","PJ","460.318","163.272","149.056","248.337","164.462","166.068","161.939","168.251","164.36","157.775","151.529","141.353","129.643"
"UKRA_PLUS","End_Use_Industry_HLF","PJ","330.935","225.597","41.656","49.953","54.305","35.426","30.725","32.514","36.193","37.614","37.953","38.42","38.516"
"UKRA_PLUS","End_Use_Industry_LLF","PJ","45.292","1.319","0.79","1.233","0.848","0.759","1.115","2.342","8.102","10.273","8.269","8.162","7.972"
"UKRA_PLUS","End_Use_Industry_NatGas","PJ","1344.292","740.419","705.219","640.164","494.656","259.092","376.539","379.836","370.347","363.531","358.298","346.902","333.094"
"UKRA_PLUS","End_Use_Industry_Bio_Trad","PJ",,,"1.007","1.55","3.572","6.204","14.33","16.755","19.14","21.4","23.878","25.632","26.328"
"UKRA_PLUS","CEMENT","Mt","17.459","9.552","9.292","19.762","22.244","23.948","25.169","26.557","26.923","27.125","27.097","26.467","25.57"
"UKRA_PLUS","STEEL","Mt","41.243","24.47","34.177","42.263","35.726","19.608","28.698","30.103","29.461","28.886","27.93","26.317","24.295"
"UKRA_PLUS","CUSM","Mt","1.054","1.064","1.343","0.028","0.027","0.04","0.05","0.07","0.107","0.118","0.127","0.14","0.151"
"UKRA_PLUS","PAPER","Mt","0.1","0.101","0.14","0.123","0.136","0.2","0.253","0.377","0.521","0.625","0.737","0.81","0.87"
"UKRA_PLUS","CHEM","Mt","6.172","3.703","4.321","4.63","4.611","5.926","6.2","6.938","7.867","8.616","9.338","10.263","11.033"
"UKRA_PLUS","CHEMBULK","Mt","20.589","9.947","13.402","16.828","19.082","24.192","27.147","30.434","33.71","34.545","34.45","34.312","34.083"
"UKRA_PLUS","AACID","Mt","0.036","0.039","0.04","0.04","0.047",,,,,,,,
"UKRA_PLUS","NACID","Mt","2.123","1.254","1.479","1.593","2.164","2.164","2.298","2.517","2.746","2.936","3.151","3.64","4.113"
"UKRA_PLUS","Losses_Coal","Mt","162.67","81.02","64.892","63.427","57.734","31.423","30.194","24.985","23.771","22.954","24.991","25.768","27.742"
"UKRA_PLUS","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"UKRA_PLUS","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"UKRA_PLUS","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"UKRA_PLUS","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"UKRA_PLUS","End_Use_Transport_LDT_HLF","PJ","28.224","15.687","14.025","14.311","40.861","47.115","27.194","35.278","45.061","46.711","43.913","39.24","34.77"
"UKRA_PLUS","End_Use_Transport_LDT_LLF","PJ","345.249","176.079","157.378","213.877","277.076","163.954","228.332","249.139","255.427","256.613","239.977","230.266","217.96"
"UKRA_PLUS","End_Use_Transport_HDT_HLF","PJ","335.836","166.598","126.896","125.971","178.454","167.273","207.735","239.259","271.328","293.568","318.639","337.456","350.655"
"UKRA_PLUS","End_Use_Transport_HDT_LLF","PJ","119.147","69.589","55.498","45.611","9.689","29.351","8.062","6.135","4.02","3.935","4.982","6.547","8.491"
"UKRA_PLUS","End_Use_Transport_MC_LLF","PJ","17.732","7.715","6.59","7.822","9.218","8.317","5.739","5.207","4.017","3.568","2.796","1.588","1.187"
"UKRA_PLUS","End_Use_Transport_AGR_HLF","PJ","149.168","77.97","58.19","64.772","64.275","67.041","85.591","81.67","75.669","69.143","61.86","54.758","47.952"
"UKRA_PLUS","End_Use_Transport_OFF_HLF","PJ","107.616","61.549","40.896","47.286","32.866","27.805","8.244","7.644","7.828","9.074","10.42","11.274","11.937"
"UKRA_PLUS","End_Use_Transport_OFF_LLF","PJ","153.183","1.285","2.868","1.749","0.699","1.375","1.794","1.739","1.613","1.394","1.25","1.128","1.01"
"UKRA_PLUS","End_Use_Transport_NatGas","PJ","7.415","144.371","129.415","145.594","151.158","84.337","84.619","90.777","96.934","102.71","108.53","114.841","121.781"
"UKRA_PLUS","End_Use_Transport_Coal","PJ",,,,,,,"0.496","0.496","0.496","0.496","0.496","0.496","0.496"
"UKRA_PLUS","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"UKRA_PLUS","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"UKRA_PLUS","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"UKRA_PLUS","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"UKRA_PLUS","Unattributed","n.a",,,,,,,,,,,,,
"USAM_WHOL","Power_Gen_Coal","PJ",,,,,,,,,,,,,
"USAM_WHOL","Power_Gen_Coal_Old","PJ","17048.126","19050.641","14327.755","12103.836","5641.478","3270.086","1028.107","241.115",,,,,
"USAM_WHOL","Power_Gen_Coal_New","PJ",,,"7253.524","9647.031","14319.341","11555.81","10170.58","9776.199","9460.035","8887.468","8388.733","7867.822","7449.916"
"USAM_WHOL","Power_Gen_Coal_IGCC_CCS","PJ",,,,,,,"41.933","52.127","60.167","60.167","60.167","57.456","57.456"
"USAM_WHOL","Power_Gen_HLF","PJ","1119.333","627.452","1092.668","1006.35","243.217","445.015","181.114","135.627","127.978","106.071","72.112","58.129","59.355"
"USAM_WHOL","Power_Gen_LLF","PJ","1639.283","1550.54","1618.329","1617.741","1490.359","764.52","81.189","80.854","79.866","69.336","62.657","56.852","53.126"
"USAM_WHOL","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"USAM_WHOL","Power_Gen_NatGas","PJ","4251.908","6065.79","6385.188","7272.094","8624.246","11301.054","11181.59","10636.387","10649.492","10915.812","11119.024","11493.072","11354.921"
"USAM_WHOL","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"USAM_WHOL","Power_Gen_Bio_Trad_Old","PJ","1629.936","1676.726","740.664","601.051","180.687","219.083","197.969","202.608","205.761","208.471","209.402",,
"USAM_WHOL","Power_Gen_Bio_Trad_New","PJ",,,"151.702","309.636","644.043","710.093","718.785","765.381","836.514","947.501","1080.471","1183.923","1311.827"
"USAM_WHOL","Transformations_Coal","PJ","523.48","570.632","509.021","190.15","310.671","366.436","292.096","296.178","303.196","459.984","531.05","617.458","703.904"
"USAM_WHOL","Transformations_HLF","PJ","75.92",,,,,,,,,,,,
"USAM_WHOL","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"USAM_WHOL","Transformations_LLF","PJ",,,,,,,,,,,,,
"USAM_WHOL","Transformations_NatGas","PJ",,,,,,"178.138",,,,,,,
"USAM_WHOL","End_Use_Residential_Bio_Trad_Heat","PJ","566.784","597.283","455.22","498.952","600.686","481.64","481.026","529.392","581.601","632.906","683.621","729.709","770.12"
"USAM_WHOL","End_Use_Residential_Bio_Trad_Cook","PJ",,,,,,,,,,,,,
"USAM_WHOL","End_Use_Services_Bio_Trad_Heat","PJ",,"45.097","52.02","70.223","50.002","61.677","93.421","107.459","123.825","140.779","158.971","177.482","196.357"
"USAM_WHOL","End_Use_Residential_Bio_Mod","PJ","14.066","16.997","80.625","83.532","91.717","108.889","193.685","313.084","452.823","606.079","766.982","929.847","1095.304"
"USAM_WHOL","End_Use_Residential_Coal_Heat","PJ","170.376","71.363","55.563","7.202",,,,,,,,,
"USAM_WHOL","End_Use_Residential_Coal_Cook","PJ",,,,,,,,,,,,,
"USAM_WHOL","End_Use_Services_Coal_Heat","PJ","233.124","45.802","37.278","98.833","63.159","28.141","16.986","12.242","7.649","2.885",,,
"USAM_WHOL","End_Use_Residential_HLF","PJ","1638.365","1564.308","1479.752","1428.448","1228.862","655.715","654.582","550.908","444.969","325.202","218.049","138.381","63.823"
"USAM_WHOL","End_Use_Residential_LLF","PJ","478.343","459.044","671.532","611.135","450.388","886.674","483.478","406.816","330.746","246.394","172.225","113.535","57.256"
"USAM_WHOL","End_Use_Residential_NatGas","PJ","6858.324","7691.454","7929.949","7674.771","7686.807","7675.399","7649.384","7529.202","7507.117","7484.755","7457.892","7393.876","7304.769"
"USAM_WHOL","End_Use_Industry_Coal","PJ","1571.473","983.287","1122.473","1114.835","984.078","825.271","606.877","584.118","555.08","542.739","535.882","529.624","525.065"
"USAM_WHOL","End_Use_Industry_HLF","PJ","926.588","996.577","933.22","1177.914","1037.581","414.346","1710.583","1721.198","1704.532","1510.064","1391.461","1287.395","1221.344"
"USAM_WHOL","End_Use_Industry_LLF","PJ","360.477","109.61","75.274","146.889","106.692","120.256","2.163","2.031","1.957","1.886","1.841","1.796","1.762"
"USAM_WHOL","End_Use_Industry_NatGas","PJ","6382.142","6245.508","7340.935","5752.863","6128.153","6349.202","8990.011","9567.155","9712.534","9748.321","9821.772","9798.294","9828.015"
"USAM_WHOL","End_Use_Industry_Bio_Trad","PJ","379.107","480.267","1539.53","1353.675","1216.192","1234.66","1302.348","1330.338","1367.192","1420.526","1501.093","1589.212","1675.25"
"USAM_WHOL","CEMENT","Mt","90.216","95.406","107.046","119.319","87.694","119.785","126.398","130.868","135.545","138.59","150.451","152.713","154.731"
"USAM_WHOL","STEEL","Mt","114.873","99","101.803","94.897","80.495","78.845","85.196","90.882","95.168","98.953","103.008","106.796","110.462"
"USAM_WHOL","CUSM","Mt","2.764","4.078","3.603","2.933","2.833","2.859","2.917","2.956","3.041","3.107","3.01","3.222","3.442"
"USAM_WHOL","PAPER","Mt","59.909","59.909","57.178","54.164","56.277","60.71","62.633","64.113","66.33","68.689","67.323","72.071","76.98"
"USAM_WHOL","CHEM","Mt","40.222","11.5","10.6","10.893","10.558","10.662","10.94","11.119","11.443","11.692","11.327","12.126","12.952"
"USAM_WHOL","CHEMBULK","Mt","34.001","33.162","25.756","29.01","44.064","51.648","51.562","51.5","51.441","51.441","51.441","51.441","51.441"
"USAM_WHOL","AACID","Mt","0.755","0.8","0.89","0.865","0.933","0.933","1.005","1.083","1.167","1.226","1.289","1.355","1.424"
"USAM_WHOL","NACID","Mt","9.593","10.691","8.501","8.948","6.842","6.842","7.234","7.706","8.307","8.753","9.278","10.439","11.719"
"USAM_WHOL","Losses_Coal","Mt","933.561","937.098","971.591","1025.846","982.038","812.435","644.452","568.242","530.799","504.553","488.592","472.759","464.887"
"USAM_WHOL","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"USAM_WHOL","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"USAM_WHOL","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"USAM_WHOL","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"USAM_WHOL","End_Use_Transport_LDT_HLF","PJ","105.107","127.482","163.628","257.53","495.883","549.835","347.144","324.878","305.769","268.944","239.657","220.684","193.412"
"USAM_WHOL","End_Use_Transport_LDT_LLF","PJ","13003.589","14143.65","15442.835","16386.487","16210.486","16241.962","16104.867","15256.127","14218.496","12760.869","11862.027","11582.634","11229.23"
"USAM_WHOL","End_Use_Transport_HDT_HLF","PJ","2807.072","3404.654","4329.103","4978.059","4393.353","5118.218","4977.131","5193.654","4917.662","4736.495","4860.099","5105.308","5370.039"
"USAM_WHOL","End_Use_Transport_HDT_LLF","PJ","469.923","510.715","572.168","522.542","470.101","549.595","919.671","963.236","914.313","944.967","1041.156","1112.4","1184.836"
"USAM_WHOL","End_Use_Transport_MC_LLF","PJ","23.512","25.614","27.976","27.741","41.79","49.946","41.448","42.162","39.129","35.026","31.069","24.035","20.526"
"USAM_WHOL","End_Use_Transport_AGR_HLF","PJ","354.739","356.954","343.731","388.853","430.43","372.225","427.352","408.359","396.249","383.683","369.769","354.617","338.952"
"USAM_WHOL","End_Use_Transport_OFF_HLF","PJ","904.459","556.64","536.964","599.021","448.09","933.349","908.413","823.456","754.32","693.665","652.558","606.115","564.016"
"USAM_WHOL","End_Use_Transport_OFF_LLF","PJ","635.596","344.073","315.581","444.121","327.249","407.656","659.546","610.655","577.281","552.237","532.244","522.136","513.369"
"USAM_WHOL","End_Use_Transport_NatGas","PJ","645.167","686.067","635.458","592.86","682.515","694.617","798.994","957.353","1298.626","1697.381","2045.97","2249.533","2547.749"
"USAM_WHOL","End_Use_Transport_Coal","PJ",,,,,,,,,,,,,
"USAM_WHOL","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"USAM_WHOL","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"USAM_WHOL","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"USAM_WHOL","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"USAM_WHOL","Unattributed","n.a",,,,,,,,,,,,,
"WEST_EURO","Power_Gen_Coal","PJ",,,,,,,,,,,,,
"WEST_EURO","Power_Gen_Coal_Old","PJ","7981.025","6974.96","6654.196","6265.123","4910.828","5101.854","2598.507","1669.532","852.715","241.169","242.098","215.002","206.265"
"WEST_EURO","Power_Gen_Coal_New","PJ",,,,"563.115","709.639","817.561","1198.876","965.639","593.967","759.804","577.649","421.872","305.534"
"WEST_EURO","Power_Gen_Coal_IGCC_CCS","PJ",,,,,,,,,,"3.981","6.689","1.049","9.06"
"WEST_EURO","Power_Gen_HLF","PJ","2190.888","2414.224","1965.891","1745.67","1141.036","615.087","639.106","422.646","338.124","279.772","285.676","243.3","212.353"
"WEST_EURO","Power_Gen_LLF","PJ","52.389","152.325","577.831","684.156","660.54","643.938","646.004","551.49","473.565","397.212","379.118","331.853","290.612"
"WEST_EURO","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"WEST_EURO","Power_Gen_NatGas","PJ","2927.637","3778.366","4985.522","9201.177","9012.773","6299.77","5727.757","6062.646","5754.324","5376.267","5188.374","5096.56","4856.574"
"WEST_EURO","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"WEST_EURO","Power_Gen_Bio_Trad_Old","PJ","192.307","406.131","955.575","1130.82","1410.384","1194.662","392.772","458.631","561.438","630.873","653.777","712.429","760.952"
"WEST_EURO","Power_Gen_Bio_Trad_New","PJ",,"0.935","30.729","179.065","474.589","718.145","2139.776","2335.174","2571.41","2714.82","2805.904","2888.001","2952.609"
"WEST_EURO","Transformations_Coal","PJ","234.86","132.889","163.283","120.527","152.89","101.286","307.925","289.875","253.599","217.454","247.398","238.239","220.755"
"WEST_EURO","Transformations_HLF","PJ","123.81","157.215","395.899","17.51","218.481","329.809","282.887","241.145","204.887","168.181","149.403","133.863","118.127"
"WEST_EURO","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"WEST_EURO","Transformations_LLF","PJ","6",,"0.275","1.486","1.817","1.712","1.275","1.038","0.818","0.578","0.488","0.414","0.358"
"WEST_EURO","Transformations_NatGas","PJ","92.442","90.744","148.64","138.896","129.159","98.514","136.66","126.862","120.077","110.331","101.43","91.936","86.201"
"WEST_EURO","End_Use_Residential_Bio_Trad_Heat","PJ","800.219","809.028","939.583","993.635","1227.331","1216.624","1181.513","1206.054","1216.108","1220.447","1208.678","1206.269","1199.066"
"WEST_EURO","End_Use_Residential_Bio_Trad_Cook","PJ","8.209","7.777","2.77","4.524","11.313","21.587","17.622","19.761","20.183","21.491","21.415","21.075","20.699"
"WEST_EURO","End_Use_Services_Bio_Trad_Heat","PJ","85.742","126.798","40.458","64.696","100.878","153.872","211.61","234.152","253.558","269.974","284.372","296.076","304.701"
"WEST_EURO","End_Use_Residential_Bio_Mod","PJ","30.847","54.25","118.533","180.336","309.077","330.716","411.76","512.216","641.022","755.796","863.639","965.933","1062.192"
"WEST_EURO","End_Use_Residential_Coal_Heat","PJ","209.421","134.157","192.628","112.693","119.025","88.92","62.097","48.698","32.907","16.902","10.6","7.532","4.445"
"WEST_EURO","End_Use_Residential_Coal_Cook","PJ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"WEST_EURO","End_Use_Services_Coal_Heat","PJ","861.317","487.062","21.699","14.682","19.694","7.097","6.762","4.771","3.879","2.423","2.052","1.999","1.984"
"WEST_EURO","End_Use_Residential_HLF","PJ","3399.095","3202.509","2908.897","2919.5","2312.154","2040.899","1685.165","1299.199","898.197","555.439","368.136","245.7","184.19"
"WEST_EURO","End_Use_Residential_LLF","PJ","508.849","527.013","588.598","633.192","598.225","505.821","341.066","261.506","190.618","118.492","85.552","54.955","38.841"
"WEST_EURO","End_Use_Residential_NatGas","PJ","4279.714","5086.135","5712.512","6273.814","6694.37","6289.078","5847.161","5600.473","5255.69","4885.905","4488.077","3990.032","3516.043"
"WEST_EURO","End_Use_Industry_Coal","PJ","2096.039","1728.736","1471.213","1249.108","1101.649","1080.686","590.988","572.458","526.999","494.338","454.522","439.851","424.911"
"WEST_EURO","End_Use_Industry_HLF","PJ","1845.378","1557.852","1341.411","1105.708","772.083","668.197","512.981","482.953","424.832","377.987","324.77","295.09","290.763"
"WEST_EURO","End_Use_Industry_LLF","PJ","436.748","315.375","753.716","649.42","455.321","523.463","461.012","432.751","402.977","373.157","364.666","346.822","311.638"
"WEST_EURO","End_Use_Industry_NatGas","PJ","3650.395","3668.913","3553.413","3440.342","2901.773","2889.99","3212.716","3084.398","2923.897","2774.297","2702.009","2655.082","2614.117"
"WEST_EURO","End_Use_Industry_Bio_Trad","PJ","520.908","630.782","443.469","465.854","548.363","632.632","997.656","1040.433","1070.432","1102.547","1143.092","1182.434","1226.848"
"WEST_EURO","CEMENT","Mt","214.479","196.478","223.576","234.752","175.891","160.501","170.594","169.02","167.216","165.135","163.389","161.313","158.454"
"WEST_EURO","STEEL","Mt","149.73","155.879","165.137","167.772","150.512","143.204","148.43","152.861","153.536","153.241","152.723","151.734","150.219"
"WEST_EURO","CUSM","Mt","5.926","6.456","6.998","7.587","7.385","7.652","8.232","8.483","8.699","8.814","8.881","8.974","9.024"
"WEST_EURO","PAPER","Mt","32.844","34.012","37.973","39.027","36.581","35.485","37.888","38.634","38.292","37.399","36.278","35.949","35.436"
"WEST_EURO","CHEM","Mt","22.361","21.794","19.533","21.657","22.399","22.053","23.614","24.207","24.533","24.631","24.611","24.462","24.317"
"WEST_EURO","CHEMBULK","Mt","51.412","47.294","45.622","40.965","39.628","39.657","39.739","39.739","39.739","39.739","39.739","39.739","39.739"
"WEST_EURO","AACID","Mt","0.863","0.877","0.885","0.884","0.758","0.79","0.829","0.869","0.91","0.951","0.994","1.035","1.077"
"WEST_EURO","NACID","Mt","16.161","16.304","16.187","17.235","14.66","17.543","19.37","20.563","21.532","22.47","23.43","24.314","25.14"
"WEST_EURO","Losses_Coal","Mt","645.102","416.204","338.32","329.366","283.267","257.136","157.099","114.277","63.999","46.378","40.752","30.159","26.098"
"WEST_EURO","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"WEST_EURO","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"WEST_EURO","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"WEST_EURO","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"WEST_EURO","End_Use_Transport_LDT_HLF","PJ","1326.28","1959.371","2745.102","3832.837","4843.019","5279.319","4828.773","4638.831","3843.52","2870.298","2153.129","1721.691","1447.137"
"WEST_EURO","End_Use_Transport_LDT_LLF","PJ","5245.962","5238.275","5154.815","4409.079","3511.195","3113.171","2882.813","2742.099","2456.796","2154.252","2004.88","1879.922","1784.999"
"WEST_EURO","End_Use_Transport_HDT_HLF","PJ","2322.179","2521.502","2959.686","3070.496","2536.098","2165.528","3101.909","3042.278","2853.67","2656.424","2588.104","2561.117","2514.897"
"WEST_EURO","End_Use_Transport_HDT_LLF","PJ","4.331","2.516","5.651","3.28","2.715","0.504","0.611","0.318","0.314","0.32","0.335","0.343","0.329"
"WEST_EURO","End_Use_Transport_MC_LLF","PJ","203.036","123.453","148.448","144.597","146.267","151.182","138.905","148.468","140.685","126.433","108.267","90.021","70.722"
"WEST_EURO","End_Use_Transport_AGR_HLF","PJ","511.398","540.024","462.662","491.34","426.699","380.777","256.259","234.8","213.995","189.425","173.317","158.789","143.492"
"WEST_EURO","End_Use_Transport_OFF_HLF","PJ","1088.251","936.156","893.015","940.492","814.214","771.078","547.878","515.425","492.078","464.873","441.439","408.555","381.134"
"WEST_EURO","End_Use_Transport_OFF_LLF","PJ","121.792","91.327","98.47","103.448","96.393","101.921","47.277","41.759","39.709","32.87","32.49","31.034","29.371"
"WEST_EURO","End_Use_Transport_NatGas","PJ","15.8","35.536","51.598","74.605","104.882","123.545","132.152","145.087","176.842","237.296","290.992","343.163","408.447"
"WEST_EURO","End_Use_Transport_Coal","PJ",,"0.027",,,,,,,,,,,
"WEST_EURO","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"WEST_EURO","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"WEST_EURO","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"WEST_EURO","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"WEST_EURO","Unattributed","n.a",,,,,,,,,,,,,
